gwicid,date,month,SGI
91230,1992-07-31,7,0.5357263674530373
91230,1992-08-31,8,
91230,1992-09-30,9,
91230,1992-10-31,10,
91230,1992-11-30,11,1.4444729738980369
91230,1992-12-31,12,
91230,1993-01-31,1,
91230,1993-02-28,2,
91230,1993-03-31,3,
91230,1993-04-30,4,
91230,1993-05-31,5,1.7172988499268285
91230,1993-06-30,6,
91230,1993-07-31,7,
91230,1993-08-31,8,0.4777068213787654
91230,1993-09-30,9,
91230,1993-10-31,10,
91230,1993-11-30,11,
91230,1993-12-31,12,
91230,1994-01-31,1,
91230,1994-02-28,2,-1.032779513333608
91230,1994-03-31,3,
91230,1994-04-30,4,
91230,1994-05-31,5,-0.36074635675940425
91230,1994-06-30,6,
91230,1994-07-31,7,
91230,1994-08-31,8,1.1128344825959684
91230,1994-09-30,9,
91230,1994-10-31,10,
91230,1994-11-30,11,0.6930070238828838
91230,1994-12-31,12,
91230,1995-01-31,1,
91230,1995-02-28,2,0.07799199399244561
91230,1995-03-31,3,
91230,1995-04-30,4,
91230,1995-05-31,5,
91230,1995-06-30,6,0.1614995666419201
91230,1995-07-31,7,
91230,1995-08-31,8,
91230,1995-09-30,9,
91230,1995-10-31,10,1.2779909984066407
91230,1995-11-30,11,
91230,1995-12-31,12,
91230,1996-01-31,1,0.3738655925142318
91230,1996-02-29,2,
91230,1996-03-31,3,
91230,1996-04-30,4,-0.427202430315875
91230,1996-05-31,5,
91230,1996-06-30,6,
91230,1996-07-31,7,-0.2885520779062738
91230,1996-08-31,8,
91230,1996-09-30,9,
91230,1996-10-31,10,0.29759233725322587
91230,1996-11-30,11,
91230,1996-12-31,12,
91230,1997-01-31,1,
91230,1997-02-28,2,0.43350214732867576
91230,1997-03-31,3,
91230,1997-04-30,4,0.8834501404031775
91230,1997-05-31,5,
91230,1997-06-30,6,
91230,1997-07-31,7,-0.4057416113275547
91230,1997-08-31,8,
91230,1997-09-30,9,
91230,1997-10-31,10,0.6923814744405433
91230,1997-11-30,11,
91230,1997-12-31,12,
91230,1998-01-31,1,0.6021667321024649
91230,1998-02-28,2,
91230,1998-03-31,3,
91230,1998-04-30,4,0.19635361352595626
91230,1998-05-31,5,
91230,1998-06-30,6,
91230,1998-07-31,7,1.6748436067167902
91230,1998-08-31,8,
91230,1998-09-30,9,
91230,1998-10-31,10,
91230,1998-11-30,11,
91230,1998-12-31,12,
91230,1999-01-31,1,1.50046363283546
91230,1999-02-28,2,
91230,1999-03-31,3,
91230,1999-04-30,4,
91230,1999-05-31,5,-0.28572911901150855
91230,1999-06-30,6,
91230,1999-07-31,7,0.06548188293950141
91230,1999-08-31,8,
91230,1999-09-30,9,
91230,1999-10-31,10,-1.1911405330302594
91230,1999-11-30,11,
91230,1999-12-31,12,
91230,2000-01-31,1,-1.1397060667126935
91230,2000-02-29,2,
91230,2000-03-31,3,
91230,2000-04-30,4,-0.7231502968248625
91230,2000-05-31,5,
91230,2000-06-30,6,
91230,2000-07-31,7,-0.0843848751800591
91230,2000-08-31,8,
91230,2000-09-30,9,
91230,2000-10-31,10,-2.054165700204174
91230,2000-11-30,11,
91230,2000-12-31,12,
91230,2001-01-31,1,
91230,2001-02-28,2,
91230,2001-03-31,3,
91230,2001-04-30,4,
91230,2001-05-31,5,0.97637823219071
91230,2001-06-30,6,
91230,2001-07-31,7,0.6562370297752622
91230,2001-08-31,8,
91230,2001-09-30,9,
91230,2001-10-31,10,0.35309453359415155
91230,2001-11-30,11,
91230,2001-12-31,12,
91230,2002-01-31,1,-1.5377326677658272
91230,2002-02-28,2,
91230,2002-03-31,3,
91230,2002-04-30,4,-1.0149142671054157
91230,2002-05-31,5,-0.6707466808942294
91230,2002-06-30,6,
91230,2002-07-31,7,0.6642819857853133
91230,2002-08-31,8,
91230,2002-09-30,9,
91230,2002-10-31,10,-0.4245893069900055
91230,2002-11-30,11,
91230,2002-12-31,12,
91230,2003-01-31,1,-0.7580958754288248
91230,2003-02-28,2,
91230,2003-03-31,3,
91230,2003-04-30,4,-0.32727754229795725
91230,2003-05-31,5,
91230,2003-06-30,6,
91230,2003-07-31,7,0.26390402209360575
91230,2003-08-31,8,
91230,2003-09-30,9,
91230,2003-10-31,10,-0.4431663225728364
91230,2003-11-30,11,
91230,2003-12-31,12,
91230,2004-01-31,1,-1.9626288742484137
91230,2004-02-29,2,
91230,2004-03-31,3,
91230,2004-04-30,4,-0.7610225757483161
91230,2004-05-31,5,
91230,2004-06-30,6,
91230,2004-07-31,7,0.6401510068398121
91230,2004-08-31,8,
91230,2004-09-30,9,
91230,2004-10-31,10,-0.5627151356236466
91230,2004-11-30,11,
91230,2004-12-31,12,
91230,2005-01-31,1,-0.5368841237178916
91230,2005-02-28,2,
91230,2005-03-31,3,
91230,2005-04-30,4,-1.0854953895970134
91230,2005-05-31,5,
91230,2005-06-30,6,
91230,2005-07-31,7,-0.39014542021783694
91230,2005-08-31,8,
91230,2005-09-30,9,
91230,2005-10-31,10,0.0316368349080518
91230,2005-11-30,11,
91230,2005-12-31,12,
91230,2006-01-31,1,1.2416119989891148
91230,2006-02-28,2,
91230,2006-03-31,3,
91230,2006-04-30,4,0.8916397663666916
91230,2006-05-31,5,
91230,2006-06-30,6,1.00097910142048
91230,2006-07-31,7,
91230,2006-08-31,8,
91230,2006-09-30,9,
91230,2006-10-31,10,0.04123050054779043
91230,2006-11-30,11,
91230,2006-12-31,12,
91230,2007-01-31,1,-0.7185652366285734
91230,2007-02-28,2,
91230,2007-03-31,3,0.9190586674225781
91230,2007-04-30,4,
91230,2007-05-31,5,
91230,2007-06-30,6,
91230,2007-07-31,7,0.407558645970062
91230,2007-08-31,8,
91230,2007-09-30,9,
91230,2007-10-31,10,1.006129005481759
91230,2007-11-30,11,
91230,2007-12-31,12,
91230,2008-01-31,1,0.10940126024841534
91230,2008-02-29,2,
91230,2008-03-31,3,
91230,2008-04-30,4,0.4747213000902788
91230,2008-05-31,5,0.47132862175448675
91230,2008-06-30,6,0.8629464125995344
91230,2008-07-31,7,
91230,2008-08-31,8,0.39609234672066185
91230,2008-09-30,9,
91230,2008-10-31,10,0.07479146240851331
91230,2008-11-30,11,
91230,2008-12-31,12,0.723997590225959
91230,2009-01-31,1,0.35473234535437226
91230,2009-02-28,2,0.16279989315910215
91230,2009-03-31,3,0.17551077018995231
91230,2009-04-30,4,0.2837156253317208
91230,2009-05-31,5,-0.19005475564344887
91230,2009-06-30,6,-0.5676321499293648
91230,2009-07-31,7,-0.33548708381280234
91230,2009-08-31,8,0.019194824704460434
91230,2009-09-30,9,0.5720155788531864
91230,2009-10-31,10,0.4963111531743356
91230,2009-11-30,11,0.14518407240881048
91230,2009-12-31,12,0.1990415591045891
91230,2010-01-31,1,0.44140275958689523
91230,2010-02-28,2,0.8865378493698357
91230,2010-03-31,3,0.5892276879580023
91230,2010-04-30,4,
91230,2010-05-31,5,-0.01287683991088251
91230,2010-06-30,6,0.3121933531224448
91230,2010-07-31,7,
91230,2010-08-31,8,0.30125397314871694
91230,2010-09-30,9,1.0161635448458635
91230,2010-10-31,10,0.4077124700668233
91230,2010-11-30,11,0.36020296627995685
91230,2010-12-31,12,0.05548825621253295
91230,2011-01-31,1,0.6720503404179696
91230,2011-02-28,2,0.8007447293020344
91230,2011-03-31,3,0.22980262483553116
91230,2011-04-30,4,
91230,2011-05-31,5,0.13467790656241285
91230,2011-06-30,6,-0.2535941954093546
91230,2011-07-31,7,-0.499118573893808
91230,2011-08-31,8,
91230,2011-09-30,9,
91230,2011-10-31,10,0.31618084139471625
91230,2011-11-30,11,
91230,2011-12-31,12,
91230,2012-01-31,1,1.0172859885747547
91230,2012-02-29,2,
91230,2012-03-31,3,0.2746947157267703
91230,2012-04-30,4,-0.28879992542697686
91230,2012-05-31,5,-1.3136272261856816
91230,2012-06-30,6,-1.3300956877926589
91230,2012-07-31,7,-1.1901385662711665
91230,2012-08-31,8,-0.034135352153773724
91230,2012-09-30,9,0.19153581807254305
91230,2012-10-31,10,0.06999922129900193
91230,2012-11-30,11,-0.15770231536406953
91230,2012-12-31,12,-0.6642556902230813
91230,2013-01-31,1,-0.6792624084569214
91230,2013-02-28,2,-0.297141779819849
91230,2013-03-31,3,-0.3132926128047251
91230,2013-04-30,4,0.23607564135603987
91230,2013-05-31,5,-0.1610747681466027
91230,2013-06-30,6,0.2899571139042858
91230,2013-07-31,7,-0.30420549572785105
91230,2013-08-31,8,-1.0748217298229088
91230,2013-09-30,9,-1.001364592332233
91230,2013-10-31,10,-1.167145272934625
91230,2013-11-30,11,-0.9833126141905589
91230,2013-12-31,12,-0.7254650446329237
91230,2014-01-31,1,-0.738314522468086
91230,2014-02-28,2,-1.196921211455976
91230,2014-03-31,3,-1.3928812943901865
91230,2014-04-30,4,0.7365810207434744
91230,2014-05-31,5,0.9490615473319258
91230,2014-06-30,6,-0.04042385654585612
