gwicid,date,month,SGI
133172,1992-09-30,9,1.37039550821582
133172,1992-10-31,10,
133172,1992-11-30,11,
133172,1992-12-31,12,1.368933743843025
133172,1993-01-31,1,1.4928659055072169
133172,1993-02-28,2,0.8814364981314378
133172,1993-03-31,3,
133172,1993-04-30,4,2.0008589380643285
133172,1993-05-31,5,1.7617521777620468
133172,1993-06-30,6,1.4038199060483054
133172,1993-07-31,7,2.037272627903133
133172,1993-08-31,8,1.3823970032848616
133172,1993-09-30,9,1.2366001227525356
133172,1993-10-31,10,1.5550702771663152
133172,1993-11-30,11,1.2874013332062204
133172,1993-12-31,12,
133172,1994-01-31,1,
133172,1994-02-28,2,0.9293769294259854
133172,1994-03-31,3,
133172,1994-04-30,4,
133172,1994-05-31,5,0.9849289168837881
133172,1994-06-30,6,
133172,1994-07-31,7,
133172,1994-08-31,8,0.05226183620364622
133172,1994-09-30,9,
133172,1994-10-31,10,
133172,1994-11-30,11,0.8030874815173641
133172,1994-12-31,12,
133172,1995-01-31,1,
133172,1995-02-28,2,0.4765303546214279
133172,1995-03-31,3,
133172,1995-04-30,4,
133172,1995-05-31,5,
133172,1995-06-30,6,1.0068560718497288
133172,1995-07-31,7,
133172,1995-08-31,8,
133172,1995-09-30,9,
133172,1995-10-31,10,2.054176324346319
133172,1995-11-30,11,
133172,1995-12-31,12,
133172,1996-01-31,1,1.993369547757792
133172,1996-02-29,2,
133172,1996-03-31,3,
133172,1996-04-30,4,1.4753255236390563
133172,1996-05-31,5,
133172,1996-06-30,6,
133172,1996-07-31,7,0.7413462398053
133172,1996-08-31,8,
133172,1996-09-30,9,
133172,1996-10-31,10,1.2273373619731571
133172,1996-11-30,11,
133172,1996-12-31,12,
133172,1997-01-31,1,
133172,1997-02-28,2,1.7648126654003522
133172,1997-03-31,3,
133172,1997-04-30,4,1.2175812310937562
133172,1997-05-31,5,
133172,1997-06-30,6,
133172,1997-07-31,7,1.258323470218639
133172,1997-08-31,8,
133172,1997-09-30,9,
133172,1997-10-31,10,1.1238127868173318
133172,1997-11-30,11,
133172,1997-12-31,12,0.9526177513942264
133172,1998-01-31,1,1.2028879814015387
133172,1998-02-28,2,
133172,1998-03-31,3,1.14117088564472
133172,1998-04-30,4,0.8797486364052938
133172,1998-05-31,5,
133172,1998-06-30,6,0.5299351642699917
133172,1998-07-31,7,0.48836088448118664
133172,1998-08-31,8,
133172,1998-09-30,9,
133172,1998-10-31,10,
133172,1998-11-30,11,
133172,1998-12-31,12,
133172,1999-01-31,1,0.9003264556538981
133172,1999-02-28,2,
133172,1999-03-31,3,
133172,1999-04-30,4,0.5371284946446429
133172,1999-05-31,5,
