gwicid,date,month,SGI
96132,1992-11-30,11,1.8798257137541121
96132,1992-12-31,12,2.0008589380643285
96132,1993-01-31,1,2.0401633639474586
96132,1993-02-28,2,2.049937716794436
96132,1993-03-31,3,
96132,1993-04-30,4,0.6404863148252672
96132,1993-05-31,5,
96132,1993-06-30,6,
96132,1993-07-31,7,-0.8168455457361465
96132,1993-08-31,8,-1.3881389862106646
96132,1993-09-30,9,-1.7200157662736708
96132,1993-10-31,10,-1.5243666075472526
96132,1993-11-30,11,-0.612434666901196
96132,1993-12-31,12,
96132,1994-01-31,1,
96132,1994-02-28,2,-0.6022943586375866
96132,1994-03-31,3,
96132,1994-04-30,4,
96132,1994-05-31,5,-0.8062075354726521
96132,1994-06-30,6,
96132,1994-07-31,7,
96132,1994-08-31,8,-0.7310915621295285
96132,1994-09-30,9,
96132,1994-10-31,10,
96132,1994-11-30,11,-0.6307315488251624
96132,1994-12-31,12,
96132,1995-01-31,1,
96132,1995-02-28,2,0.1967847272767118
96132,1995-03-31,3,0.9152629999485016
96132,1995-04-30,4,1.2593113838282224
96132,1995-05-31,5,0.018027454877199034
96132,1995-06-30,6,-1.0437435014520018
96132,1995-07-31,7,-1.7772476613536092
96132,1995-08-31,8,
96132,1995-09-30,9,-0.4850033594672316
96132,1995-10-31,10,-0.1895956436531272
96132,1995-11-30,11,0.42521210957877
96132,1995-12-31,12,1.0328728941973297
96132,1996-01-31,1,0.9156844267482588
96132,1996-02-29,2,1.1146938824391088
96132,1996-03-31,3,1.5550966722342165
96132,1996-04-30,4,0.886333284832417
96132,1996-05-31,5,
96132,1996-06-30,6,-1.5673057499964211
96132,1996-07-31,7,-0.35066186089345197
96132,1996-08-31,8,-0.49661141552986066
96132,1996-09-30,9,
96132,1996-10-31,10,0.13345503950543902
96132,1996-11-30,11,1.2663462775550969
96132,1996-12-31,12,1.1771796930898124
96132,1997-01-31,1,1.293799631865511
96132,1997-02-28,2,1.4822770719778533
96132,1997-03-31,3,2.054188588721898
96132,1997-04-30,4,1.9250918854452919
96132,1997-05-31,5,0.1244391157977609
96132,1997-06-30,6,-0.15227937008571613
96132,1997-07-31,7,
96132,1997-08-31,8,
96132,1997-09-30,9,0.5260336830660897
96132,1997-10-31,10,1.4653396936497494
96132,1997-11-30,11,1.636781301769731
96132,1997-12-31,12,1.2453455911522604
96132,1998-01-31,1,0.5528351493815102
96132,1998-02-28,2,0.9655723076242574
96132,1998-03-31,3,
96132,1998-04-30,4,1.5686244712089672
96132,1998-05-31,5,
96132,1998-06-30,6,-0.48173086798027764
96132,1998-07-31,7,-0.5591511640809996
96132,1998-08-31,8,0.3962288046158571
96132,1998-09-30,9,-0.3700241247166922
96132,1998-10-31,10,0.4089509699239513
96132,1998-11-30,11,0.42256939681955963
96132,1998-12-31,12,0.5416078996456997
96132,1999-01-31,1,0.7640393507091878
96132,1999-02-28,2,0.9482748545286283
96132,1999-03-31,3,1.281728756502709
96132,1999-04-30,4,1.0264241272825307
96132,1999-05-31,5,-0.4326832678140846
96132,1999-06-30,6,-0.8946361491575698
96132,1999-07-31,7,-0.8111258008532047
96132,1999-08-31,8,-0.4313860360311297
96132,1999-09-30,9,-0.4647683774000071
96132,1999-10-31,10,-0.17598125629123684
96132,1999-11-30,11,-0.14698609840555332
96132,1999-12-31,12,-0.04539680945728897
