gwicid,date,month,SGI
133174,1991-01-31,1,
133174,1991-02-28,2,
133174,1991-03-31,3,
133174,1991-04-30,4,
133174,1991-05-31,5,
133174,1991-06-30,6,
133174,1991-07-31,7,
133174,1991-08-31,8,
133174,1991-09-30,9,
133174,1991-10-31,10,
133174,1991-11-30,11,
133174,1991-12-31,12,
133174,1992-01-31,1,
133174,1992-02-29,2,
133174,1992-03-31,3,
133174,1992-04-30,4,
133174,1992-05-31,5,
133174,1992-06-30,6,
133174,1992-07-31,7,-1.4423157377381437
133174,1992-08-31,8,
133174,1992-09-30,9,
133174,1992-10-31,10,
133174,1992-11-30,11,1.3053916170426865
133174,1992-12-31,12,0.33930862564934205
133174,1993-01-31,1,1.2995422457511427
133174,1993-02-28,2,0.1491870899498653
133174,1993-03-31,3,
133174,1993-04-30,4,0.9034242194689593
133174,1993-05-31,5,0.3975775841972937
133174,1993-06-30,6,1.7320493686562637
133174,1993-07-31,7,1.411162353375872
133174,1993-08-31,8,1.5935428963208458
133174,1993-09-30,9,1.5231131432806346
133174,1993-10-31,10,1.3688868818037687
133174,1993-11-30,11,0.32739067379100417
133174,1993-12-31,12,
133174,1994-01-31,1,
133174,1994-02-28,2,-0.8190458119240108
133174,1994-03-31,3,
133174,1994-04-30,4,
133174,1994-05-31,5,0.5328693481491567
133174,1994-06-30,6,
133174,1994-07-31,7,
133174,1994-08-31,8,-1.2855623670201828
133174,1994-09-30,9,
133174,1994-10-31,10,
133174,1994-11-30,11,-1.3609722053855324
133174,1994-12-31,12,
133174,1995-01-31,1,
133174,1995-02-28,2,-0.8115184389639228
133174,1995-03-31,3,
133174,1995-04-30,4,
133174,1995-05-31,5,
133174,1995-06-30,6,-0.5137857924729905
133174,1995-07-31,7,
133174,1995-08-31,8,
133174,1995-09-30,9,
133174,1995-10-31,10,0.7351384872392038
133174,1995-11-30,11,
133174,1995-12-31,12,
133174,1996-01-31,1,0.1437592382874433
133174,1996-02-29,2,
133174,1996-03-31,3,
133174,1996-04-30,4,-0.13317755571420054
133174,1996-05-31,5,
133174,1996-06-30,6,
133174,1996-07-31,7,0.20631831484860164
133174,1996-08-31,8,
133174,1996-09-30,9,
133174,1996-10-31,10,2.033625185048158
133174,1996-11-30,11,
133174,1996-12-31,12,
133174,1997-01-31,1,
133174,1997-02-28,2,0.517118413177889
133174,1997-03-31,3,
133174,1997-04-30,4,0.8565730459419947
133174,1997-05-31,5,
133174,1997-06-30,6,
133174,1997-07-31,7,1.004993942108905
133174,1997-08-31,8,
133174,1997-09-30,9,
133174,1997-10-31,10,0.8585189625433042
133174,1997-11-30,11,
133174,1997-12-31,12,0.5588829649944009
133174,1998-01-31,1,0.4473657767247592
133174,1998-02-28,2,
133174,1998-03-31,3,0.22132430290059069
133174,1998-04-30,4,0.5289221818931213
133174,1998-05-31,5,
133174,1998-06-30,6,0.11936901345219075
