gwicid,date,month,SGI
135689,1992-07-31,7,-1.5209645641966876
135689,1992-08-31,8,
135689,1992-09-30,9,0.6757699438331999
135689,1992-10-31,10,
135689,1992-11-30,11,0.9957726325180286
135689,1992-12-31,12,0.21934513827445512
135689,1993-01-31,1,
135689,1993-02-28,2,-0.8306450370516831
135689,1993-03-31,3,
135689,1993-04-30,4,-0.5291754959999955
135689,1993-05-31,5,0.47876801265416247
135689,1993-06-30,6,0.855638628996422
135689,1993-07-31,7,1.0702034576584865
135689,1993-08-31,8,1.1607914616229085
135689,1993-09-30,9,1.3508497484445754
135689,1993-10-31,10,2.0701567952807465
135689,1993-11-30,11,1.5194570283301962
135689,1993-12-31,12,
135689,1994-01-31,1,
135689,1994-02-28,2,0.8997977153846122
135689,1994-03-31,3,
135689,1994-04-30,4,
135689,1994-05-31,5,-0.1951752354259353
135689,1994-06-30,6,
135689,1994-07-31,7,
135689,1994-08-31,8,-1.099963655036017
135689,1994-09-30,9,
135689,1994-10-31,10,
135689,1994-11-30,11,-1.3153277362113887
135689,1994-12-31,12,
135689,1995-01-31,1,
135689,1995-02-28,2,-0.8414442277328124
135689,1995-03-31,3,
135689,1995-04-30,4,
135689,1995-05-31,5,0.6051698645516326
135689,1995-06-30,6,
135689,1995-07-31,7,
135689,1995-08-31,8,
135689,1995-09-30,9,
135689,1995-10-31,10,0.6569756138871176
135689,1995-11-30,11,
135689,1995-12-31,12,
135689,1996-01-31,1,0.32956084493185744
135689,1996-02-29,2,
135689,1996-03-31,3,
135689,1996-04-30,4,-0.6146564720241952
135689,1996-05-31,5,
135689,1996-06-30,6,
135689,1996-07-31,7,-0.25420401761301803
135689,1996-08-31,8,
135689,1996-09-30,9,
135689,1996-10-31,10,-0.3172844683016085
135689,1996-11-30,11,
135689,1996-12-31,12,
135689,1997-01-31,1,
135689,1997-02-28,2,
135689,1997-03-31,3,
135689,1997-04-30,4,1.337789945084232
135689,1997-05-31,5,
135689,1997-06-30,6,
135689,1997-07-31,7,0.1592422170428731
135689,1997-08-31,8,
135689,1997-09-30,9,
135689,1997-10-31,10,0.47884540907498563
135689,1997-11-30,11,
135689,1997-12-31,12,
135689,1998-01-31,1,
135689,1998-02-28,2,
135689,1998-03-31,3,
135689,1998-04-30,4,0.023175793566414082
135689,1998-05-31,5,
135689,1998-06-30,6,-0.06999168612691498
135689,1998-07-31,7,
135689,1998-08-31,8,
135689,1998-09-30,9,
135689,1998-10-31,10,
135689,1998-11-30,11,
135689,1998-12-31,12,
135689,1999-01-31,1,-0.5876709496058647
135689,1999-02-28,2,
135689,1999-03-31,3,
135689,1999-04-30,4,
135689,1999-05-31,5,-0.7138735284802187
135689,1999-06-30,6,
135689,1999-07-31,7,-0.7404733531660221
135689,1999-08-31,8,
135689,1999-09-30,9,
135689,1999-10-31,10,-1.6350432636804275
135689,1999-11-30,11,
135689,1999-12-31,12,
135689,2000-01-31,1,-1.181092105111139
135689,2000-02-29,2,
135689,2000-03-31,3,
135689,2000-04-30,4,-1.2224095834502238
135689,2000-05-31,5,
135689,2000-06-30,6,
135689,2000-07-31,7,-1.5151668811808792
135689,2000-08-31,8,
135689,2000-09-30,9,
135689,2000-10-31,10,-0.5530520906137373
135689,2000-11-30,11,
135689,2000-12-31,12,
135689,2001-01-31,1,
135689,2001-02-28,2,
135689,2001-03-31,3,
135689,2001-04-30,4,-1.1374984257605372
135689,2001-05-31,5,
135689,2001-06-30,6,
135689,2001-07-31,7,0.12613336604255831
135689,2001-08-31,8,
135689,2001-09-30,9,
135689,2001-10-31,10,-0.42856345142893515
135689,2001-11-30,11,
135689,2001-12-31,12,
135689,2002-01-31,1,-1.5050936099014947
135689,2002-02-28,2,
135689,2002-03-31,3,
135689,2002-04-30,4,-1.097915926583187
135689,2002-05-31,5,-0.9171522831909876
135689,2002-06-30,6,
135689,2002-07-31,7,0.04277308035658578
135689,2002-08-31,8,
135689,2002-09-30,9,
135689,2002-10-31,10,-0.17083577996267474
135689,2002-11-30,11,
135689,2002-12-31,12,
135689,2003-01-31,1,-0.8715251604601651
135689,2003-02-28,2,
135689,2003-03-31,3,
135689,2003-04-30,4,-0.4277305703443399
135689,2003-05-31,5,
135689,2003-06-30,6,
135689,2003-07-31,7,0.32483327959998665
135689,2003-08-31,8,
135689,2003-09-30,9,
135689,2003-10-31,10,-0.3419258497397899
135689,2003-11-30,11,
135689,2003-12-31,12,
135689,2004-01-31,1,-0.2844487848856434
135689,2004-02-29,2,
135689,2004-03-31,3,
135689,2004-04-30,4,-0.04249665403614178
135689,2004-05-31,5,
135689,2004-06-30,6,
135689,2004-07-31,7,0.6853706609612861
135689,2004-08-31,8,
135689,2004-09-30,9,
135689,2004-10-31,10,0.8551779104225871
135689,2004-11-30,11,
135689,2004-12-31,12,
135689,2005-01-31,1,0.31782604884545673
135689,2005-02-28,2,
135689,2005-03-31,3,
135689,2005-04-30,4,-0.034690466792072217
135689,2005-05-31,5,
135689,2005-06-30,6,
135689,2005-07-31,7,0.44132764655786394
135689,2005-08-31,8,
135689,2005-09-30,9,
135689,2005-10-31,10,0.31563877378965466
135689,2005-11-30,11,
135689,2005-12-31,12,
135689,2006-01-31,1,0.6838295557675951
135689,2006-02-28,2,
135689,2006-03-31,3,
135689,2006-04-30,4,0.8396478994421676
135689,2006-05-31,5,
135689,2006-06-30,6,0.7283805679104902
135689,2006-07-31,7,
135689,2006-08-31,8,
135689,2006-09-30,9,
135689,2006-10-31,10,-0.24373289386567554
135689,2006-11-30,11,
135689,2006-12-31,12,
135689,2007-01-31,1,0.9580662185450728
135689,2007-02-28,2,
135689,2007-03-31,3,0.8674476397317745
135689,2007-04-30,4,
135689,2007-05-31,5,
135689,2007-06-30,6,
135689,2007-07-31,7,-0.8835135599316617
135689,2007-08-31,8,
135689,2007-09-30,9,
135689,2007-10-31,10,-1.2222441986741075
135689,2007-11-30,11,
135689,2007-12-31,12,
135689,2008-01-31,1,0.05743173244084043
135689,2008-02-29,2,
135689,2008-03-31,3,
135689,2008-04-30,4,-0.08184655345107461
135689,2008-05-31,5,-0.08765572462966786
135689,2008-06-30,6,-0.2802446349560037
135689,2008-07-31,7,1.03836692533361
135689,2008-08-31,8,0.09890273504021807
135689,2008-09-30,9,-0.3123148471650694
135689,2008-10-31,10,0.5055091845572259
135689,2008-11-30,11,
135689,2008-12-31,12,-0.5111848757777329
135689,2009-01-31,1,0.3412706752502943
135689,2009-02-28,2,-0.02896308057681507
135689,2009-03-31,3,0.5310407394341967
135689,2009-04-30,4,0.2570449653383744
135689,2009-05-31,5,0.039002823940049725
135689,2009-06-30,6,-0.34800974789452366
135689,2009-07-31,7,0.8884599553866098
135689,2009-08-31,8,0.018510333182059968
135689,2009-09-30,9,-0.1350178650646916
135689,2009-10-31,10,-0.3666212729464422
135689,2009-11-30,11,-0.16957703118631828
135689,2009-12-31,12,-0.8484015182071811
135689,2010-01-31,1,1.7227831620484744
135689,2010-02-28,2,0.5399333221628477
135689,2010-03-31,3,0.3299555320015366
135689,2010-04-30,4,1.504216637828586
135689,2010-05-31,5,0.3554734037607459
135689,2010-06-30,6,0.35265929661407647
135689,2010-07-31,7,
135689,2010-08-31,8,0.33863359179578634
135689,2010-09-30,9,0.23457357915570554
135689,2010-10-31,10,0.8741241209426466
135689,2010-11-30,11,0.15401223416324616
135689,2010-12-31,12,1.495405056854465
135689,2011-01-31,1,-0.06986413126406243
135689,2011-02-28,2,-0.05002122098260986
135689,2011-03-31,3,0.3356423096608281
135689,2011-04-30,4,
135689,2011-05-31,5,1.1509246761439718
135689,2011-06-30,6,0.436823024276664
135689,2011-07-31,7,0.629108080061016
135689,2011-08-31,8,
135689,2011-09-30,9,
135689,2011-10-31,10,-0.05108698938423384
135689,2011-11-30,11,
135689,2011-12-31,12,
135689,2012-01-31,1,-0.14806293087360323
135689,2012-02-29,2,
135689,2012-03-31,3,-0.5394467074285298
135689,2012-04-30,4,-0.6282887512514108
135689,2012-05-31,5,-0.5737473244887332
135689,2012-06-30,6,-0.8713069690770353
135689,2012-07-31,7,-0.26547725970639924
135689,2012-08-31,8,-0.06458767230032492
135689,2012-09-30,9,-0.5728157212856948
135689,2012-10-31,10,-1.3828585076256537
135689,2012-11-30,11,-0.4082562769364477
135689,2012-12-31,12,0.060791157279999064
135689,2013-01-31,1,-0.08119642635673485
135689,2013-02-28,2,-0.26077256329383824
