gwicid,date,month,SGI
126793,1993-12-31,12,2.037272627903133
126793,1994-01-31,1,
126793,1994-02-28,2,
126793,1994-03-31,3,-0.9890801841848996
126793,1994-04-30,4,
126793,1994-05-31,5,
126793,1994-06-30,6,
126793,1994-07-31,7,
126793,1994-08-31,8,
126793,1994-09-30,9,-0.11126751871768925
126793,1994-10-31,10,
126793,1994-11-30,11,
126793,1994-12-31,12,1.0539320500114815
126793,1995-01-31,1,
126793,1995-02-28,2,
126793,1995-03-31,3,-0.4498240952119019
126793,1995-04-30,4,
126793,1995-05-31,5,
126793,1995-06-30,6,1.0081181015717866
126793,1995-07-31,7,
126793,1995-08-31,8,
126793,1995-09-30,9,0.4336043356165509
126793,1995-10-31,10,
126793,1995-11-30,11,
126793,1995-12-31,12,0.7722043193212306
126793,1996-01-31,1,
126793,1996-02-29,2,
126793,1996-03-31,3,1.0165240341190596
126793,1996-04-30,4,
126793,1996-05-31,5,
126793,1996-06-30,6,
126793,1996-07-31,7,
126793,1996-08-31,8,
126793,1996-09-30,9,2.0372721959156515
126793,1996-10-31,10,
126793,1996-11-30,11,
126793,1996-12-31,12,1.1494247960994346
126793,1997-01-31,1,
126793,1997-02-28,2,
126793,1997-03-31,3,
126793,1997-04-30,4,
126793,1997-05-31,5,
126793,1997-06-30,6,1.4078037174430398
126793,1997-07-31,7,
126793,1997-08-31,8,
126793,1997-09-30,9,1.3936667834352847
126793,1997-10-31,10,
126793,1997-11-30,11,
126793,1997-12-31,12,
126793,1998-01-31,1,0.5240018703826799
126793,1998-02-28,2,0.3926023730120982
126793,1998-03-31,3,0.6709416214789112
126793,1998-04-30,4,-0.08237906701839992
126793,1998-05-31,5,
126793,1998-06-30,6,-0.07363207350900636
126793,1998-07-31,7,-0.3682811119830287
126793,1998-08-31,8,0.7734108137100248
126793,1998-09-30,9,1.0460990487221236
126793,1998-10-31,10,0.5841823218551632
126793,1998-11-30,11,0.6085126269257857
126793,1998-12-31,12,1.5317266277114006
126793,1999-01-31,1,1.281728756502709
126793,1999-02-28,2,0.8332376896072409
126793,1999-03-31,3,1.1949302655554939
126793,1999-04-30,4,1.1752000642180227
126793,1999-05-31,5,0.6925051813421527
126793,1999-06-30,6,2.019523267573564
126793,1999-07-31,7,0.8652064522358242
126793,1999-08-31,8,0.13271778715435323
126793,1999-09-30,9,
126793,1999-10-31,10,0.1391424878964984
126793,1999-11-30,11,0.10049351584672839
126793,1999-12-31,12,0.8752676252710219
126793,2000-01-31,1,1.0100667546808495e-07
126793,2000-02-29,2,-0.19015794090493499
126793,2000-03-31,3,0.6425231939615547
126793,2000-04-30,4,-0.01942013748258642
126793,2000-05-31,5,-0.03258409215312774
126793,2000-06-30,6,-0.34423010695254286
126793,2000-07-31,7,0.6104292142819234
126793,2000-08-31,8,-0.967361466924893
126793,2000-09-30,9,0.020480173179865613
126793,2000-10-31,10,
126793,2000-11-30,11,-0.7346797557280612
126793,2000-12-31,12,0.055825007848979924
126793,2001-01-31,1,-1.1183075881945217
126793,2001-02-28,2,-1.1504356259100683
126793,2001-03-31,3,2.00085892684696
126793,2001-04-30,4,-1.3657425690031015
126793,2001-05-31,5,-0.6515199126605073
126793,2001-06-30,6,-0.5693554172822763
126793,2001-07-31,7,0.01972258678914862
126793,2001-08-31,8,
126793,2001-09-30,9,-0.5585353787091114
126793,2001-10-31,10,
126793,2001-11-30,11,
126793,2001-12-31,12,0.34892812921276173
126793,2002-01-31,1,
126793,2002-02-28,2,
126793,2002-03-31,3,-0.5461030516222511
126793,2002-04-30,4,
126793,2002-05-31,5,
