gwicid,date,month,SGI
133167,1992-06-30,6,1.6909946211940339
133167,1992-07-31,7,
133167,1992-08-31,8,
133167,1992-09-30,9,
133167,1992-10-31,10,
133167,1992-11-30,11,1.4294248838706056
133167,1992-12-31,12,1.517259254289439
133167,1993-01-31,1,2.037272627903133
133167,1993-02-28,2,1.0364314851895606
133167,1993-03-31,3,
133167,1993-04-30,4,-1.5588413314111946
133167,1993-05-31,5,0.8120284822555502
133167,1993-06-30,6,1.0913254291959742
133167,1993-07-31,7,2.0195232730065205
133167,1993-08-31,8,0.9673631298759848
133167,1993-09-30,9,1.5344347325626067
133167,1993-10-31,10,0.9754082287604211
133167,1993-11-30,11,0.47096970306496466
133167,1993-12-31,12,
133167,1994-01-31,1,
133167,1994-02-28,2,0.30283053858840847
133167,1994-03-31,3,
133167,1994-04-30,4,
133167,1994-05-31,5,0.5481367483894988
133167,1994-06-30,6,
133167,1994-07-31,7,
133167,1994-08-31,8,1.593557518923431
133167,1994-09-30,9,
133167,1994-10-31,10,
133167,1994-11-30,11,1.054814514487897
133167,1994-12-31,12,
133167,1995-01-31,1,
133167,1995-02-28,2,0.7836722191305218
133167,1995-03-31,3,
133167,1995-04-30,4,
133167,1995-05-31,5,1.150435626267757
133167,1995-06-30,6,
133167,1995-07-31,7,
133167,1995-08-31,8,
133167,1995-09-30,9,
133167,1995-10-31,10,1.5020199968596302
133167,1995-11-30,11,
133167,1995-12-31,12,
133167,1996-01-31,1,1.4515788893263286
133167,1996-02-29,2,
133167,1996-03-31,3,
133167,1996-04-30,4,0.9894147803056509
133167,1996-05-31,5,
133167,1996-06-30,6,
133167,1996-07-31,7,0.9387319699542419
133167,1996-08-31,8,
133167,1996-09-30,9,
133167,1996-10-31,10,0.9900764475759443
133167,1996-11-30,11,
133167,1996-12-31,12,
133167,1997-01-31,1,
133167,1997-02-28,2,1.3824958847434492
133167,1997-03-31,3,
133167,1997-04-30,4,1.3478786330914891
133167,1997-05-31,5,
133167,1997-06-30,6,
133167,1997-07-31,7,0.9387319699542419
133167,1997-08-31,8,
133167,1997-09-30,9,
133167,1997-10-31,10,1.2968522436369159
133167,1997-11-30,11,
133167,1997-12-31,12,
133167,1998-01-31,1,1.320791870411059
133167,1998-02-28,2,
133167,1998-03-31,3,
133167,1998-04-30,4,1.3358706822219724
