gwicid,date,month,SGI
136969,1991-01-31,1,
136969,1991-02-28,2,
136969,1991-03-31,3,
136969,1991-04-30,4,1.2452093424459214
136969,1991-05-31,5,
136969,1991-06-30,6,
136969,1991-07-31,7,
136969,1991-08-31,8,
136969,1991-09-30,9,0.9840728698280072
136969,1991-10-31,10,
136969,1991-11-30,11,
136969,1991-12-31,12,
136969,1992-01-31,1,
136969,1992-02-29,2,
136969,1992-03-31,3,
136969,1992-04-30,4,
136969,1992-05-31,5,
136969,1992-06-30,6,
136969,1992-07-31,7,
136969,1992-08-31,8,
136969,1992-09-30,9,0.8170990165960276
136969,1992-10-31,10,
136969,1992-11-30,11,
136969,1992-12-31,12,
136969,1993-01-31,1,
136969,1993-02-28,2,
136969,1993-03-31,3,
136969,1993-04-30,4,
136969,1993-05-31,5,
136969,1993-06-30,6,
136969,1993-07-31,7,
136969,1993-08-31,8,
136969,1993-09-30,9,
136969,1993-10-31,10,
136969,1993-11-30,11,
136969,1993-12-31,12,
136969,1994-01-31,1,
136969,1994-02-28,2,
136969,1994-03-31,3,0.854332633037135
136969,1994-04-30,4,
136969,1994-05-31,5,
136969,1994-06-30,6,1.0558853543989857
136969,1994-07-31,7,
136969,1994-08-31,8,
136969,1994-09-30,9,0.718932456591443
136969,1994-10-31,10,
136969,1994-11-30,11,
136969,1994-12-31,12,0.8711320931655518
136969,1995-01-31,1,
136969,1995-02-28,2,
136969,1995-03-31,3,0.6171197435094922
136969,1995-04-30,4,
136969,1995-05-31,5,
136969,1995-06-30,6,1.420363987990716
136969,1995-07-31,7,
136969,1995-08-31,8,
136969,1995-09-30,9,1.9902987742833087
136969,1995-10-31,10,
136969,1995-11-30,11,
136969,1995-12-31,12,1.70773732077051
136969,1996-01-31,1,
136969,1996-02-29,2,
136969,1996-03-31,3,1.8789614872270688
136969,1996-04-30,4,
136969,1996-05-31,5,
136969,1996-06-30,6,0.9364991256757526
136969,1996-07-31,7,
136969,1996-08-31,8,
136969,1996-09-30,9,1.2870431693718938
136969,1996-10-31,10,
136969,1996-11-30,11,
136969,1996-12-31,12,1.320933534756069
136969,1997-01-31,1,
136969,1997-02-28,2,
136969,1997-03-31,3,
136969,1997-04-30,4,
136969,1997-05-31,5,
136969,1997-06-30,6,1.6545016472362382
136969,1997-07-31,7,
136969,1997-08-31,8,
136969,1997-09-30,9,1.503906486078094
136969,1997-10-31,10,
136969,1997-11-30,11,
136969,1997-12-31,12,
136969,1998-01-31,1,0.39776604762214895
136969,1998-02-28,2,0.08718851890374046
136969,1998-03-31,3,0.8202244896058316
136969,1998-04-30,4,0.39669361344336296
136969,1998-05-31,5,
136969,1998-06-30,6,1.6152844487828135
136969,1998-07-31,7,0.9711690119473482
136969,1998-08-31,8,0.4937845401417924
136969,1998-09-30,9,1.1950865784677682
136969,1998-10-31,10,0.7502948762373397
136969,1998-11-30,11,0.3042803876318605
136969,1998-12-31,12,1.4820525314076312
136969,1999-01-31,1,1.3831077756257941
136969,1999-02-28,2,1.2817188906380437
136969,1999-03-31,3,1.5201569943669389
136969,1999-04-30,4,1.0398866001149174
136969,1999-05-31,5,0.24050085812365363
