gwicid,date,month,SGI
135680,1991-01-31,1,
135680,1991-02-28,2,
135680,1991-03-31,3,
135680,1991-04-30,4,
135680,1991-05-31,5,
135680,1991-06-30,6,
135680,1991-07-31,7,
135680,1991-08-31,8,
135680,1991-09-30,9,
135680,1991-10-31,10,
135680,1991-11-30,11,
135680,1991-12-31,12,
135680,1992-01-31,1,
135680,1992-02-29,2,
135680,1992-03-31,3,
135680,1992-04-30,4,
135680,1992-05-31,5,
135680,1992-06-30,6,
135680,1992-07-31,7,-0.7587385787396964
135680,1992-08-31,8,
135680,1992-09-30,9,
135680,1992-10-31,10,
135680,1992-11-30,11,-1.2806491458750477
135680,1992-12-31,12,-1.0540604863524548
135680,1993-01-31,1,
135680,1993-02-28,2,-1.618089100242253
135680,1993-03-31,3,
135680,1993-04-30,4,
135680,1993-05-31,5,-0.38226259777430305
135680,1993-06-30,6,-0.28926217991112546
135680,1993-07-31,7,0.18102863688079118
135680,1993-08-31,8,0.05663600263902402
135680,1993-09-30,9,0.24272519210407562
135680,1993-10-31,10,0.44464923180487825
135680,1993-11-30,11,0.1658580349249441
135680,1993-12-31,12,
135680,1994-01-31,1,
135680,1994-02-28,2,0.43474244159901954
135680,1994-03-31,3,
135680,1994-04-30,4,
135680,1994-05-31,5,-0.19855022357030427
135680,1994-06-30,6,
135680,1994-07-31,7,
135680,1994-08-31,8,-1.1135440763998967
135680,1994-09-30,9,
135680,1994-10-31,10,
135680,1994-11-30,11,-0.5426900418532967
135680,1994-12-31,12,
135680,1995-01-31,1,
135680,1995-02-28,2,-0.39067777067257414
135680,1995-03-31,3,
135680,1995-04-30,4,
135680,1995-05-31,5,0.6925566530099797
135680,1995-06-30,6,
135680,1995-07-31,7,
135680,1995-08-31,8,
135680,1995-09-30,9,
135680,1995-10-31,10,0.6841890696703404
135680,1995-11-30,11,
135680,1995-12-31,12,
135680,1996-01-31,1,0.3863685364812999
135680,1996-02-29,2,
135680,1996-03-31,3,
135680,1996-04-30,4,0.5789182035500118
135680,1996-05-31,5,
135680,1996-06-30,6,
135680,1996-07-31,7,0.5024809862581832
135680,1996-08-31,8,
135680,1996-09-30,9,
135680,1996-10-31,10,0.3346762863710977
135680,1996-11-30,11,
135680,1996-12-31,12,
135680,1997-01-31,1,
135680,1997-02-28,2,0.5399273249833867
135680,1997-03-31,3,
135680,1997-04-30,4,1.1459292083703128
135680,1997-05-31,5,
135680,1997-06-30,6,
135680,1997-07-31,7,1.0847121460300708
135680,1997-08-31,8,
135680,1997-09-30,9,
135680,1997-10-31,10,0.933530661009283
135680,1997-11-30,11,
135680,1997-12-31,12,
135680,1998-01-31,1,0.8929234183377222
135680,1998-02-28,2,
135680,1998-03-31,3,
135680,1998-04-30,4,0.3921249136473042
135680,1998-05-31,5,
135680,1998-06-30,6,
135680,1998-07-31,7,0.5317886699365255
135680,1998-08-31,8,
135680,1998-09-30,9,
135680,1998-10-31,10,
135680,1998-11-30,11,
135680,1998-12-31,12,
135680,1999-01-31,1,0.9345975721700762
135680,1999-02-28,2,
135680,1999-03-31,3,
135680,1999-04-30,4,0.6353354483998912
135680,1999-05-31,5,
135680,1999-06-30,6,
135680,1999-07-31,7,0.6030456997395803
135680,1999-08-31,8,
135680,1999-09-30,9,
135680,1999-10-31,10,0.35381569847741434
135680,1999-11-30,11,
135680,1999-12-31,12,
135680,2000-01-31,1,0.3409105598773141
135680,2000-02-29,2,
135680,2000-03-31,3,
135680,2000-04-30,4,-0.10547666146604051
135680,2000-05-31,5,
135680,2000-06-30,6,
135680,2000-07-31,7,-0.533249953210879
135680,2000-08-31,8,
135680,2000-09-30,9,
