gwicid,date,month,SGI
5418,1991-01-31,1,
5418,1991-02-28,2,
5418,1991-03-31,3,
5418,1991-04-30,4,
5418,1991-05-31,5,
5418,1991-06-30,6,
5418,1991-07-31,7,1.5935572640177793
5418,1991-08-31,8,
5418,1991-09-30,9,
5418,1991-10-31,10,
5418,1991-11-30,11,
5418,1991-12-31,12,
5418,1992-01-31,1,
5418,1992-02-29,2,
5418,1992-03-31,3,
5418,1992-04-30,4,
5418,1992-05-31,5,
5418,1992-06-30,6,
5418,1992-07-31,7,
5418,1992-08-31,8,
5418,1992-09-30,9,
5418,1992-10-31,10,
5418,1992-11-30,11,
5418,1992-12-31,12,
5418,1993-01-31,1,
5418,1993-02-28,2,
5418,1993-03-31,3,
5418,1993-04-30,4,
5418,1993-05-31,5,
5418,1993-06-30,6,
5418,1993-07-31,7,
5418,1993-08-31,8,1.0792459174460143
5418,1993-09-30,9,
5418,1993-10-31,10,
5418,1993-11-30,11,
5418,1993-12-31,12,1.9996967283747116
5418,1994-01-31,1,
5418,1994-02-28,2,
5418,1994-03-31,3,
5418,1994-04-30,4,
5418,1994-05-31,5,
5418,1994-06-30,6,1.3039739939206654
5418,1994-07-31,7,
5418,1994-08-31,8,
5418,1994-09-30,9,
5418,1994-10-31,10,
5418,1994-11-30,11,
5418,1994-12-31,12,
5418,1995-01-31,1,
5418,1995-02-28,2,
5418,1995-03-31,3,0.8950077649350496
5418,1995-04-30,4,
5418,1995-05-31,5,
5418,1995-06-30,6,0.9419961647529357
5418,1995-07-31,7,
5418,1995-08-31,8,
5418,1995-09-30,9,1.5257076434927304
5418,1995-10-31,10,
5418,1995-11-30,11,
5418,1995-12-31,12,1.1327449985734257
5418,1996-01-31,1,
5418,1996-02-29,2,
5418,1996-03-31,3,1.9793967800596577
5418,1996-04-30,4,
5418,1996-05-31,5,
5418,1996-06-30,6,1.5747761865393606
5418,1996-07-31,7,
5418,1996-08-31,8,
5418,1996-09-30,9,1.8155589427809904
5418,1996-10-31,10,
5418,1996-11-30,11,
5418,1996-12-31,12,1.4713354557498408
5418,1997-01-31,1,
5418,1997-02-28,2,
5418,1997-03-31,3,
5418,1997-04-30,4,
5418,1997-05-31,5,
5418,1997-06-30,6,2.070342480737686
5418,1997-07-31,7,
5418,1997-08-31,8,
5418,1997-09-30,9,1.224149632788682
5418,1997-10-31,10,
5418,1997-11-30,11,
5418,1997-12-31,12,
5418,1998-01-31,1,1.215042470877522
5418,1998-02-28,2,0.8317145457445817
5418,1998-03-31,3,1.0108533845899836
5418,1998-04-30,4,-0.5930815137190322
5418,1998-05-31,5,
5418,1998-06-30,6,1.1048876743509666
5418,1998-07-31,7,0.8580075568605515
5418,1998-08-31,8,0.23167057242132638
5418,1998-09-30,9,0.9900159231516104
5418,1998-10-31,10,0.4442881233987719
5418,1998-11-30,11,0.7384157544221616
5418,1998-12-31,12,1.0053697906555388
5418,1999-01-31,1,0.26528875932317186
5418,1999-02-28,2,0.6351363475917453
5418,1999-03-31,3,1.3348489876630374
5418,1999-04-30,4,1.3832325969182595
5418,1999-05-31,5,0.986001860744068
5418,1999-06-30,6,0.8008958755433438
5418,1999-07-31,7,0.5819375327574314
5418,1999-08-31,8,0.47355853829395333
5418,1999-09-30,9,
5418,1999-10-31,10,0.7925892866934439
5418,1999-11-30,11,0.8234860928310627
5418,1999-12-31,12,0.8824754117912504
5418,2000-01-31,1,0.5714313223741836
5418,2000-02-29,2,0.35705091226631835
5418,2000-03-31,3,1.358574366869131
5418,2000-04-30,4,0.6741891400433162
5418,2000-05-31,5,0.5198032366987819
5418,2000-06-30,6,0.6147975544889219
5418,2000-07-31,7,0.26682428200486763
5418,2000-08-31,8,-0.12071693027571251
5418,2000-09-30,9,0.7208267449831067
5418,2000-10-31,10,-0.20886834424922407
5418,2000-11-30,11,0.012851033126025868
5418,2000-12-31,12,0.6741531020287882
5418,2001-01-31,1,-0.19281256279102754
5418,2001-02-28,2,-0.16434380179696917
5418,2001-03-31,3,0.6513724603518701
5418,2001-04-30,4,-0.2783107440560957
5418,2001-05-31,5,-0.2301147091107183
5418,2001-06-30,6,0.3436590866025049
5418,2001-07-31,7,0.09237717481501329
5418,2001-08-31,8,
5418,2001-09-30,9,0.5995209111160056
5418,2001-10-31,10,
5418,2001-11-30,11,
5418,2001-12-31,12,0.34727579203737435
5418,2002-01-31,1,
5418,2002-02-28,2,
5418,2002-03-31,3,-0.4361454517103336
5418,2002-04-30,4,
5418,2002-05-31,5,
5418,2002-06-30,6,-0.5575046440000246
5418,2002-07-31,7,
5418,2002-08-31,8,
5418,2002-09-30,9,0.478625854010738
5418,2002-10-31,10,
5418,2002-11-30,11,
5418,2002-12-31,12,-0.15875046561659345
5418,2003-01-31,1,
5418,2003-02-28,2,
5418,2003-03-31,3,0.5513156892810531
5418,2003-04-30,4,
5418,2003-05-31,5,0.2848721527439293
5418,2003-06-30,6,0.24299646958363863
5418,2003-07-31,7,
5418,2003-08-31,8,
5418,2003-09-30,9,0.43830056921443705
5418,2003-10-31,10,
5418,2003-11-30,11,
5418,2003-12-31,12,0.28999188992849523
5418,2004-01-31,1,
5418,2004-02-29,2,
5418,2004-03-31,3,-0.3630651152207156
5418,2004-04-30,4,
5418,2004-05-31,5,
5418,2004-06-30,6,0.048094339155652976
5418,2004-07-31,7,
5418,2004-08-31,8,
5418,2004-09-30,9,0.3165532190906628
5418,2004-10-31,10,
5418,2004-11-30,11,
5418,2004-12-31,12,0.4483330408979582
5418,2005-01-31,1,
5418,2005-02-28,2,
5418,2005-03-31,3,-0.11861305429897495
5418,2005-04-30,4,
5418,2005-05-31,5,
5418,2005-06-30,6,-0.4479949534800549
5418,2005-07-31,7,
5418,2005-08-31,8,
5418,2005-09-30,9,-0.22663781350561618
5418,2005-10-31,10,
5418,2005-11-30,11,
5418,2005-12-31,12,-0.7210581300137556
5418,2006-01-31,1,
5418,2006-02-28,2,
5418,2006-03-31,3,-0.7530111735567799
5418,2006-04-30,4,
5418,2006-05-31,5,
5418,2006-06-30,6,-1.104887674350966
5418,2006-07-31,7,
5418,2006-08-31,8,
5418,2006-09-30,9,-0.2869394499875193
5418,2006-10-31,10,
5418,2006-11-30,11,
5418,2006-12-31,12,-0.6985752895497869
5418,2007-01-31,1,
5418,2007-02-28,2,
5418,2007-03-31,3,-1.1219546587225926
5418,2007-04-30,4,
5418,2007-05-31,5,
5418,2007-06-30,6,-1.5747761865393606
5418,2007-07-31,7,
5418,2007-08-31,8,
5418,2007-09-30,9,-1.1610623608362318
5418,2007-10-31,10,
5418,2007-11-30,11,
5418,2007-12-31,12,-1.9741401130980298
5418,2008-01-31,1,
5418,2008-02-29,2,
5418,2008-03-31,3,-1.9985467171167972
5418,2008-04-30,4,
5418,2008-05-31,5,
5418,2008-06-30,6,-2.0703424807376862
5418,2008-07-31,7,
5418,2008-08-31,8,
5418,2008-09-30,9,-0.738797022397658
5418,2008-10-31,10,
5418,2008-11-30,11,
5418,2008-12-31,12,-1.183950489054776
5418,2009-01-31,1,
5418,2009-02-28,2,
5418,2009-03-31,3,-0.8120667244872557
5418,2009-04-30,4,
5418,2009-05-31,5,
5418,2009-06-30,6,-0.6741891400433162
5418,2009-07-31,7,
5418,2009-08-31,8,
5418,2009-09-30,9,0.0186289462210798
5418,2009-10-31,10,
5418,2009-11-30,11,
5418,2009-12-31,12,-0.4899040198833966
5418,2010-01-31,1,
5418,2010-02-28,2,
5418,2010-03-31,3,-1.0850082942286785
5418,2010-04-30,4,
5418,2010-05-31,5,
5418,2010-06-30,6,-1.3039739939206654
5418,2010-07-31,7,
5418,2010-08-31,8,
5418,2010-09-30,9,-0.8855100579550154
5418,2010-10-31,10,
5418,2010-11-30,11,
5418,2010-12-31,12,-1.3455978540543112
5418,2011-01-31,1,
5418,2011-02-28,2,
5418,2011-03-31,3,-1.0850082942286785
5418,2011-04-30,4,
5418,2011-05-31,5,
5418,2011-06-30,6,-0.8008958755433438
5418,2011-07-31,7,
5418,2011-08-31,8,
5418,2011-09-30,9,-1.4183014599221324
5418,2011-10-31,10,
5418,2011-11-30,11,
5418,2011-12-31,12,-0.5089171232791188
5418,2012-01-31,1,
5418,2012-02-29,2,
5418,2012-03-31,3,0.368176953261411
5418,2012-04-30,4,
5418,2012-05-31,5,
5418,2012-06-30,6,-0.24299646958363863
5418,2012-07-31,7,
5418,2012-08-31,8,
5418,2012-09-30,9,-1.0135821039839739
5418,2012-10-31,10,
5418,2012-11-30,11,
5418,2012-12-31,12,-0.3464831388075513
5418,2013-01-31,1,
5418,2013-02-28,2,
5418,2013-03-31,3,-0.15064317683017725
5418,2013-04-30,4,
5418,2013-05-31,5,
5418,2013-06-30,6,-0.09632799850099638
5418,2013-07-31,7,-0.44806792194861855
5418,2013-08-31,8,
5418,2013-09-30,9,-0.5651143258008073
5418,2013-10-31,10,
5418,2013-11-30,11,
5418,2013-12-31,12,-1.0290379208773104
5418,2014-01-31,1,-1.4474913336263793
5418,2014-02-28,2,-1.1915809403275457
5418,2014-03-31,3,-0.7820040750410303
5418,2014-04-30,4,-1.3832325969182595
5418,2014-05-31,5,-1.3262142466922766
5418,2014-06-30,6,-0.9419961647529357
5418,2014-07-31,7,-0.4918402881667272
5418,2014-08-31,8,-0.8223950168851568
5418,2014-09-30,9,-0.3073589342657481
5418,2014-10-31,10,-1.1500309688268069
5418,2014-11-30,11,-0.7750640284975965
5418,2014-12-31,12,
5418,2015-01-31,1,-0.7871112247515909
5418,2015-02-28,2,-0.5994298132610565
5418,2015-03-31,3,0.16271236708287784
5418,2015-04-30,4,
5418,2015-05-31,5,-0.38499025488480254
5418,2015-06-30,6,0.14481176317405264
5418,2015-07-31,7,-1.1614387795823906
5418,2015-08-31,8,-0.8096327391803689
5418,2015-09-30,9,-0.2869394499875193
5418,2015-10-31,10,
5418,2015-11-30,11,-0.803132425360297
5418,2015-12-31,12,0.042715014419379305
5418,2016-01-31,1,
5418,2016-02-29,2,
5418,2016-03-31,3,0.04249182708470012
5418,2016-04-30,4,
5418,2016-05-31,5,
5418,2016-06-30,6,
5418,2016-07-31,7,-1.1361026041158602
5418,2016-08-31,8,
5418,2016-09-30,9,-0.49843127449565316
5418,2016-10-31,10,
5418,2016-11-30,11,
5418,2016-12-31,12,
5418,2017-01-31,1,
5418,2017-02-28,2,
5418,2017-03-31,3,0.34811463715682334
5418,2017-04-30,4,
5418,2017-05-31,5,
5418,2017-06-30,6,-0.09632799850099638
5418,2017-07-31,7,
5418,2017-08-31,8,
5418,2017-09-30,9,0.1067516134395794
5418,2017-10-31,10,
5418,2017-11-30,11,
5418,2017-12-31,12,0.13259604538644987
5418,2018-01-31,1,
5418,2018-02-28,2,
