gwicid,date,month,SGI
21567,1993-04-30,4,0.6942403985412732
21567,1993-05-31,5,
21567,1993-06-30,6,
21567,1993-07-31,7,0.41202352754143234
21567,1993-08-31,8,
21567,1993-09-30,9,-0.7704966527086122
21567,1993-10-31,10,
21567,1993-11-30,11,
21567,1993-12-31,12,0.3181998624529798
21567,1994-01-31,1,
21567,1994-02-28,2,
21567,1994-03-31,3,
21567,1994-04-30,4,
21567,1994-05-31,5,
21567,1994-06-30,6,
21567,1994-07-31,7,1.0803522678227375
21567,1994-08-31,8,
21567,1994-09-30,9,1.150435626267757
21567,1994-10-31,10,
21567,1994-11-30,11,
21567,1994-12-31,12,1.150435626267757
21567,1995-01-31,1,
21567,1995-02-28,2,
21567,1995-03-31,3,0.13445675941149382
21567,1995-04-30,4,
21567,1995-05-31,5,
21567,1995-06-30,6,
21567,1995-07-31,7,2.054188588721898
21567,1995-08-31,8,
21567,1995-09-30,9,
21567,1995-10-31,10,0.9673582712808002
21567,1995-11-30,11,
21567,1995-12-31,12,
21567,1996-01-31,1,1.3558499651467129
21567,1996-02-29,2,
21567,1996-03-31,3,
21567,1996-04-30,4,1.2097963718513982
21567,1996-05-31,5,
21567,1996-06-30,6,
21567,1996-07-31,7,1.5550966722342165
21567,1996-08-31,8,
21567,1996-09-30,9,
21567,1996-10-31,10,
21567,1996-11-30,11,
21567,1996-12-31,12,
21567,1997-01-31,1,
21567,1997-02-28,2,1.150435626267757
21567,1997-03-31,3,
21567,1997-04-30,4,0.5813383273981225
21567,1997-05-31,5,
21567,1997-06-30,6,
21567,1997-07-31,7,0.7719704927396988
21567,1997-08-31,8,
21567,1997-09-30,9,
21567,1997-10-31,10,1.9811857371570003
21567,1997-11-30,11,
21567,1997-12-31,12,
21567,1998-01-31,1,1.2917262575408723
21567,1998-02-28,2,
21567,1998-03-31,3,
21567,1998-04-30,4,1.046498432401831
21567,1998-05-31,5,
21567,1998-06-30,6,
21567,1998-07-31,7,1.281728756502709
21567,1998-08-31,8,
21567,1998-09-30,9,
21567,1998-10-31,10,
21567,1998-11-30,11,
21567,1998-12-31,12,
21567,1999-01-31,1,0.9901735756289004
21567,1999-02-28,2,
21567,1999-03-31,3,
21567,1999-04-30,4,2.0195232730065205
21567,1999-05-31,5,
21567,1999-06-30,6,
21567,1999-07-31,7,-0.5240018703826799
21567,1999-08-31,8,
21567,1999-09-30,9,
21567,1999-10-31,10,-0.44278253337791607
21567,1999-11-30,11,
21567,1999-12-31,12,
21567,2000-01-31,1,0.4287220217805934
21567,2000-02-29,2,
21567,2000-03-31,3,
21567,2000-04-30,4,1.5126928967249436
21567,2000-05-31,5,
21567,2000-06-30,6,
21567,2000-07-31,7,0.6430217213766879
21567,2000-08-31,8,
21567,2000-09-30,9,
21567,2000-10-31,10,
21567,2000-11-30,11,-1.0100667213741588e-07
21567,2000-12-31,12,
21567,2001-01-31,1,
21567,2001-02-28,2,
21567,2001-03-31,3,
21567,2001-04-30,4,0.8569314534359549
21567,2001-05-31,5,
21567,2001-06-30,6,
21567,2001-07-31,7,-0.20151852334667564
