gwicid,date,month,SGI
91244,1992-07-31,7,0.2962882158488618
91244,1992-08-31,8,
91244,1992-09-30,9,0.8170011171286418
91244,1992-10-31,10,
91244,1992-11-30,11,1.6627768435726684
91244,1992-12-31,12,1.593557518923431
91244,1993-01-31,1,1.1712118465007824
91244,1993-02-28,2,1.2745941189570367
91244,1993-03-31,3,
91244,1993-04-30,4,1.9140572563059695
91244,1993-05-31,5,1.2998652784320883
91244,1993-06-30,6,0.8450028273158644
91244,1993-07-31,7,0.7930332144224812
91244,1993-08-31,8,-0.2777976402798519
91244,1993-09-30,9,-0.5772990938285985
91244,1993-10-31,10,0.4667398379514782
91244,1993-11-30,11,0.603167483267868
91244,1993-12-31,12,
91244,1994-01-31,1,
91244,1994-02-28,2,-1.0129775103258125
91244,1994-03-31,3,
91244,1994-04-30,4,
91244,1994-05-31,5,0.8868201431409805
91244,1994-06-30,6,
91244,1994-07-31,7,
91244,1994-08-31,8,
91244,1994-09-30,9,
91244,1994-10-31,10,
91244,1994-11-30,11,0.9402792703127192
91244,1994-12-31,12,
91244,1995-01-31,1,
91244,1995-02-28,2,0.39081635544819204
91244,1995-03-31,3,
91244,1995-04-30,4,
91244,1995-05-31,5,
91244,1995-06-30,6,0.46855233920948747
91244,1995-07-31,7,
91244,1995-08-31,8,
91244,1995-09-30,9,
91244,1995-10-31,10,2.0629525378029405
91244,1995-11-30,11,
91244,1995-12-31,12,
91244,1996-01-31,1,0.3598294785903704
91244,1996-02-29,2,
91244,1996-03-31,3,
91244,1996-04-30,4,-0.13431148959790407
91244,1996-05-31,5,
91244,1996-06-30,6,
91244,1996-07-31,7,
91244,1996-08-31,8,
91244,1996-09-30,9,
91244,1996-10-31,10,0.5432940013872121
91244,1996-11-30,11,
91244,1996-12-31,12,
91244,1997-01-31,1,
91244,1997-02-28,2,0.49809715457931203
91244,1997-03-31,3,
91244,1997-04-30,4,1.0866353187970565
91244,1997-05-31,5,
91244,1997-06-30,6,
91244,1997-07-31,7,-1.3406457252377706
91244,1997-08-31,8,
91244,1997-09-30,9,
91244,1997-10-31,10,0.22832671556985518
91244,1997-11-30,11,
91244,1997-12-31,12,
91244,1998-01-31,1,-0.6222173342954875
91244,1998-02-28,2,
91244,1998-03-31,3,
91244,1998-04-30,4,0.10037521052754284
