gwicid,date,month,SGI
132260,1993-12-31,12,-0.2788784171054306
132260,1994-01-31,1,
132260,1994-02-28,2,
132260,1994-03-31,3,-0.4953392290987424
132260,1994-04-30,4,
132260,1994-05-31,5,
132260,1994-06-30,6,
132260,1994-07-31,7,
132260,1994-08-31,8,
132260,1994-09-30,9,-1.1844993737537513
132260,1994-10-31,10,
132260,1994-11-30,11,
132260,1994-12-31,12,-0.7075040487267991
132260,1995-01-31,1,
132260,1995-02-28,2,
132260,1995-03-31,3,-0.1945242519864696
132260,1995-04-30,4,
132260,1995-05-31,5,
132260,1995-06-30,6,-0.268167818450906
132260,1995-07-31,7,
132260,1995-08-31,8,
132260,1995-09-30,9,1.3245615206603751
132260,1995-10-31,10,
132260,1995-11-30,11,
132260,1995-12-31,12,1.0694512222113244
132260,1996-01-31,1,
132260,1996-02-29,2,
132260,1996-03-31,3,1.4643549891182754
132260,1996-04-30,4,
132260,1996-05-31,5,
132260,1996-06-30,6,-0.8049110006644771
132260,1996-07-31,7,
132260,1996-08-31,8,
132260,1996-09-30,9,1.6806481562802678
132260,1996-10-31,10,
132260,1996-11-30,11,
132260,1996-12-31,12,-0.22335032769946417
132260,1997-01-31,1,
132260,1997-02-28,2,
132260,1997-03-31,3,
132260,1997-04-30,4,
132260,1997-05-31,5,
132260,1997-06-30,6,0.7417348660164634
132260,1997-07-31,7,
132260,1997-08-31,8,
132260,1997-09-30,9,1.1994149478689682
132260,1997-10-31,10,
132260,1997-11-30,11,
132260,1997-12-31,12,
132260,1998-01-31,1,-0.4604240206837116
132260,1998-02-28,2,-0.23456386386417294
132260,1998-03-31,3,-0.7739727642371792
132260,1998-04-30,4,0.9235335549642741
132260,1998-05-31,5,
132260,1998-06-30,6,0.8304494147101856
132260,1998-07-31,7,-0.13707977720903064
132260,1998-08-31,8,
132260,1998-09-30,9,0.3942956167342162
132260,1998-10-31,10,0.1463674637727217
132260,1998-11-30,11,0.05472389734290317
132260,1998-12-31,12,-0.4664460854911119
132260,1999-01-31,1,0.22461672769773222
132260,1999-02-28,2,0.9203364827549377
132260,1999-03-31,3,0.5935710138533217
132260,1999-04-30,4,0.2765156566581273
132260,1999-05-31,5,0.3005436719354526
132260,1999-06-30,6,-0.3686742935375198
132260,1999-07-31,7,-0.02979488353919213
132260,1999-08-31,8,0.15258275120737164
132260,1999-09-30,9,
132260,1999-10-31,10,-0.24623925351427078
132260,1999-11-30,11,-0.5841794579811346
132260,1999-12-31,12,-0.9185344608532412
132260,2000-01-31,1,-0.7103945275831818
132260,2000-02-29,2,-0.5548082261125311
132260,2000-03-31,3,-0.5132173758137182
132260,2000-04-30,4,-1.1252219707199447
132260,2000-05-31,5,0.40905784231942155
132260,2000-06-30,6,0.1031328094634747
132260,2000-07-31,7,0.8374169386962057
132260,2000-08-31,8,0.4525160503451593
132260,2000-09-30,9,0.23573215299790173
132260,2000-10-31,10,1.2817287564839748
132260,2000-11-30,11,0.520248326545905
132260,2000-12-31,12,-0.20067354378921043
132260,2001-01-31,1,0.1438250755952737
132260,2001-02-28,2,-0.04458041402980717
132260,2001-03-31,3,-0.08694301930228221
132260,2001-04-30,4,0.11172114067006822
132260,2001-05-31,5,-0.33959580789161325
132260,2001-06-30,6,
132260,2001-07-31,7,-0.6194930649253243
132260,2001-08-31,8,
132260,2001-09-30,9,-0.26551333493221474
132260,2001-10-31,10,
132260,2001-11-30,11,
132260,2001-12-31,12,
132260,2002-01-31,1,
132260,2002-02-28,2,
132260,2002-03-31,3,-1.0772622673767054
132260,2002-04-30,4,
132260,2002-05-31,5,
132260,2002-06-30,6,0.8304494147101856
132260,2002-07-31,7,
132260,2002-08-31,8,
132260,2002-09-30,9,0.25943043272834276
132260,2002-10-31,10,
132260,2002-11-30,11,
132260,2002-12-31,12,-0.8889803272849043
132260,2003-01-31,1,
132260,2003-02-28,2,
132260,2003-03-31,3,
132260,2003-04-30,4,
132260,2003-05-31,5,
132260,2003-06-30,6,0.495555283460249
132260,2003-07-31,7,
132260,2003-08-31,8,
132260,2003-09-30,9,
132260,2003-10-31,10,
132260,2003-11-30,11,
132260,2003-12-31,12,
132260,2004-01-31,1,
132260,2004-02-29,2,
132260,2004-03-31,3,
132260,2004-04-30,4,
132260,2004-05-31,5,
132260,2004-06-30,6,0.9250701924229179
132260,2004-07-31,7,
132260,2004-08-31,8,
132260,2004-09-30,9,0.7207025046475424
132260,2004-10-31,10,
132260,2004-11-30,11,
132260,2004-12-31,12,-0.6013464036199183
132260,2005-01-31,1,
132260,2005-02-28,2,
132260,2005-03-31,3,-0.5952831808264654
132260,2005-04-30,4,
132260,2005-05-31,5,
132260,2005-06-30,6,0.3091682160949638
132260,2005-07-31,7,
132260,2005-08-31,8,
132260,2005-09-30,9,-0.12265100343359725
132260,2005-10-31,10,
132260,2005-11-30,11,
132260,2005-12-31,12,
132260,2006-01-31,1,
132260,2006-02-28,2,
132260,2006-03-31,3,-0.8607880894783824
132260,2006-04-30,4,
132260,2006-05-31,5,
132260,2006-06-30,6,-0.5368555754522017
132260,2006-07-31,7,
132260,2006-08-31,8,
132260,2006-09-30,9,0.37309563118528843
132260,2006-10-31,10,
132260,2006-11-30,11,
132260,2006-12-31,12,
132260,2007-01-31,1,
132260,2007-02-28,2,
