gwicid,date,month,SGI
133165,1992-06-30,6,-1.4848328900371461
133165,1992-07-31,7,
133165,1992-08-31,8,
133165,1992-09-30,9,
133165,1992-10-31,10,
133165,1992-11-30,11,0.49491808637220025
133165,1992-12-31,12,0.6939405237679801
133165,1993-01-31,1,0.5538594791965041
133165,1993-02-28,2,-0.20163164758419505
133165,1993-03-31,3,
133165,1993-04-30,4,-0.2573360849913118
133165,1993-05-31,5,1.6816708445809474
133165,1993-06-30,6,0.552587677692882
133165,1993-07-31,7,0.15220930278956923
133165,1993-08-31,8,0.8154747310057973
133165,1993-09-30,9,0.08017760963923704
133165,1993-10-31,10,-0.7452323132958564
133165,1993-11-30,11,1.000533298351145
133165,1993-12-31,12,
133165,1994-01-31,1,
133165,1994-02-28,2,1.6446980110701392
133165,1994-03-31,3,
133165,1994-04-30,4,
133165,1994-05-31,5,1.1735174410249742
133165,1994-06-30,6,
133165,1994-07-31,7,
133165,1994-08-31,8,1.196162420553662
133165,1994-09-30,9,
133165,1994-10-31,10,
133165,1994-11-30,11,0.46892963136468224
133165,1994-12-31,12,
133165,1995-01-31,1,
133165,1995-02-28,2,0.257550545683515
133165,1995-03-31,3,
133165,1995-04-30,4,
133165,1995-05-31,5,
133165,1995-06-30,6,-0.5218285156103386
133165,1995-07-31,7,
133165,1995-08-31,8,
133165,1995-09-30,9,
133165,1995-10-31,10,0.3635524592666437
133165,1995-11-30,11,
133165,1995-12-31,12,
133165,1996-01-31,1,0.04307450748257069
133165,1996-02-29,2,
133165,1996-03-31,3,
133165,1996-04-30,4,-0.10755732963629283
133165,1996-05-31,5,
133165,1996-06-30,6,
133165,1996-07-31,7,1.667288586934661
133165,1996-08-31,8,
133165,1996-09-30,9,
133165,1996-10-31,10,0.8948601156915604
133165,1996-11-30,11,
133165,1996-12-31,12,
133165,1997-01-31,1,
133165,1997-02-28,2,0.4815689840039239
133165,1997-03-31,3,
133165,1997-04-30,4,0.3862968482894369
133165,1997-05-31,5,
133165,1997-06-30,6,
133165,1997-07-31,7,1.4235904477474843
133165,1997-08-31,8,
133165,1997-09-30,9,
133165,1997-10-31,10,-0.3834937698050127
133165,1997-11-30,11,
133165,1997-12-31,12,
133165,1998-01-31,1,-1.0060656767458613
133165,1998-02-28,2,
133165,1998-03-31,3,
133165,1998-04-30,4,-0.5637909794568243
133165,1998-05-31,5,
133165,1998-06-30,6,
133165,1998-07-31,7,0.8116148982719864
133165,1998-08-31,8,
133165,1998-09-30,9,
133165,1998-10-31,10,
133165,1998-11-30,11,
133165,1998-12-31,12,
133165,1999-01-31,1,1.251899045088936
133165,1999-02-28,2,
133165,1999-03-31,3,
133165,1999-04-30,4,
133165,1999-05-31,5,0.811223968917102
133165,1999-06-30,6,
133165,1999-07-31,7,-0.640578572609523
133165,1999-08-31,8,
133165,1999-09-30,9,
133165,1999-10-31,10,-0.03348379168689086
133165,1999-11-30,11,
133165,1999-12-31,12,
133165,2000-01-31,1,-1.0435059969014338
133165,2000-02-29,2,
133165,2000-03-31,3,
133165,2000-04-30,4,-0.44020281835313835
133165,2000-05-31,5,
133165,2000-06-30,6,
133165,2000-07-31,7,-0.7388840936228604
