gwicid,date,month,SGI
99215,1991-06-30,6,
99215,1991-07-31,7,
99215,1991-08-31,8,
99215,1991-09-30,9,
99215,1991-10-31,10,
99215,1991-11-30,11,
99215,1991-12-31,12,
99215,1992-01-31,1,
99215,1992-02-29,2,
99215,1992-03-31,3,
99215,1992-04-30,4,
99215,1992-05-31,5,
99215,1992-06-30,6,
99215,1992-07-31,7,
99215,1992-08-31,8,
99215,1992-09-30,9,
99215,1992-10-31,10,
99215,1992-11-30,11,0.8871549982189738
99215,1992-12-31,12,
99215,1993-01-31,1,0.6863223772733631
99215,1993-02-28,2,0.5540972981182251
99215,1993-03-31,3,
99215,1993-04-30,4,0.6214662132724682
99215,1993-05-31,5,0.8723324160708172
99215,1993-06-30,6,1.1503864512634399
99215,1993-07-31,7,1.1935124485361621
99215,1993-08-31,8,1.5344347325626067
99215,1993-09-30,9,1.46551579998392
99215,1993-10-31,10,
99215,1993-11-30,11,
99215,1993-12-31,12,
99215,1994-01-31,1,
99215,1994-02-28,2,0.4185107262180199
99215,1994-03-31,3,
99215,1994-04-30,4,
99215,1994-05-31,5,1.6578585282779148
99215,1994-06-30,6,
99215,1994-07-31,7,
99215,1994-08-31,8,0.8870085053286673
99215,1994-09-30,9,
99215,1994-10-31,10,
99215,1994-11-30,11,1.5341345738421976
99215,1994-12-31,12,
99215,1995-01-31,1,
99215,1995-02-28,2,0.9653541851174143
99215,1995-03-31,3,
99215,1995-04-30,4,
99215,1995-05-31,5,
99215,1995-06-30,6,1.732049620455734
99215,1995-07-31,7,
99215,1995-08-31,8,
99215,1995-09-30,9,
99215,1995-10-31,10,1.3499461503219619
99215,1995-11-30,11,
99215,1995-12-31,12,
99215,1996-01-31,1,1.0640959606719318
99215,1996-02-29,2,
99215,1996-03-31,3,
99215,1996-04-30,4,0.8409543104725808
99215,1996-05-31,5,
99215,1996-06-30,6,
99215,1996-07-31,7,
99215,1996-08-31,8,
99215,1996-09-30,9,
99215,1996-10-31,10,
99215,1996-11-30,11,
99215,1996-12-31,12,
99215,1997-01-31,1,
99215,1997-02-28,2,1.3121033575486707
99215,1997-03-31,3,
