gwicid,date,month,SGI
820,1992-10-31,10,0.19589832250842965
820,1992-11-30,11,
820,1992-12-31,12,
820,1993-01-31,1,
820,1993-02-28,2,
820,1993-03-31,3,0.4105390123162924
820,1993-04-30,4,
820,1993-05-31,5,
820,1993-06-30,6,0.07575553793919254
820,1993-07-31,7,
820,1993-08-31,8,
820,1993-09-30,9,0.26155745882314796
820,1993-10-31,10,
820,1993-11-30,11,
820,1993-12-31,12,-0.703242219582167
820,1994-01-31,1,
820,1994-02-28,2,
820,1994-03-31,3,-0.7914320469820626
820,1994-04-30,4,
820,1994-05-31,5,
820,1994-06-30,6,-0.7304963482937591
820,1994-07-31,7,
820,1994-08-31,8,
820,1994-09-30,9,0.42648676420482357
820,1994-10-31,10,
820,1994-11-30,11,
820,1994-12-31,12,0.8666078886623312
820,1995-01-31,1,
820,1995-02-28,2,
820,1995-03-31,3,0.13008220747278987
820,1995-04-30,4,
820,1995-05-31,5,
820,1995-06-30,6,
820,1995-07-31,7,0.5154077155413159
820,1995-08-31,8,
820,1995-09-30,9,
820,1995-10-31,10,0.14746177176725617
820,1995-11-30,11,
820,1995-12-31,12,
820,1996-01-31,1,-0.12447304249773161
820,1996-02-29,2,
820,1996-03-31,3,
820,1996-04-30,4,0.7041869908806219
820,1996-05-31,5,
820,1996-06-30,6,
820,1996-07-31,7,0.2023529085447313
820,1996-08-31,8,
820,1996-09-30,9,0.9426629163897875
820,1996-10-31,10,
820,1996-11-30,11,
820,1996-12-31,12,
820,1997-01-31,1,0.8052492160672324
820,1997-02-28,2,
820,1997-03-31,3,
820,1997-04-30,4,
820,1997-05-31,5,-0.012983998967092125
820,1997-06-30,6,
820,1997-07-31,7,
820,1997-08-31,8,1.46551579998392
820,1997-09-30,9,
820,1997-10-31,10,
820,1997-11-30,11,
820,1997-12-31,12,0.4828011988397294
820,1998-01-31,1,
820,1998-02-28,2,
820,1998-03-31,3,
820,1998-04-30,4,
820,1998-05-31,5,
820,1998-06-30,6,
820,1998-07-31,7,1.5470319689354186
820,1998-08-31,8,
820,1998-09-30,9,
820,1998-10-31,10,0.8845310678697185
820,1998-11-30,11,
820,1998-12-31,12,
820,1999-01-31,1,0.9788893827700749
820,1999-02-28,2,
820,1999-03-31,3,
820,1999-04-30,4,-0.06689381131365213
820,1999-05-31,5,
820,1999-06-30,6,
820,1999-07-31,7,1.2751549319344093
820,1999-08-31,8,
820,1999-09-30,9,
820,1999-10-31,10,0.18375962296015613
820,1999-11-30,11,
820,1999-12-31,12,
820,2000-01-31,1,-0.07733804023084812
820,2000-02-29,2,
820,2000-03-31,3,
820,2000-04-30,4,-0.6537369411992979
820,2000-05-31,5,
820,2000-06-30,6,
820,2000-07-31,7,0.987342952528693
820,2000-08-31,8,
820,2000-09-30,9,
820,2000-10-31,10,0.3551743685561144
820,2000-11-30,11,
820,2000-12-31,12,
820,2001-01-31,1,0.7387975996521079
820,2001-02-28,2,
820,2001-03-31,3,
820,2001-04-30,4,0.5579848516054955
820,2001-05-31,5,
820,2001-06-30,6,0.97525295424252
820,2001-07-31,7,
820,2001-08-31,8,
820,2001-09-30,9,
820,2001-10-31,10,0.8362761217436073
820,2001-11-30,11,
820,2001-12-31,12,
820,2002-01-31,1,0.14228453475550107
820,2002-02-28,2,
820,2002-03-31,3,
820,2002-04-30,4,-0.340308093016509
820,2002-05-31,5,
820,2002-06-30,6,
820,2002-07-31,7,0.1262092285216283
820,2002-08-31,8,
820,2002-09-30,9,
820,2002-10-31,10,0.5285593946489677
820,2002-11-30,11,
820,2002-12-31,12,
820,2003-01-31,1,-0.10099044613774377
820,2003-02-28,2,
820,2003-03-31,3,
820,2003-04-30,4,0.3024213356317116
820,2003-05-31,5,
820,2003-06-30,6,
820,2003-07-31,7,0.2023529085447313
820,2003-08-31,8,
820,2003-09-30,9,
820,2003-10-31,10,
820,2003-11-30,11,0.8858461012148193
820,2003-12-31,12,
820,2004-01-31,1,
820,2004-02-29,2,
820,2004-03-31,3,
