gwicid,date,month,SGI
133176,1991-01-31,1,
133176,1991-02-28,2,
133176,1991-03-31,3,
133176,1991-04-30,4,
133176,1991-05-31,5,
133176,1991-06-30,6,
133176,1991-07-31,7,
133176,1991-08-31,8,
133176,1991-09-30,9,
133176,1991-10-31,10,
133176,1991-11-30,11,
133176,1991-12-31,12,
133176,1992-01-31,1,
133176,1992-02-29,2,
133176,1992-03-31,3,
133176,1992-04-30,4,
133176,1992-05-31,5,
133176,1992-06-30,6,
133176,1992-07-31,7,1.0148671929615287
133176,1992-08-31,8,
133176,1992-09-30,9,
133176,1992-10-31,10,
133176,1992-11-30,11,0.7755046998985388
133176,1992-12-31,12,0.9562057384866781
133176,1993-01-31,1,1.2212181305474465
133176,1993-02-28,2,0.567299922943713
133176,1993-03-31,3,
133176,1993-04-30,4,0.9679060514409568
133176,1993-05-31,5,0.9091554058617963
133176,1993-06-30,6,0.8975468833363413
133176,1993-07-31,7,1.3680282780371078
133176,1993-08-31,8,1.082980383079247
133176,1993-09-30,9,1.1749106843481103
133176,1993-10-31,10,1.4829722997065877
133176,1993-11-30,11,1.47680740442777
133176,1993-12-31,12,
133176,1994-01-31,1,
133176,1994-02-28,2,
133176,1994-03-31,3,
133176,1994-04-30,4,
133176,1994-05-31,5,-0.1279663623713707
133176,1994-06-30,6,
133176,1994-07-31,7,
133176,1994-08-31,8,-0.14921770039287363
133176,1994-09-30,9,
133176,1994-10-31,10,
133176,1994-11-30,11,0.04222020091201206
133176,1994-12-31,12,
133176,1995-01-31,1,
133176,1995-02-28,2,-0.23669114906926247
133176,1995-03-31,3,
133176,1995-04-30,4,
133176,1995-05-31,5,1.374299011358823
133176,1995-06-30,6,
133176,1995-07-31,7,
133176,1995-08-31,8,
133176,1995-09-30,9,
133176,1995-10-31,10,1.3720431014165477
133176,1995-11-30,11,
133176,1995-12-31,12,
133176,1996-01-31,1,1.2168399206151603
133176,1996-02-29,2,
133176,1996-03-31,3,
133176,1996-04-30,4,0.6900112558509187
133176,1996-05-31,5,
133176,1996-06-30,6,
133176,1996-07-31,7,0.13738207011612502
133176,1996-08-31,8,
133176,1996-09-30,9,
133176,1996-10-31,10,0.3221620035052142
133176,1996-11-30,11,
133176,1996-12-31,12,
133176,1997-01-31,1,
133176,1997-02-28,2,0.5377723773418075
133176,1997-03-31,3,
133176,1997-04-30,4,1.3634722091860305
133176,1997-05-31,5,
133176,1997-06-30,6,
133176,1997-07-31,7,1.3294390549911401
133176,1997-08-31,8,
133176,1997-09-30,9,
133176,1997-10-31,10,0.9771471875713627
133176,1997-11-30,11,
133176,1997-12-31,12,
133176,1998-01-31,1,0.8688621022968877
133176,1998-02-28,2,
133176,1998-03-31,3,
133176,1998-04-30,4,0.9787906201219038
133176,1998-05-31,5,
133176,1998-06-30,6,1.1662192188212859
133176,1998-07-31,7,
133176,1998-08-31,8,
133176,1998-09-30,9,
133176,1998-10-31,10,
133176,1998-11-30,11,
133176,1998-12-31,12,
133176,1999-01-31,1,0.23475557103726263
133176,1999-02-28,2,
133176,1999-03-31,3,
133176,1999-04-30,4,
133176,1999-05-31,5,-0.47318375183637484
133176,1999-06-30,6,
133176,1999-07-31,7,-0.44072434522396553
133176,1999-08-31,8,
133176,1999-09-30,9,
133176,1999-10-31,10,-0.08367295802337305
133176,1999-11-30,11,
133176,1999-12-31,12,
133176,2000-01-31,1,-0.6988676480280882
133176,2000-02-29,2,
133176,2000-03-31,3,-1.1138189614264176
133176,2000-04-30,4,-0.8201913618881976
133176,2000-05-31,5,
133176,2000-06-30,6,
133176,2000-07-31,7,-0.8577126002985156
133176,2000-08-31,8,
133176,2000-09-30,9,
133176,2000-10-31,10,-0.7451125436983783
133176,2000-11-30,11,
133176,2000-12-31,12,
133176,2001-01-31,1,
133176,2001-02-28,2,
133176,2001-03-31,3,
133176,2001-04-30,4,-0.2190950643972427
133176,2001-05-31,5,
133176,2001-06-30,6,
133176,2001-07-31,7,0.05673557537076457
133176,2001-08-31,8,
133176,2001-09-30,9,
133176,2001-10-31,10,-0.23038143825503177
133176,2001-11-30,11,
133176,2001-12-31,12,
133176,2002-01-31,1,-0.888774266739336
133176,2002-02-28,2,
133176,2002-03-31,3,
133176,2002-04-30,4,-1.2357300086353535
133176,2002-05-31,5,
133176,2002-06-30,6,
133176,2002-07-31,7,-1.019603938297641
133176,2002-08-31,8,
133176,2002-09-30,9,
133176,2002-10-31,10,-0.6025476736250173
133176,2002-11-30,11,
133176,2002-12-31,12,
133176,2003-01-31,1,-0.8754400750821509
133176,2003-02-28,2,
133176,2003-03-31,3,
133176,2003-04-30,4,-0.9398441469857743
133176,2003-05-31,5,
133176,2003-06-30,6,
133176,2003-07-31,7,-1.0350596626942492
133176,2003-08-31,8,
133176,2003-09-30,9,
133176,2003-10-31,10,-1.0284243838703615
133176,2003-11-30,11,
133176,2003-12-31,12,
