gwicid,date,month,SGI
135734,1991-01-31,1,
135734,1991-02-28,2,1.6187111811351285
135734,1991-03-31,3,
135734,1991-04-30,4,
135734,1991-05-31,5,1.4466981156738956
135734,1991-06-30,6,
135734,1991-07-31,7,
135734,1991-08-31,8,
135734,1991-09-30,9,
135734,1991-10-31,10,
135734,1991-11-30,11,1.266407376279549
135734,1991-12-31,12,
135734,1992-01-31,1,
135734,1992-02-29,2,1.2757423833147437
135734,1992-03-31,3,
135734,1992-04-30,4,
135734,1992-05-31,5,
135734,1992-06-30,6,
135734,1992-07-31,7,
135734,1992-08-31,8,
135734,1992-09-30,9,
135734,1992-10-31,10,
135734,1992-11-30,11,1.5505150940780383
135734,1992-12-31,12,
135734,1993-01-31,1,
135734,1993-02-28,2,
135734,1993-03-31,3,1.6855602299079386
135734,1993-04-30,4,
135734,1993-05-31,5,1.1457261841328457
135734,1993-06-30,6,
135734,1993-07-31,7,
135734,1993-08-31,8,
135734,1993-09-30,9,
135734,1993-10-31,10,
135734,1993-11-30,11,0.8084751615551617
135734,1993-12-31,12,
135734,1994-01-31,1,
135734,1994-02-28,2,
135734,1994-03-31,3,
135734,1994-04-30,4,
135734,1994-05-31,5,
135734,1994-06-30,6,
135734,1994-07-31,7,
135734,1994-08-31,8,
135734,1994-09-30,9,
135734,1994-10-31,10,
135734,1994-11-30,11,0.06211212567244773
135734,1994-12-31,12,
135734,1995-01-31,1,
135734,1995-02-28,2,-0.10987088722228511
135734,1995-03-31,3,
135734,1995-04-30,4,
135734,1995-05-31,5,
135734,1995-06-30,6,
135734,1995-07-31,7,
135734,1995-08-31,8,
135734,1995-09-30,9,
135734,1995-10-31,10,
135734,1995-11-30,11,
135734,1995-12-31,12,
135734,1996-01-31,1,-0.3460004151290259
135734,1996-02-29,2,
135734,1996-03-31,3,
135734,1996-04-30,4,-0.7835358060696181
135734,1996-05-31,5,
135734,1996-06-30,6,
135734,1996-07-31,7,
135734,1996-08-31,8,
135734,1996-09-30,9,
135734,1996-10-31,10,0.0931831341994156
135734,1996-11-30,11,
135734,1996-12-31,12,
135734,1997-01-31,1,
135734,1997-02-28,2,-0.47291346816099566
135734,1997-03-31,3,
135734,1997-04-30,4,-0.04495028393053291
135734,1997-05-31,5,
135734,1997-06-30,6,
135734,1997-07-31,7,
135734,1997-08-31,8,
135734,1997-09-30,9,
135734,1997-10-31,10,-0.3656620668576882
135734,1997-11-30,11,
135734,1997-12-31,12,
135734,1998-01-31,1,-0.25437135288610824
135734,1998-02-28,2,
135734,1998-03-31,3,
135734,1998-04-30,4,-0.3429945043151812
135734,1998-05-31,5,
135734,1998-06-30,6,
135734,1998-07-31,7,-0.08476208106488214
135734,1998-08-31,8,
135734,1998-09-30,9,
135734,1998-10-31,10,
135734,1998-11-30,11,
135734,1998-12-31,12,
135734,1999-01-31,1,0.40706538548716775
135734,1999-02-28,2,
135734,1999-03-31,3,
135734,1999-04-30,4,0.5873030891059761
135734,1999-05-31,5,
135734,1999-06-30,6,
135734,1999-07-31,7,
135734,1999-08-31,8,
135734,1999-09-30,9,
135734,1999-10-31,10,0.4967887496864407
135734,1999-11-30,11,
135734,1999-12-31,12,
135734,2000-01-31,1,0.4661856197896581
135734,2000-02-29,2,
135734,2000-03-31,3,
135734,2000-04-30,4,
135734,2000-05-31,5,
135734,2000-06-30,6,
135734,2000-07-31,7,
135734,2000-08-31,8,
135734,2000-09-30,9,
135734,2000-10-31,10,
135734,2000-11-30,11,0.11456252014967672
135734,2000-12-31,12,
135734,2001-01-31,1,
135734,2001-02-28,2,
135734,2001-03-31,3,
135734,2001-04-30,4,
135734,2001-05-31,5,
135734,2001-06-30,6,
135734,2001-07-31,7,-0.2693355776999484
135734,2001-08-31,8,
135734,2001-09-30,9,
135734,2001-10-31,10,0.026020726732940425
135734,2001-11-30,11,
135734,2001-12-31,12,
135734,2002-01-31,1,-0.020092991444397024
135734,2002-02-28,2,
135734,2002-03-31,3,
135734,2002-04-30,4,-0.3296263429699051
135734,2002-05-31,5,
135734,2002-06-30,6,
135734,2002-07-31,7,
135734,2002-08-31,8,
135734,2002-09-30,9,
135734,2002-10-31,10,
135734,2002-11-30,11,
135734,2002-12-31,12,
135734,2003-01-31,1,0.10449283507944407
135734,2003-02-28,2,
135734,2003-03-31,3,
135734,2003-04-30,4,0.18870064286713073
135734,2003-05-31,5,
135734,2003-06-30,6,
135734,2003-07-31,7,
135734,2003-08-31,8,
135734,2003-09-30,9,
135734,2003-10-31,10,-1.9811857371570007
135734,2003-11-30,11,
135734,2003-12-31,12,
135734,2004-01-31,1,0.5774857166059459
135734,2004-02-29,2,
135734,2004-03-31,3,
135734,2004-04-30,4,-0.5931574185046136
135734,2004-05-31,5,
135734,2004-06-30,6,
135734,2004-07-31,7,0.8343107974256594
135734,2004-08-31,8,
135734,2004-09-30,9,
135734,2004-10-31,10,
135734,2004-11-30,11,
135734,2004-12-31,12,
135734,2005-01-31,1,1.6216893210319836
135734,2005-02-28,2,
135734,2005-03-31,3,
135734,2005-04-30,4,1.0187194972879419
135734,2005-05-31,5,
135734,2005-06-30,6,
135734,2005-07-31,7,
135734,2005-08-31,8,
135734,2005-09-30,9,
135734,2005-10-31,10,1.9811857371570003
135734,2005-11-30,11,
135734,2005-12-31,12,
135734,2006-01-31,1,1.4889332447535057
135734,2006-02-28,2,
135734,2006-03-31,3,
135734,2006-04-30,4,1.974245211491617
135734,2006-05-31,5,
135734,2006-06-30,6,1.1359548474444463
135734,2006-07-31,7,
135734,2006-08-31,8,
135734,2006-09-30,9,
135734,2006-10-31,10,1.1822385712090284
135734,2006-11-30,11,
135734,2006-12-31,12,
135734,2007-01-31,1,0.7725731172738906
135734,2007-02-28,2,
135734,2007-03-31,3,0.5446278926359132
135734,2007-04-30,4,
135734,2007-05-31,5,
135734,2007-06-30,6,
135734,2007-07-31,7,
135734,2007-08-31,8,
135734,2007-09-30,9,
135734,2007-10-31,10,0.6371562619186384
135734,2007-11-30,11,
135734,2007-12-31,12,
135734,2008-01-31,1,0.5774857166059459
135734,2008-02-29,2,
135734,2008-03-31,3,
135734,2008-04-30,4,0.76701990748107
135734,2008-05-31,5,0.09702163541923836
135734,2008-06-30,6,0.2555215474828372
135734,2008-07-31,7,
135734,2008-08-31,8,0.403803331615165
135734,2008-09-30,9,1.1812587777711172
135734,2008-10-31,10,0.9673631298759848
135734,2008-11-30,11,
135734,2008-12-31,12,1.0009586288621937
135734,2009-01-31,1,0.9447805791288792
135734,2009-02-28,2,0.801718874743502
135734,2009-03-31,3,0.7564896071002342
135734,2009-04-30,4,1.4111629667157364
135734,2009-05-31,5,0.478328457924718
135734,2009-06-30,6,-1.1279176034835274
135734,2009-07-31,7,
135734,2009-08-31,8,
135734,2009-09-30,9,
135734,2009-10-31,10,0.24063423596799782
135734,2009-11-30,11,0.010631358870314411
