gwicid,date,month,SGI
139989,1991-01-31,1,
139989,1991-02-28,2,
139989,1991-03-31,3,
139989,1991-04-30,4,
139989,1991-05-31,5,
139989,1991-06-30,6,
139989,1991-07-31,7,
139989,1991-08-31,8,
139989,1991-09-30,9,
139989,1991-10-31,10,
139989,1991-11-30,11,
139989,1991-12-31,12,
139989,1992-01-31,1,
139989,1992-02-29,2,
139989,1992-03-31,3,
139989,1992-04-30,4,
139989,1992-05-31,5,
139989,1992-06-30,6,
139989,1992-07-31,7,
139989,1992-08-31,8,
139989,1992-09-30,9,
139989,1992-10-31,10,
139989,1992-11-30,11,
139989,1992-12-31,12,
139989,1993-01-31,1,
139989,1993-02-28,2,
139989,1993-03-31,3,
139989,1993-04-30,4,
139989,1993-05-31,5,
139989,1993-06-30,6,
139989,1993-07-31,7,
139989,1993-08-31,8,
139989,1993-09-30,9,
139989,1993-10-31,10,
139989,1993-11-30,11,
139989,1993-12-31,12,
139989,1994-01-31,1,
139989,1994-02-28,2,0.4646947881647594
139989,1994-03-31,3,
139989,1994-04-30,4,
139989,1994-05-31,5,-0.6323219444961004
139989,1994-06-30,6,
139989,1994-07-31,7,
139989,1994-08-31,8,0.9101557388593347
139989,1994-09-30,9,
139989,1994-10-31,10,
139989,1994-11-30,11,
139989,1994-12-31,12,
139989,1995-01-31,1,
139989,1995-02-28,2,1.6774424904334855
139989,1995-03-31,3,
139989,1995-04-30,4,
139989,1995-05-31,5,1.0084599317010121
139989,1995-06-30,6,
139989,1995-07-31,7,
139989,1995-08-31,8,
139989,1995-09-30,9,1.4500534562157756
139989,1995-10-31,10,
139989,1995-11-30,11,
139989,1995-12-31,12,
139989,1996-01-31,1,1.7644459786846052
139989,1996-02-29,2,
139989,1996-03-31,3,
139989,1996-04-30,4,0.49449898434479733
139989,1996-05-31,5,
139989,1996-06-30,6,
139989,1996-07-31,7,-0.4100645130013656
139989,1996-08-31,8,
139989,1996-09-30,9,
139989,1996-10-31,10,0.09073853416020783
139989,1996-11-30,11,
139989,1996-12-31,12,
139989,1997-01-31,1,
139989,1997-02-28,2,0.9537050202243248
139989,1997-03-31,3,
139989,1997-04-30,4,1.3485972125691734
139989,1997-05-31,5,
139989,1997-06-30,6,
139989,1997-07-31,7,1.2553409065975196
139989,1997-08-31,8,
139989,1997-09-30,9,
139989,1997-10-31,10,0.29569329638497255
139989,1997-11-30,11,
139989,1997-12-31,12,
139989,1998-01-31,1,-0.8272243699376581
139989,1998-02-28,2,
139989,1998-03-31,3,
139989,1998-04-30,4,0.4808045298965633
139989,1998-05-31,5,
139989,1998-06-30,6,-0.2921529581531497
139989,1998-07-31,7,
139989,1998-08-31,8,
139989,1998-09-30,9,
139989,1998-10-31,10,
139989,1998-11-30,11,
139989,1998-12-31,12,
139989,1999-01-31,1,0.0654278473051857
139989,1999-02-28,2,
139989,1999-03-31,3,
139989,1999-04-30,4,-0.09900542424891756
139989,1999-05-31,5,
139989,1999-06-30,6,
139989,1999-07-31,7,-1.4255251492984706
139989,1999-08-31,8,
139989,1999-09-30,9,
139989,1999-10-31,10,-0.008499140164876406
139989,1999-11-30,11,
139989,1999-12-31,12,
139989,2000-01-31,1,-0.42832273138028043
139989,2000-02-29,2,
139989,2000-03-31,3,
139989,2000-04-30,4,-0.92234171530342
139989,2000-05-31,5,
139989,2000-06-30,6,
139989,2000-07-31,7,-1.2627024035696794
139989,2000-08-31,8,
139989,2000-09-30,9,
139989,2000-10-31,10,
139989,2000-11-30,11,-0.08766992942161766
139989,2000-12-31,12,
139989,2001-01-31,1,
139989,2001-02-28,2,
139989,2001-03-31,3,
139989,2001-04-30,4,-0.05343209841920271
139989,2001-05-31,5,-0.49458340705247994
139989,2001-06-30,6,
139989,2001-07-31,7,-0.3186709254235409
139989,2001-08-31,8,
139989,2001-09-30,9,
139989,2001-10-31,10,-0.48418033989521514
139989,2001-11-30,11,
139989,2001-12-31,12,
139989,2002-01-31,1,-0.4655875199629109
139989,2002-02-28,2,-0.36793279930759915
139989,2002-03-31,3,
139989,2002-04-30,4,-0.9103208200107822
139989,2002-05-31,5,
139989,2002-06-30,6,
139989,2002-07-31,7,0.1778442447302484
139989,2002-08-31,8,0.04496937676532098
139989,2002-09-30,9,
139989,2002-10-31,10,0.10700355847940224
139989,2002-11-30,11,
139989,2002-12-31,12,-1.1027939525732064
139989,2003-01-31,1,-0.5613256393547141
139989,2003-02-28,2,
139989,2003-03-31,3,
139989,2003-04-30,4,0.49449898434479733
139989,2003-05-31,5,
139989,2003-06-30,6,
139989,2003-07-31,7,-0.4100645130013656
139989,2003-08-31,8,
139989,2003-09-30,9,
139989,2003-10-31,10,-0.921564038783206
139989,2003-11-30,11,
139989,2003-12-31,12,
139989,2004-01-31,1,0.7480045897930216
139989,2004-02-29,2,
139989,2004-03-31,3,
139989,2004-04-30,4,-0.3246844081008555
139989,2004-05-31,5,
139989,2004-06-30,6,-0.33432763050075454
139989,2004-07-31,7,0.750937460878471
139989,2004-08-31,8,
139989,2004-09-30,9,
139989,2004-10-31,10,0.9101469717180587
139989,2004-11-30,11,
139989,2004-12-31,12,
139989,2005-01-31,1,0.3544960862247011
139989,2005-02-28,2,
139989,2005-03-31,3,
139989,2005-04-30,4,-0.2831593532449175
139989,2005-05-31,5,
139989,2005-06-30,6,
139989,2005-07-31,7,1.3826058760164683
139989,2005-08-31,8,
139989,2005-09-30,9,
139989,2005-10-31,10,1.997498243704908
139989,2005-11-30,11,
139989,2005-12-31,12,
139989,2006-01-31,1,1.1608079665115083
139989,2006-02-28,2,
139989,2006-03-31,3,
139989,2006-04-30,4,1.7462014896924503
139989,2006-05-31,5,
139989,2006-06-30,6,0.7041005795422334
139989,2006-07-31,7,
139989,2006-08-31,8,
139989,2006-09-30,9,
139989,2006-10-31,10,0.9309637250301225
139989,2006-11-30,11,
139989,2006-12-31,12,
139989,2007-01-31,1,0.5471911253750672
139989,2007-02-28,2,
139989,2007-03-31,3,1.590704009996283
139989,2007-04-30,4,1.0628651696303417
139989,2007-05-31,5,
139989,2007-06-30,6,
139989,2007-07-31,7,0.8726673493981746
139989,2007-08-31,8,
139989,2007-09-30,9,
139989,2007-10-31,10,1.0986125001379807
139989,2007-11-30,11,
139989,2007-12-31,12,
139989,2008-01-31,1,0.19399115267003353
139989,2008-02-29,2,
139989,2008-03-31,3,
139989,2008-04-30,4,0.20185266046537342
139989,2008-05-31,5,0.018598307034867867
139989,2008-06-30,6,1.1277097087050483
139989,2008-07-31,7,
139989,2008-08-31,8,1.0109742431760085
139989,2008-09-30,9,
139989,2008-10-31,10,1.1685573711024104
139989,2008-11-30,11,
139989,2008-12-31,12,0.6931087373119014
139989,2009-01-31,1,0.5132340102420481
139989,2009-02-28,2,0.3624630529290296
139989,2009-03-31,3,0.47082954436909064
139989,2009-04-30,4,0.4808045298965633
139989,2009-05-31,5,1.223227853893293
139989,2009-06-30,6,0.6024829060859247
139989,2009-07-31,7,0.23385961396303045
139989,2009-08-31,8,-0.5875313962059403
139989,2009-09-30,9,-0.28677394909899667
139989,2009-10-31,10,-1.1154587322941838
139989,2009-11-30,11,-0.11796229160185212
139989,2009-12-31,12,-0.05714100441816816
139989,2010-01-31,1,-0.8059244677210634
139989,2010-02-28,2,-0.6292385786720223
139989,2010-03-31,3,0.6220044329952499
139989,2010-04-30,4,
139989,2010-05-31,5,-0.015439627250723342
139989,2010-06-30,6,0.36960242374628627
139989,2010-07-31,7,
139989,2010-08-31,8,-0.40105266260249106
139989,2010-09-30,9,0.20690188931814024
139989,2010-10-31,10,-0.4659850241910275
139989,2010-11-30,11,-0.44345025929595416
139989,2010-12-31,12,-0.3478457302433553
139989,2011-01-31,1,-1.2562043234558251
139989,2011-02-28,2,-0.8115981340465718
139989,2011-03-31,3,0.04218533521923917
139989,2011-04-30,4,
139989,2011-05-31,5,0.4271178166170646
139989,2011-06-30,6,0.5800519750770448
139989,2011-07-31,7,0.3277596598064014
139989,2011-08-31,8,
139989,2011-09-30,9,
139989,2011-10-31,10,-0.3934808783184993
139989,2011-11-30,11,
139989,2011-12-31,12,
139989,2012-01-31,1,-0.7637377286841827
139989,2012-02-29,2,
139989,2012-03-31,3,-0.8196870827225006
139989,2012-04-30,4,-1.1656998240227767
139989,2012-05-31,5,-0.7013300793422572
139989,2012-06-30,6,-1.0775724142268426
139989,2012-07-31,7,-1.7849782007869741
139989,2012-08-31,8,-1.2763714800785355
139989,2012-09-30,9,-1.2687698022036054
139989,2012-10-31,10,-1.9723163202040905
139989,2012-11-30,11,-1.1041549755247408
139989,2012-12-31,12,-0.5302980907140438
139989,2013-01-31,1,-1.279958635940769
139989,2013-02-28,2,-0.7196197913133149
139989,2013-03-31,3,-0.7909437979536035
139989,2013-04-30,4,-1.560677815516673
139989,2013-05-31,5,-1.3344827820377685
139989,2013-06-30,6,-0.988845965453644
139989,2013-07-31,7,-0.7245315844853187
139989,2013-08-31,8,0.5455620723520107
139989,2013-09-30,9,0.39358116346720484
139989,2013-10-31,10,0.17124221255601246
139989,2013-11-30,11,0.163946414314998
139989,2013-12-31,12,-0.1949568289797361
139989,2014-01-31,1,-0.6810472839844359
139989,2014-02-28,2,-0.6591862102503274
139989,2014-03-31,3,-0.634926681602596
139989,2014-04-30,4,0.7440219599604381
139989,2014-05-31,5,0.1343296561658176
139989,2014-06-30,6,0.28235097431004985
139989,2014-07-31,7,-0.15377836088093466
139989,2014-08-31,8,
139989,2014-09-30,9,
139989,2014-10-31,10,-0.35742858174545544
139989,2014-11-30,11,
139989,2014-12-31,12,
139989,2015-01-31,1,-0.05537449992185994
139989,2015-02-28,2,
139989,2015-03-31,3,
139989,2015-04-30,4,-1.1793126409578654
139989,2015-05-31,5,
139989,2015-06-30,6,
139989,2015-07-31,7,-0.756406008974056
139989,2015-08-31,8,
139989,2015-09-30,9,
139989,2015-10-31,10,0.8065914023419611
139989,2015-11-30,11,
139989,2015-12-31,12,
139989,2016-01-31,1,-0.4468816727064624
139989,2016-02-29,2,
139989,2016-03-31,3,
139989,2016-04-30,4,-0.7058547072735634
139989,2016-05-31,5,
139989,2016-06-30,6,
139989,2016-07-31,7,0.2525866957344438
139989,2016-08-31,8,
139989,2016-09-30,9,
139989,2016-10-31,10,-0.19741250809701505
139989,2016-11-30,11,
139989,2016-12-31,12,
139989,2017-01-31,1,1.2510933704884917
139989,2017-02-28,2,
139989,2017-03-31,3,
139989,2017-04-30,4,0.39927189719555134
139989,2017-05-31,5,
139989,2017-06-30,6,
139989,2017-07-31,7,1.4089887459806882
139989,2017-08-31,8,
139989,2017-09-30,9,
139989,2017-10-31,10,-0.6852742559796896
139989,2017-11-30,11,
139989,2017-12-31,12,
139989,2018-01-31,1,1.399230926572164
139989,2018-02-28,2,
139989,2018-03-31,3,
139989,2018-04-30,4,-0.7166841108400686
139989,2018-05-31,5,0.5225022682446916
139989,2018-06-30,6,-0.33432763050075454
139989,2018-07-31,7,0.1778442447302484
139989,2018-08-31,8,-0.047665948526749435
139989,2018-09-30,9,0.04503266344873058
139989,2018-10-31,10,0.3409942246584794
139989,2018-11-30,11,0.7232948481562342
139989,2018-12-31,12,0.6794053458233434
139989,2019-01-31,1,-0.10251029187154526
139989,2019-02-28,2,-0.004061434882165482
139989,2019-03-31,3,-0.25365946255218796
139989,2019-04-30,4,0.2926645341309946
139989,2019-05-31,5,0.23645295537540556
139989,2019-06-30,6,0.06729990957635934
139989,2019-07-31,7,0.6720342536894535
139989,2019-08-31,8,0.05423108608245464
139989,2019-09-30,9,
139989,2019-10-31,10,-0.16245201470657578
139989,2019-11-30,11,1.3602409580829362
139989,2019-12-31,12,0.9973059116723204
139989,2020-01-31,1,0.3415981448007095
139989,2020-02-29,2,0.1962102732762887
139989,2020-03-31,3,0.1044000416291293
139989,2020-04-30,4,0.16374389698946668
139989,2020-05-31,5,-0.39151816745467216
139989,2020-06-30,6,-0.781425117252826
139989,2020-07-31,7,-0.5185939751731139
139989,2020-08-31,8,-0.2892652481947986
139989,2020-09-30,9,-0.43683204329789027
139989,2020-10-31,10,-0.9395003017853292
139989,2020-11-30,11,-0.3180111569241315
139989,2020-12-31,12,-0.1121360785799268
