gwicid,date,month,SGI
55463,1991-07-31,7,0.9352454497683882
55463,1991-08-31,8,
55463,1991-09-30,9,
55463,1991-10-31,10,
55463,1991-11-30,11,
55463,1991-12-31,12,
55463,1992-01-31,1,
55463,1992-02-29,2,
55463,1992-03-31,3,
55463,1992-04-30,4,
55463,1992-05-31,5,
55463,1992-06-30,6,
55463,1992-07-31,7,
55463,1992-08-31,8,
55463,1992-09-30,9,
55463,1992-10-31,10,
55463,1992-11-30,11,
55463,1992-12-31,12,
55463,1993-01-31,1,
55463,1993-02-28,2,
55463,1993-03-31,3,
55463,1993-04-30,4,
55463,1993-05-31,5,
55463,1993-06-30,6,
55463,1993-07-31,7,
55463,1993-08-31,8,0.7507545385755386
55463,1993-09-30,9,
55463,1993-10-31,10,
55463,1993-11-30,11,
55463,1993-12-31,12,1.5347986418239463
55463,1994-01-31,1,
55463,1994-02-28,2,
55463,1994-03-31,3,0.2503021133617487
55463,1994-04-30,4,
55463,1994-05-31,5,
55463,1994-06-30,6,0.04877383759269227
55463,1994-07-31,7,
55463,1994-08-31,8,
55463,1994-09-30,9,1.0049787780177035
55463,1994-10-31,10,
55463,1994-11-30,11,
55463,1994-12-31,12,0.27613698122402086
55463,1995-01-31,1,-0.3578780250745557
55463,1995-02-28,2,
55463,1995-03-31,3,-0.07436697677783521
55463,1995-04-30,4,
55463,1995-05-31,5,-0.8155255612021229
55463,1995-06-30,6,0.17900084707387398
55463,1995-07-31,7,
55463,1995-08-31,8,-0.14854562011887174
55463,1995-09-30,9,1.4698482656578098
55463,1995-10-31,10,0.6412179819936203
55463,1995-11-30,11,
55463,1995-12-31,12,2.0329719738490253
55463,1996-01-31,1,
55463,1996-02-29,2,1.063452190304289
55463,1996-03-31,3,2.0008589380600297
55463,1996-04-30,4,0.6470185787985043
55463,1996-05-31,5,0.8870206064724637
55463,1996-06-30,6,1.2782627128886104
55463,1996-07-31,7,0.7179858710465131
55463,1996-08-31,8,
55463,1996-09-30,9,1.6660819371602131
55463,1996-10-31,10,
55463,1996-11-30,11,-0.29681752806831474
55463,1996-12-31,12,0.9711153936499758
55463,1997-01-31,1,1.5888126785019505
55463,1997-02-28,2,1.2286147703582424
55463,1997-03-31,3,
55463,1997-04-30,4,1.0489407500476848
55463,1997-05-31,5,1.5344347325626067
55463,1997-06-30,6,1.6449014467695469
55463,1997-07-31,7,
55463,1997-08-31,8,0.7634496717401748
55463,1997-09-30,9,1.425983786367448
55463,1997-10-31,10,1.2375633161712805
55463,1997-11-30,11,
55463,1997-12-31,12,
55463,1998-01-31,1,0.15907234281958682
55463,1998-02-28,2,-0.0037302922575181974
55463,1998-03-31,3,0.056853630275200295
55463,1998-04-30,4,-0.4076802542266451
55463,1998-05-31,5,
55463,1998-06-30,6,0.09380759603500688
55463,1998-07-31,7,0.4435139838395863
55463,1998-08-31,8,-0.07154201411691652
55463,1998-09-30,9,0.7230558051285664
55463,1998-10-31,10,-0.08824184129538026
55463,1998-11-30,11,0.25175255563952814
55463,1998-12-31,12,0.7361291929719702
55463,1999-01-31,1,0.785598002698042
55463,1999-02-28,2,0.21630641020389585
55463,1999-03-31,3,0.9943055166053524
55463,1999-04-30,4,0.09917289722198874
55463,1999-05-31,5,0.48836088448118664
55463,1999-06-30,6,-0.4393483550051276
55463,1999-07-31,7,0.20211993028052122
55463,1999-08-31,8,-0.6276686243559946
55463,1999-09-30,9,
55463,1999-10-31,10,0.2094937421525238
55463,1999-11-30,11,1.3832325969182595
55463,1999-12-31,12,1.1662459196051294
55463,2000-01-31,1,0.410062551548644
55463,2000-02-29,2,-0.47181294076915514
55463,2000-03-31,3,0.5371394622747452
55463,2000-04-30,4,-0.00018590831839304656
55463,2000-05-31,5,-0.5452212985249578
55463,2000-06-30,6,1.2266154664894624
55463,2000-07-31,7,-0.9751833774988067
55463,2000-08-31,8,
55463,2000-09-30,9,
55463,2000-10-31,10,0.0782402540816931
55463,2000-11-30,11,0.6239780679890816
55463,2000-12-31,12,0.4517352572672564
55463,2001-01-31,1,-0.2945774499671656
55463,2001-02-28,2,-1.0570160560801958
55463,2001-03-31,3,-0.5718565054672369
55463,2001-04-30,4,-1.148796275936412
55463,2001-05-31,5,-1.5344347325626067
55463,2001-06-30,6,-1.128294444383818
55463,2001-07-31,7,-0.327107344996155
55463,2001-08-31,8,
55463,2001-09-30,9,
55463,2001-10-31,10,
55463,2001-11-30,11,
55463,2001-12-31,12,-1.4659754792418527
55463,2002-01-31,1,
55463,2002-02-28,2,
55463,2002-03-31,3,-0.7928030514423835
55463,2002-04-30,4,
55463,2002-05-31,5,
55463,2002-06-30,6,-2.0436952033489493
55463,2002-07-31,7,
55463,2002-08-31,8,
55463,2002-09-30,9,0.2914833276318507
55463,2002-10-31,10,
55463,2002-11-30,11,
55463,2002-12-31,12,0.059228937157693284
55463,2003-01-31,1,
55463,2003-02-28,2,
55463,2003-03-31,3,1.2075413834549193
