area,end_date,month,SPI
Bitterroot,1991-01-31,1,-0.35685307122881116
Bitterroot,1991-02-28,2,-0.960106649873543
Bitterroot,1991-03-31,3,0.114811172988041
Bitterroot,1991-04-30,4,0.6901722710006071
Bitterroot,1991-05-31,5,0.5336964241247257
Bitterroot,1991-06-30,6,0.3912414910316291
Bitterroot,1991-07-31,7,-0.6779790074754511
Bitterroot,1991-08-31,8,0.04606133922594635
Bitterroot,1991-09-30,9,-0.34670112087597293
Bitterroot,1991-10-31,10,-1.1937599944580564
Bitterroot,1991-11-30,11,1.5173376691749358
Bitterroot,1991-12-31,12,-0.19364401890679717
Bitterroot,1992-01-31,1,-1.537706237818891
Bitterroot,1992-02-29,2,-0.863375365832419
Bitterroot,1992-03-31,3,-1.672793880863012
Bitterroot,1992-04-30,4,1.0298811721869379
Bitterroot,1992-05-31,5,-2.156858166641316
Bitterroot,1992-06-30,6,-0.1463539108058396
Bitterroot,1992-07-31,7,1.436171480212617
Bitterroot,1992-08-31,8,0.22880994206550853
Bitterroot,1992-09-30,9,1.1039007025489989
Bitterroot,1992-10-31,10,-0.8107627707994584
Bitterroot,1992-11-30,11,0.07652390809222709
Bitterroot,1992-12-31,12,0.3972239411189322
Bitterroot,1993-01-31,1,-0.8143452298718762
Bitterroot,1993-02-28,2,-0.9762086433139974
Bitterroot,1993-03-31,3,0.030462441137917295
Bitterroot,1993-04-30,4,1.3406701133602845
Bitterroot,1993-05-31,5,-0.397266486479255
Bitterroot,1993-06-30,6,1.5902696879625196
Bitterroot,1993-07-31,7,1.8783134664338408
Bitterroot,1993-08-31,8,1.3867551529025754
Bitterroot,1993-09-30,9,-0.7064450596606913
Bitterroot,1993-10-31,10,-0.4618472801648834
Bitterroot,1993-11-30,11,-1.7422970998351128
Bitterroot,1993-12-31,12,-1.625730723836015
Bitterroot,1994-01-31,1,0.005938318759381778
Bitterroot,1994-02-28,2,0.33295759153939986
Bitterroot,1994-03-31,3,-0.8816579469031309
Bitterroot,1994-04-30,4,0.12931070318932236
Bitterroot,1994-05-31,5,-0.1000262821442055
Bitterroot,1994-06-30,6,0.041166361284506126
Bitterroot,1994-07-31,7,0.32202712282416
Bitterroot,1994-08-31,8,-1.1096157556846937
Bitterroot,1994-09-30,9,-1.2363657738126692
Bitterroot,1994-10-31,10,0.6927268656183074
Bitterroot,1994-11-30,11,0.5320959493602344
Bitterroot,1994-12-31,12,-0.7493891825541339
Bitterroot,1995-01-31,1,-1.400537735420985
Bitterroot,1995-02-28,2,0.12113723183937508
Bitterroot,1995-03-31,3,0.3112410197998725
Bitterroot,1995-04-30,4,0.5349527230131823
Bitterroot,1995-05-31,5,-0.12903667511504935
Bitterroot,1995-06-30,6,0.4513308048160538
Bitterroot,1995-07-31,7,1.698957067006552
Bitterroot,1995-08-31,8,0.6785668125916533
Bitterroot,1995-09-30,9,1.1640907283715984
Bitterroot,1995-10-31,10,1.048219204110456
Bitterroot,1995-11-30,11,2.2021219284245563
Bitterroot,1995-12-31,12,-0.1485230328738636
Bitterroot,1996-01-31,1,1.3322823850132783
Bitterroot,1996-02-29,2,1.5440871762561186
Bitterroot,1996-03-31,3,-0.8672003783098778
Bitterroot,1996-04-30,4,1.6897277579250316
Bitterroot,1996-05-31,5,1.7123579475095112
Bitterroot,1996-06-30,6,-1.1633825092083985
Bitterroot,1996-07-31,7,-0.7309019455316812
Bitterroot,1996-08-31,8,0.44958118717797024
Bitterroot,1996-09-30,9,0.33175727937509847
Bitterroot,1996-10-31,10,0.33752298445818907
Bitterroot,1996-11-30,11,0.47939902812797586
Bitterroot,1996-12-31,12,2.2844317300999073
Bitterroot,1997-01-31,1,0.8934996080689276
Bitterroot,1997-02-28,2,0.2925351060244532
Bitterroot,1997-03-31,3,1.0514157964761908
Bitterroot,1997-04-30,4,0.6825753745807038
Bitterroot,1997-05-31,5,-0.46074010245848385
Bitterroot,1997-06-30,6,0.24798232255926012
Bitterroot,1997-07-31,7,1.3429511812149113
Bitterroot,1997-08-31,8,0.6412529099635467
Bitterroot,1997-09-30,9,0.77387684902853
Bitterroot,1997-10-31,10,1.0377369187471546
Bitterroot,1997-11-30,11,-0.37873345388432833
Bitterroot,1997-12-31,12,-1.2480572383725086
Bitterroot,1998-01-31,1,0.5657847125262334
Bitterroot,1998-02-28,2,-1.010381365453512
Bitterroot,1998-03-31,3,-0.33904711209688054
Bitterroot,1998-04-30,4,0.24385577388521473
Bitterroot,1998-05-31,5,1.1355517726273097
Bitterroot,1998-06-30,6,1.6283885373194287
Bitterroot,1998-07-31,7,1.3211217436739013
Bitterroot,1998-08-31,8,-0.7777532763359809
Bitterroot,1998-09-30,9,0.8861131077377933
Bitterroot,1998-10-31,10,-1.3376620123506355
Bitterroot,1998-11-30,11,1.0679214214487969
Bitterroot,1998-12-31,12,1.1586923035586538
Bitterroot,1999-01-31,1,0.5753329378926741
Bitterroot,1999-02-28,2,0.9062999979599908
Bitterroot,1999-03-31,3,-0.28494693197651744
Bitterroot,1999-04-30,4,-1.9661705704088923
Bitterroot,1999-05-31,5,-0.427974839224462
Bitterroot,1999-06-30,6,0.17464299367290215
Bitterroot,1999-07-31,7,-0.5323876055931018
Bitterroot,1999-08-31,8,1.12871150681217
Bitterroot,1999-09-30,9,-0.9312977314215849
Bitterroot,1999-10-31,10,-1.108164026030491
Bitterroot,1999-11-30,11,0.3849727284096114
Bitterroot,1999-12-31,12,0.5964213005471266
Bitterroot,2000-01-31,1,0.496182232001561
Bitterroot,2000-02-29,2,0.12856388733767665
Bitterroot,2000-03-31,3,-0.4701033024338921
Bitterroot,2000-04-30,4,-1.4341900012671518
Bitterroot,2000-05-31,5,-0.03736436321342507
Bitterroot,2000-06-30,6,-1.0253153738909524
Bitterroot,2000-07-31,7,-0.3926377249344759
Bitterroot,2000-08-31,8,-1.0678052533926694
Bitterroot,2000-09-30,9,0.8643785343948843
Bitterroot,2000-10-31,10,1.0826325061504505
Bitterroot,2000-11-30,11,-1.264265616234409
Bitterroot,2000-12-31,12,-1.1210550045209446
Bitterroot,2001-01-31,1,-2.4241045449443055
Bitterroot,2001-02-28,2,-0.573344832216309
Bitterroot,2001-03-31,3,-0.41057272049183546
Bitterroot,2001-04-30,4,-0.07064790703547552
Bitterroot,2001-05-31,5,-1.4034810914990024
Bitterroot,2001-06-30,6,1.0891828371140533
Bitterroot,2001-07-31,7,0.8401451602831151
Bitterroot,2001-08-31,8,-1.5401964862061546
Bitterroot,2001-09-30,9,-0.8076386448695942
Bitterroot,2001-10-31,10,1.4341209695436379
Bitterroot,2001-11-30,11,-0.8959307172176512
Bitterroot,2001-12-31,12,0.042648574620912205
Bitterroot,2002-01-31,1,0.5773562018596183
Bitterroot,2002-02-28,2,-0.8357331579765883
Bitterroot,2002-03-31,3,0.4181857262797326
Bitterroot,2002-04-30,4,-0.1287197438877663
Bitterroot,2002-05-31,5,0.5710648126510633
Bitterroot,2002-06-30,6,0.7112092911192854
Bitterroot,2002-07-31,7,0.3617544321773747
Bitterroot,2002-08-31,8,0.8609451268621479
Bitterroot,2002-09-30,9,-0.20986629376115484
Bitterroot,2002-10-31,10,-2.042781240522648
Bitterroot,2002-11-30,11,-0.7072361999036582
Bitterroot,2002-12-31,12,-0.9926133691782411
Bitterroot,2003-01-31,1,0.9510854901159231
Bitterroot,2003-02-28,2,0.6744043505283026
Bitterroot,2003-03-31,3,2.1113181818179823
Bitterroot,2003-04-30,4,-0.24170877611561137
Bitterroot,2003-05-31,5,0.32175728990152996
Bitterroot,2003-06-30,6,-1.6446750591161838
Bitterroot,2003-07-31,7,-0.409041612151789
Bitterroot,2003-08-31,8,0.3774097879228451
