area,end_date,month,SPI
Bitterroot,1991-01-31,1,-0.2733147542046819
Bitterroot,1991-02-28,2,-0.3860270584681127
Bitterroot,1991-03-31,3,-0.31204775150546005
Bitterroot,1991-04-30,4,-0.38373327569160165
Bitterroot,1991-05-31,5,-0.3172577590567236
Bitterroot,1991-06-30,6,-0.17365460203936034
Bitterroot,1991-07-31,7,-0.009294827192256827
Bitterroot,1991-08-31,8,0.1824146882861295
Bitterroot,1991-09-30,9,0.1394319596300897
Bitterroot,1991-10-31,10,0.002923398099133667
Bitterroot,1991-11-30,11,0.23842963062039835
Bitterroot,1991-12-31,12,0.1212911338186684
Bitterroot,1992-01-31,1,-0.2105327774135437
Bitterroot,1992-02-29,2,-0.40779350492690525
Bitterroot,1992-03-31,3,-0.5748339169910264
Bitterroot,1992-04-30,4,-0.38451823853702094
Bitterroot,1992-05-31,5,-0.4543158698567713
Bitterroot,1992-06-30,6,-0.47934416981633676
Bitterroot,1992-07-31,7,-0.2433035184240402
Bitterroot,1992-08-31,8,-0.5129223333968087
Bitterroot,1992-09-30,9,-0.23958022674957435
Bitterroot,1992-10-31,10,-0.485425829800723
Bitterroot,1992-11-30,11,-0.356538358650887
Bitterroot,1992-12-31,12,-0.46378417243899595
Bitterroot,1993-01-31,1,-0.5372404474867334
Bitterroot,1993-02-28,2,-0.7693310028837161
Bitterroot,1993-03-31,3,-0.7278896655390443
Bitterroot,1993-04-30,4,-0.5916304626877653
Bitterroot,1993-05-31,5,-0.8402268835520847
Bitterroot,1993-06-30,6,-0.5261128031165796
Bitterroot,1993-07-31,7,-0.16745060077436902
Bitterroot,1993-08-31,8,-0.11093905237118418
Bitterroot,1993-09-30,9,-0.01978335071991144
Bitterroot,1993-10-31,10,-0.26019090414474566
Bitterroot,1993-11-30,11,-0.6396502183635241
Bitterroot,1993-12-31,12,-0.7179780048280677
Bitterroot,1994-01-31,1,-0.7887000000577219
Bitterroot,1994-02-28,2,-0.8766587306852416
Bitterroot,1994-03-31,3,-0.9156930399722223
Bitterroot,1994-04-30,4,-0.9292797505088791
Bitterroot,1994-05-31,5,-1.0444586566682905
Bitterroot,1994-06-30,6,-0.953464261326772
Bitterroot,1994-07-31,7,-1.1570085839870061
Bitterroot,1994-08-31,8,-1.319161314162466
Bitterroot,1994-09-30,9,-1.329723251229452
Bitterroot,1994-10-31,10,-1.1281808290484376
Bitterroot,1994-11-30,11,-0.8906608611133613
Bitterroot,1994-12-31,12,-1.008763227472766
Bitterroot,1995-01-31,1,-1.2932785327205338
Bitterroot,1995-02-28,2,-1.2744300449128079
Bitterroot,1995-03-31,3,-1.3074221901494054
Bitterroot,1995-04-30,4,-1.1881073306258383
Bitterroot,1995-05-31,5,-1.1533794481776727
Bitterroot,1995-06-30,6,-1.0774570382513087
Bitterroot,1995-07-31,7,-0.7358052388119798
Bitterroot,1995-08-31,8,-1.0392420884025362
Bitterroot,1995-09-30,9,-0.9010868851406578
Bitterroot,1995-10-31,10,-0.4964740400334804
Bitterroot,1995-11-30,11,0.22673414677922699
Bitterroot,1995-12-31,12,0.41967821970802244
Bitterroot,1996-01-31,1,0.5661632472122051
Bitterroot,1996-02-29,2,1.0133391540379821
Bitterroot,1996-03-31,3,0.8990490835994281
Bitterroot,1996-04-30,4,0.9471505298619872
Bitterroot,1996-05-31,5,1.114958042502558
Bitterroot,1996-06-30,6,0.8733131818306317
Bitterroot,1996-07-31,7,0.8818539526130293
Bitterroot,1996-08-31,8,0.9378407559273024
Bitterroot,1996-09-30,9,0.9252981091192769
Bitterroot,1996-10-31,10,1.0794914074007775
Bitterroot,1996-11-30,11,1.3079649024788134
Bitterroot,1996-12-31,12,1.7821115414843962
Bitterroot,1997-01-31,1,1.7955861972363
Bitterroot,1997-02-28,2,1.7815523974361132
Bitterroot,1997-03-31,3,1.7125251274328581
Bitterroot,1997-04-30,4,1.5750755189005226
Bitterroot,1997-05-31,5,1.3826304879712583
Bitterroot,1997-06-30,6,1.4696687594438105
Bitterroot,1997-07-31,7,1.663717272241809
Bitterroot,1997-08-31,8,1.9882819722034935
Bitterroot,1997-09-30,9,2.335528411527225
Bitterroot,1997-10-31,10,2.435078960441108
Bitterroot,1997-11-30,11,2.319777973759422
Bitterroot,1997-12-31,12,2.2717797511432734
Bitterroot,1998-01-31,1,2.355319688520639
Bitterroot,1998-02-28,2,2.1106873572269627
Bitterroot,1998-03-31,3,2.046394570874665
Bitterroot,1998-04-30,4,2.1063765175358062
Bitterroot,1998-05-31,5,2.255641415841227
Bitterroot,1998-06-30,6,2.571927843389403
Bitterroot,1998-07-31,7,2.631863334274527
Bitterroot,1998-08-31,8,2.5268584708883495
Bitterroot,1998-09-30,9,2.8041612648908867
Bitterroot,1998-10-31,10,2.814672514565399
Bitterroot,1998-11-30,11,3.0291983242234757
Bitterroot,1998-12-31,12,3.179724616867259
Bitterroot,1999-01-31,1,3.224180139690999
Bitterroot,1999-02-28,2,3.2274055321374204
Bitterroot,1999-03-31,3,3.1308000354633583
Bitterroot,1999-04-30,4,2.8631711135400266
Bitterroot,1999-05-31,5,2.740923188794866
Bitterroot,1999-06-30,6,2.6541597194164805
Bitterroot,1999-07-31,7,2.4745749475545553
Bitterroot,1999-08-31,8,2.088032692323528
Bitterroot,1999-09-30,9,2.107950863672531
Bitterroot,1999-10-31,10,1.7339625774190117
Bitterroot,1999-11-30,11,1.472796713440089
Bitterroot,1999-12-31,12,1.6948857994141338
Bitterroot,2000-01-31,1,1.5906650369129798
Bitterroot,2000-02-29,2,1.3501557656093235
Bitterroot,2000-03-31,3,1.3825697920604676
Bitterroot,2000-04-30,4,1.369697239851786
Bitterroot,2000-05-31,5,1.3262177988808903
Bitterroot,2000-06-30,6,1.1943766114044352
Bitterroot,2000-07-31,7,1.101992352398991
