area,end_date,month,SPI
Bitterroot,1991-01-31,1,-0.08855392147899566
Bitterroot,1991-02-28,2,-0.20556992945619124
Bitterroot,1991-03-31,3,-0.06188062145620932
Bitterroot,1991-04-30,4,-0.09094017960811707
Bitterroot,1991-05-31,5,0.23664046745484635
Bitterroot,1991-06-30,6,0.029498159996226958
Bitterroot,1991-07-31,7,-0.19241872044009045
Bitterroot,1991-08-31,8,0.02209108992144615
Bitterroot,1991-09-30,9,-0.17298636144927082
Bitterroot,1991-10-31,10,-0.714897904999635
Bitterroot,1991-11-30,11,0.09840201018322925
Bitterroot,1991-12-31,12,0.0029744251566621305
Bitterroot,1992-01-31,1,-0.4641391663587924
Bitterroot,1992-02-29,2,-0.527080547800967
Bitterroot,1992-03-31,3,-1.1320507632833192
Bitterroot,1992-04-30,4,-1.1168356063631841
Bitterroot,1992-05-31,5,-1.172029545221002
Bitterroot,1992-06-30,6,-1.1373173272389567
Bitterroot,1992-07-31,7,-0.6433505155061393
Bitterroot,1992-08-31,8,-0.6071313165611625
Bitterroot,1992-09-30,9,-0.5918166831993488
Bitterroot,1992-10-31,10,-0.8573614927328721
Bitterroot,1992-11-30,11,-0.8850675081204804
Bitterroot,1992-12-31,12,-0.6399112665780101
Bitterroot,1993-01-31,1,-0.7275707832079079
Bitterroot,1993-02-28,2,-0.9097465261645925
Bitterroot,1993-03-31,3,-0.762686061962911
Bitterroot,1993-04-30,4,-1.096363598749595
Bitterroot,1993-05-31,5,-1.1087923319860034
Bitterroot,1993-06-30,6,-0.4023796223548646
Bitterroot,1993-07-31,7,0.2437374211558252
Bitterroot,1993-08-31,8,0.78083295293019
Bitterroot,1993-09-30,9,0.5678389304504576
Bitterroot,1993-10-31,10,0.733511216920827
Bitterroot,1993-11-30,11,0.28570273523775525
Bitterroot,1993-12-31,12,-0.3416663558198507
Bitterroot,1994-01-31,1,-0.30711847674304504
Bitterroot,1994-02-28,2,-0.42993368392302456
Bitterroot,1994-03-31,3,-0.5064381916383205
Bitterroot,1994-04-30,4,-0.483186481055087
Bitterroot,1994-05-31,5,-0.5971166548483198
Bitterroot,1994-06-30,6,-0.41150609954478456
Bitterroot,1994-07-31,7,-0.1588244246259829
Bitterroot,1994-08-31,8,-0.25905324655045225
Bitterroot,1994-09-30,9,-0.7495879651032521
Bitterroot,1994-10-31,10,-0.5190338551049911
Bitterroot,1994-11-30,11,-0.737749187513497
Bitterroot,1994-12-31,12,-1.3575836560836136
Bitterroot,1995-01-31,1,-1.7421837719191007
Bitterroot,1995-02-28,2,-1.6177686620411236
Bitterroot,1995-03-31,3,-1.5015687037679382
Bitterroot,1995-04-30,4,-1.0320648334363522
Bitterroot,1995-05-31,5,-0.7085409501025024
Bitterroot,1995-06-30,6,-0.6281730060435144
Bitterroot,1995-07-31,7,-0.3713182246000115
Bitterroot,1995-08-31,8,-0.0524234143409239
Bitterroot,1995-09-30,9,0.14549657345033795
Bitterroot,1995-10-31,10,0.3982308393003391
Bitterroot,1995-11-30,11,1.213059234056043
Bitterroot,1995-12-31,12,1.106722703303549
Bitterroot,1996-01-31,1,1.4230205648238554
Bitterroot,1996-02-29,2,1.8967209712426918
Bitterroot,1996-03-31,3,1.6569520551951689
Bitterroot,1996-04-30,4,1.9046972574785972
Bitterroot,1996-05-31,5,2.3327465771314104
Bitterroot,1996-06-30,6,2.4754653494807215
Bitterroot,1996-07-31,7,2.559849020504112
Bitterroot,1996-08-31,8,2.4267392129010577
Bitterroot,1996-09-30,9,2.651796436938934
Bitterroot,1996-10-31,10,2.6870200799758943
Bitterroot,1996-11-30,11,2.494392859967381
Bitterroot,1996-12-31,12,2.729591302802414
Bitterroot,1997-01-31,1,2.5995297636099606
Bitterroot,1997-02-28,2,2.4507615762554193
Bitterroot,1997-03-31,3,2.520654781649986
Bitterroot,1997-04-30,4,2.069121669548581
Bitterroot,1997-05-31,5,2.094001662706088
Bitterroot,1997-06-30,6,1.854574443437071
Bitterroot,1997-07-31,7,1.7485328307306611
Bitterroot,1997-08-31,8,1.9138437084359734
Bitterroot,1997-09-30,9,1.9457369708951524
Bitterroot,1997-10-31,10,1.8426209013029762
Bitterroot,1997-11-30,11,1.7381356953844866
Bitterroot,1997-12-31,12,1.5266375778761954
Bitterroot,1998-01-31,1,1.4722661330809461
Bitterroot,1998-02-28,2,1.20883045455068
Bitterroot,1998-03-31,3,1.0915912239193282
Bitterroot,1998-04-30,4,1.1007270242049092
Bitterroot,1998-05-31,5,0.6231824468560883
Bitterroot,1998-06-30,6,0.7735562557256171
Bitterroot,1998-07-31,7,1.01242433987693
Bitterroot,1998-08-31,8,0.6153815616566625
Bitterroot,1998-09-30,9,0.7150515368059628
Bitterroot,1998-10-31,10,0.5493436245083554
Bitterroot,1998-11-30,11,0.7936370216002872
Bitterroot,1998-12-31,12,0.838005526625411
Bitterroot,1999-01-31,1,0.8301479870444839
Bitterroot,1999-02-28,2,0.9179586242562908
Bitterroot,1999-03-31,3,0.6683023731611659
Bitterroot,1999-04-30,4,0.6335002218372074
Bitterroot,1999-05-31,5,0.849727032662857
Bitterroot,1999-06-30,6,0.7644826870148781
Bitterroot,1999-07-31,7,0.9827151368146873
Bitterroot,1999-08-31,8,1.1915886683244319
Bitterroot,1999-09-30,9,1.157090223328595
Bitterroot,1999-10-31,10,0.7567112051805742
Bitterroot,1999-11-30,11,0.3959275629272838
Bitterroot,1999-12-31,12,0.29385685027666697
Bitterroot,2000-01-31,1,0.47336049678870595
Bitterroot,2000-02-29,2,0.337018261795746
Bitterroot,2000-03-31,3,0.403600073902441
Bitterroot,2000-04-30,4,-0.048692313608007964
Bitterroot,2000-05-31,5,-0.3693255526850412
Bitterroot,2000-06-30,6,-0.714234214775108
Bitterroot,2000-07-31,7,-1.1689614144694693
Bitterroot,2000-08-31,8,-1.1511063701300752
Bitterroot,2000-09-30,9,-0.8185965116187767
Bitterroot,2000-10-31,10,-0.4707969829815666
Bitterroot,2000-11-30,11,-0.8388907146089231
Bitterroot,2000-12-31,12,-0.9855209395039755
Bitterroot,2001-01-31,1,-1.4809839602683783
Bitterroot,2001-02-28,2,-1.5174130384454587
Bitterroot,2001-03-31,3,-1.4807375875630164
Bitterroot,2001-04-30,4,-1.6513370728925847
Bitterroot,2001-05-31,5,-2.05082054618034
Bitterroot,2001-06-30,6,-1.9739245585831209
Bitterroot,2001-07-31,7,-2.009571662951572
Bitterroot,2001-08-31,8,-1.9435382813637374
Bitterroot,2001-09-30,9,-2.079619493649661
Bitterroot,2001-10-31,10,-1.632283309339591
Bitterroot,2001-11-30,11,-1.6032667333515065
Bitterroot,2001-12-31,12,-1.4489113611198183
Bitterroot,2002-01-31,1,-1.0159856620118122
Bitterroot,2002-02-28,2,-1.3691584643546952
Bitterroot,2002-03-31,3,-1.5441380314234987
Bitterroot,2002-04-30,4,-1.2697360348252666
Bitterroot,2002-05-31,5,-0.9233140622251884
Bitterroot,2002-06-30,6,-0.3314790860534338
Bitterroot,2002-07-31,7,-0.15433440325361247
Bitterroot,2002-08-31,8,0.09083805772375775
Bitterroot,2002-09-30,9,0.05859152670465573
Bitterroot,2002-10-31,10,-0.057866152309018704
Bitterroot,2002-11-30,11,-0.5473768492651321
Bitterroot,2002-12-31,12,-0.9019330013210429
Bitterroot,2003-01-31,1,-0.41097405250610075
Bitterroot,2003-02-28,2,-0.1595788704039829
Bitterroot,2003-03-31,3,0.12585320535483713
Bitterroot,2003-04-30,4,0.36546188066243657
Bitterroot,2003-05-31,5,0.42267899711135515
Bitterroot,2003-06-30,6,0.043036297658765266
Bitterroot,2003-07-31,7,0.19065137070155025
Bitterroot,2003-08-31,8,0.13289319200645244
Bitterroot,2003-09-30,9,0.09450819327093862
Bitterroot,2003-10-31,10,-0.10220871745230808
Bitterroot,2003-11-30,11,-0.07854762636813217
Bitterroot,2003-12-31,12,-0.049326985632300646
Bitterroot,2004-01-31,1,-0.05588683429016639
Bitterroot,2004-02-29,2,-0.18470752783102418
Bitterroot,2004-03-31,3,-0.0896365583798151
Bitterroot,2004-04-30,4,-0.02925032167040076
Bitterroot,2004-05-31,5,0.6119300831450785
Bitterroot,2004-06-30,6,0.2988899838007919
Bitterroot,2004-07-31,7,0.15778870712096893
Bitterroot,2004-08-31,8,-0.1624260263849282
Bitterroot,2004-09-30,9,0.24455809357706326
Bitterroot,2004-10-31,10,0.025478150574125724
Bitterroot,2004-11-30,11,0.03970061700744876
Bitterroot,2004-12-31,12,-0.047862904549916596
Bitterroot,2005-01-31,1,-0.2596611589866398
Bitterroot,2005-02-28,2,-0.5642761466494177
Bitterroot,2005-03-31,3,-0.611588189802466
Bitterroot,2005-04-30,4,-0.7157695650382038
Bitterroot,2005-05-31,5,-0.6411642388724128
Bitterroot,2005-06-30,6,-0.5739033815409995
Bitterroot,2005-07-31,7,-0.5855400413289862
Bitterroot,2005-08-31,8,-0.4625561899939781
Bitterroot,2005-09-30,9,-0.24358707929474188
Bitterroot,2005-10-31,10,-0.8630451775102397
Bitterroot,2005-11-30,11,-0.47687724605704274
Bitterroot,2005-12-31,12,-0.44227410794958755
Bitterroot,2006-01-31,1,-0.4297091500169432
Bitterroot,2006-02-28,2,-0.7967242056187827
Bitterroot,2006-03-31,3,-0.7437162350711565
Bitterroot,2006-04-30,4,-0.44437387650563287
Bitterroot,2006-05-31,5,-0.38727647452564895
Bitterroot,2006-06-30,6,-0.19408973423621134
Bitterroot,2006-07-31,7,0.13364606112636968
Bitterroot,2006-08-31,8,0.20583407514108654
Bitterroot,2006-09-30,9,0.2018572279519073
Bitterroot,2006-10-31,10,0.02963060190003941
Bitterroot,2006-11-30,11,0.30310150252359325
Bitterroot,2006-12-31,12,0.3689394203917251
Bitterroot,2007-01-31,1,0.2892263589359685
Bitterroot,2007-02-28,2,0.30930732934015226
Bitterroot,2007-03-31,3,0.22781593772200548
Bitterroot,2007-04-30,4,0.005420670655072568
Bitterroot,2007-05-31,5,0.0005609893712488212
Bitterroot,2007-06-30,6,-0.3423181337783048
Bitterroot,2007-07-31,7,-0.44594486134038736
Bitterroot,2007-08-31,8,-0.4483614059586718
Bitterroot,2007-09-30,9,-0.4577131357370725
Bitterroot,2007-10-31,10,-0.18770661386039555
Bitterroot,2007-11-30,11,-0.15864946425755133
Bitterroot,2007-12-31,12,0.18197884212184223
Bitterroot,2008-01-31,1,0.3103420207121341
Bitterroot,2008-02-29,2,0.4359655935586322
Bitterroot,2008-03-31,3,0.5974985944513087
Bitterroot,2008-04-30,4,0.17478032317210146
Bitterroot,2008-05-31,5,0.1926539289776581
Bitterroot,2008-06-30,6,0.42910393538711666
Bitterroot,2008-07-31,7,0.23721149951365583
Bitterroot,2008-08-31,8,0.5159148518929735
Bitterroot,2008-09-30,9,0.6730151559475405
Bitterroot,2008-10-31,10,0.46586579175760745
Bitterroot,2008-11-30,11,0.6126964464741185
Bitterroot,2008-12-31,12,0.8909729957641832
Bitterroot,2009-01-31,1,1.3434772914178112
Bitterroot,2009-02-28,2,0.9912384906384927
Bitterroot,2009-03-31,3,1.1433183569704497
Bitterroot,2009-04-30,4,1.1087342551062511
Bitterroot,2009-05-31,5,1.0534124079470737
Bitterroot,2009-06-30,6,1.0125276693836862
Bitterroot,2009-07-31,7,0.8818233860505693
Bitterroot,2009-08-31,8,0.9020097743906794
Bitterroot,2009-09-30,9,0.9439393114940607
Bitterroot,2009-10-31,10,0.9690485460251608
Bitterroot,2009-11-30,11,0.4250632968729735
Bitterroot,2009-12-31,12,0.14000441357249493
Bitterroot,2010-01-31,1,-0.22054781711623872
Bitterroot,2010-02-28,2,-0.6219888903105386
Bitterroot,2010-03-31,3,-0.7007585199787191
Bitterroot,2010-04-30,4,-0.9724090317621705
Bitterroot,2010-05-31,5,-1.2698910446186003
Bitterroot,2010-06-30,6,-1.8262563469465873
Bitterroot,2010-07-31,7,-1.7682887558738931
Bitterroot,2010-08-31,8,-1.975538420613351
Bitterroot,2010-09-30,9,-2.051280798307039
Bitterroot,2010-10-31,10,-2.254360160763949
Bitterroot,2010-11-30,11,-2.143368327953866
Bitterroot,2010-12-31,12,-1.9074963986242568
Bitterroot,2011-01-31,1,-1.5635537889821645
Bitterroot,2011-02-28,2,-1.424091620890965
Bitterroot,2011-03-31,3,-1.2386459831434498
Bitterroot,2011-04-30,4,-0.6584760892087844
Bitterroot,2011-05-31,5,-0.17345147296023988
Bitterroot,2011-06-30,6,0.25932686239628167
Bitterroot,2011-07-31,7,0.6781295017570731
Bitterroot,2011-08-31,8,0.7409558685832783
Bitterroot,2011-09-30,9,0.7780713044268124
Bitterroot,2011-10-31,10,1.0130617644571551
Bitterroot,2011-11-30,11,0.7584273945564358
Bitterroot,2011-12-31,12,0.6857443724672587
Bitterroot,2012-01-31,1,0.7239688077379602
Bitterroot,2012-02-29,2,0.8632110152097523
Bitterroot,2012-03-31,3,1.0252724205063641
Bitterroot,2012-04-30,4,1.0589786561917598
Bitterroot,2012-05-31,5,0.9727031351118772
Bitterroot,2012-06-30,6,0.5586772820521944
Bitterroot,2012-07-31,7,0.5960848699645214
Bitterroot,2012-08-31,8,0.21662432397952336
Bitterroot,2012-09-30,9,-0.2925326384908846
Bitterroot,2012-10-31,10,-0.16898209788101726
Bitterroot,2012-11-30,11,-0.41421553448618953
Bitterroot,2012-12-31,12,-0.2195534802127126
Bitterroot,2013-01-31,1,-0.14063579780887503
Bitterroot,2013-02-28,2,-0.23794038399296702
Bitterroot,2013-03-31,3,-0.5264631540173288
Bitterroot,2013-04-30,4,-0.47049339001393586
Bitterroot,2013-05-31,5,-0.4656484747637699
Bitterroot,2013-06-30,6,-0.7508928532000237
Bitterroot,2013-07-31,7,-1.1683571235932284
Bitterroot,2013-08-31,8,-1.3727096287832385
Bitterroot,2013-09-30,9,-1.1481843720329514
Bitterroot,2013-10-31,10,-1.5409121170888034
Bitterroot,2013-11-30,11,-1.525653986353389
Bitterroot,2013-12-31,12,-1.3385538070815688
Bitterroot,2014-01-31,1,-0.9626153580559051
Bitterroot,2014-02-28,2,-0.16734836443863177
Bitterroot,2014-03-31,3,0.02594368711264905
Bitterroot,2014-04-30,4,0.10140090261798407
Bitterroot,2014-05-31,5,-0.22070047481099841
Bitterroot,2014-06-30,6,-0.2668805465976347
Bitterroot,2014-07-31,7,-0.11013624113095499
Bitterroot,2014-08-31,8,0.2030896371950366
Bitterroot,2014-09-30,9,0.09299568249232615
Bitterroot,2014-10-31,10,0.2943684716269359
Bitterroot,2014-11-30,11,0.8050039371383533
Bitterroot,2014-12-31,12,0.9224648174892285
Bitterroot,2015-01-31,1,0.8781468426401147
Bitterroot,2015-02-28,2,0.5433064985352225
Bitterroot,2015-03-31,3,0.61078303120137
Bitterroot,2015-04-30,4,0.6774148469601141
Bitterroot,2015-05-31,5,0.4757324876315956
Bitterroot,2015-06-30,6,0.10526738332700636
Bitterroot,2015-07-31,7,-0.44265494900231594
Bitterroot,2015-08-31,8,-1.0027879224343623
Bitterroot,2015-09-30,9,-1.125231018085965
Bitterroot,2015-10-31,10,-1.0826607255001952
Bitterroot,2015-11-30,11,-1.0243706420703527
Bitterroot,2015-12-31,12,-0.49557486004856366
Bitterroot,2016-01-31,1,-0.7807392960760964
Bitterroot,2016-02-29,2,-0.5759834657708487
Bitterroot,2016-03-31,3,-0.5659450235222883
Bitterroot,2016-04-30,4,-1.1779113235508802
Bitterroot,2016-05-31,5,-1.2624949815207032
Bitterroot,2016-06-30,6,-1.6344636657476976
