area,end_date,month,SPI
Bitterroot,1991-01-31,1,-0.8552331607538953
Bitterroot,1991-02-28,2,-0.8792988598911502
Bitterroot,1991-03-31,3,-0.5646862595433659
Bitterroot,1991-04-30,4,0.3946591087668039
Bitterroot,1991-05-31,5,0.8099760034699685
Bitterroot,1991-06-30,6,0.5264121060015363
Bitterroot,1991-07-31,7,-0.11708136489085796
Bitterroot,1991-08-31,8,-0.5606613332444583
Bitterroot,1991-09-30,9,-0.40343924599563996
Bitterroot,1991-10-31,10,-1.425171779709252
Bitterroot,1991-11-30,11,0.9815191169718757
Bitterroot,1991-12-31,12,0.9740698074302786
Bitterroot,1992-01-31,1,-1.0776942933079219
Bitterroot,1992-02-29,2,-1.5609517391161476
Bitterroot,1992-03-31,3,-1.589734232959267
Bitterroot,1992-04-30,4,-0.5908917461917682
Bitterroot,1992-05-31,5,-0.45424871361138686
Bitterroot,1992-06-30,6,-1.2844388615934341
Bitterroot,1992-07-31,7,0.819482631318313
Bitterroot,1992-08-31,8,1.1392122011794923
Bitterroot,1992-09-30,9,0.8734040145859651
Bitterroot,1992-10-31,10,0.1594924674039908
Bitterroot,1992-11-30,11,-0.506770387206894
Bitterroot,1992-12-31,12,0.21665016986703978
Bitterroot,1993-01-31,1,-0.2574378157771473
Bitterroot,1993-02-28,2,-1.1914773731435102
Bitterroot,1993-03-31,3,-0.6312715371112032
Bitterroot,1993-04-30,4,0.7193843945333688
Bitterroot,1993-05-31,5,0.7359279050216072
Bitterroot,1993-06-30,6,1.0675858202606112
Bitterroot,1993-07-31,7,2.267590796399525
Bitterroot,1993-08-31,8,2.110382629123844
Bitterroot,1993-09-30,9,0.5768604936812833
Bitterroot,1993-10-31,10,-1.0402802900929533
Bitterroot,1993-11-30,11,-1.963332678079754
Bitterroot,1993-12-31,12,-2.103843363101218
Bitterroot,1994-01-31,1,-0.982597342447214
Bitterroot,1994-02-28,2,0.1559858563624481
Bitterroot,1994-03-31,3,-0.29127067770262105
Bitterroot,1994-04-30,4,-0.7195350417557088
Bitterroot,1994-05-31,5,-0.04739542088650106
Bitterroot,1994-06-30,6,-0.09524032489026113
Bitterroot,1994-07-31,7,0.08199506231899245
Bitterroot,1994-08-31,8,-0.456238839081333
Bitterroot,1994-09-30,9,-1.879380273590881
Bitterroot,1994-10-31,10,-0.12053976592900861
Bitterroot,1994-11-30,11,0.7845041813270859
Bitterroot,1994-12-31,12,-0.05726501556700048
Bitterroot,1995-01-31,1,-1.413369423373
Bitterroot,1995-02-28,2,-0.7466367525493419
