area,end_date,month,SPI
Bitterroot,1991-01-31,1,0.35040754070101365
Bitterroot,1991-02-28,2,0.04426279355110596
Bitterroot,1991-03-31,3,-0.033669028874960594
Bitterroot,1991-04-30,4,-0.099364777478822
Bitterroot,1991-05-31,5,-0.10186070567955663
Bitterroot,1991-06-30,6,0.012407965024556988
Bitterroot,1991-07-31,7,0.021024636362608762
Bitterroot,1991-08-31,8,0.10555223927011137
Bitterroot,1991-09-30,9,0.0702875632235016
Bitterroot,1991-10-31,10,0.0015220748360935676
Bitterroot,1991-11-30,11,0.10682313247635866
Bitterroot,1991-12-31,12,0.24413365311503665
Bitterroot,1992-01-31,1,-0.166508025657238
Bitterroot,1992-02-29,2,-0.18754436262641638
Bitterroot,1992-03-31,3,-0.6427899970325539
Bitterroot,1992-04-30,4,-0.4776303331503968
Bitterroot,1992-05-31,5,-0.7608621702053745
Bitterroot,1992-06-30,6,-0.7165128573833897
Bitterroot,1992-07-31,7,-0.5494629499224128
Bitterroot,1992-08-31,8,-0.7661252347076544
Bitterroot,1992-09-30,9,-0.5237611286882344
Bitterroot,1992-10-31,10,-0.544681627148295
Bitterroot,1992-11-30,11,-0.643610264642546
Bitterroot,1992-12-31,12,-0.38208746475982935
Bitterroot,1993-01-31,1,-0.7055303768831085
Bitterroot,1993-02-28,2,-1.0058219531946357
Bitterroot,1993-03-31,3,-0.8805786618612625
Bitterroot,1993-04-30,4,-0.8220905508984606
Bitterroot,1993-05-31,5,-1.0296699497568187
Bitterroot,1993-06-30,6,-0.6098918030435267
Bitterroot,1993-07-31,7,-0.33194685336065155
Bitterroot,1993-08-31,8,-0.2811838075592399
Bitterroot,1993-09-30,9,-0.23615360585250622
Bitterroot,1993-10-31,10,-0.5499037247822838
Bitterroot,1993-11-30,11,-0.9332465615469542
Bitterroot,1993-12-31,12,-1.0492049276643363
Bitterroot,1994-01-31,1,-0.912722912718302
Bitterroot,1994-02-28,2,-0.7171761360727131
Bitterroot,1994-03-31,3,-0.9023581611142839
Bitterroot,1994-04-30,4,-1.0276099251553827
Bitterroot,1994-05-31,5,-1.0456842189609774
Bitterroot,1994-06-30,6,-1.1114532889467004
Bitterroot,1994-07-31,7,-1.056259351076005
Bitterroot,1994-08-31,8,-1.061245454589932
Bitterroot,1994-09-30,9,-1.1215454340235556
Bitterroot,1994-10-31,10,-0.929926668064456
Bitterroot,1994-11-30,11,-1.2063971097611748
Bitterroot,1994-12-31,12,-1.322947435978166
Bitterroot,1995-01-31,1,-1.218799470664111
Bitterroot,1995-02-28,2,-1.0858315598787072
Bitterroot,1995-03-31,3,-0.8153890096325547
Bitterroot,1995-04-30,4,-0.9323193684701132
Bitterroot,1995-05-31,5,-0.6953402975622966
Bitterroot,1995-06-30,6,-0.6131149385606911
Bitterroot,1995-07-31,7,-0.5737217010125133
Bitterroot,1995-08-31,8,-0.4711028720537569
Bitterroot,1995-09-30,9,-0.4624789091840471
Bitterroot,1995-10-31,10,-0.22372897505416867
Bitterroot,1995-11-30,11,0.46807373072197334
Bitterroot,1995-12-31,12,0.3626699663484716
Bitterroot,1996-01-31,1,0.7507650206742349
Bitterroot,1996-02-29,2,1.2569312264272035
Bitterroot,1996-03-31,3,1.1924939099304237
Bitterroot,1996-04-30,4,1.2900205330351735
Bitterroot,1996-05-31,5,1.4860602888329606
Bitterroot,1996-06-30,6,1.060873509564003
Bitterroot,1996-07-31,7,0.7252849676328229
Bitterroot,1996-08-31,8,0.5653891074968918
