area,end_date,month,SPI
Bitterroot,1991-01-31,1,0.3115343104498631
Bitterroot,1991-02-28,2,-0.07735940032857691
Bitterroot,1991-03-31,3,0.10864453950761321
Bitterroot,1991-04-30,4,-0.008847241903706893
Bitterroot,1991-05-31,5,0.11505830446011012
Bitterroot,1991-06-30,6,0.0479528611791773
Bitterroot,1991-07-31,7,0.04557501718727375
Bitterroot,1991-08-31,8,0.013354052650817794
Bitterroot,1991-09-30,9,-0.32605250771069105
Bitterroot,1991-10-31,10,-0.40509455215721846
Bitterroot,1991-11-30,11,0.19415490615815578
Bitterroot,1991-12-31,12,0.023419492601797876
Bitterroot,1992-01-31,1,-0.04976271370722363
Bitterroot,1992-02-29,2,-0.4587266841686046
Bitterroot,1992-03-31,3,-0.8854410195712884
Bitterroot,1992-04-30,4,-0.5107984285718554
Bitterroot,1992-05-31,5,-0.8249032578207798
Bitterroot,1992-06-30,6,-1.1236985246598852
Bitterroot,1992-07-31,7,-0.743997242257124
Bitterroot,1992-08-31,8,-0.75083877606564
Bitterroot,1992-09-30,9,-0.7178698955825579
Bitterroot,1992-10-31,10,-0.7292104153946186
Bitterroot,1992-11-30,11,-1.0180578015873554
Bitterroot,1992-12-31,12,-0.9975949906166399
Bitterroot,1993-01-31,1,-0.9793791515219351
Bitterroot,1993-02-28,2,-1.067775582722289
Bitterroot,1993-03-31,3,-0.9348321908165343
Bitterroot,1993-04-30,4,-0.6961192884796393
Bitterroot,1993-05-31,5,-0.8454354794265562
Bitterroot,1993-06-30,6,-0.6059507939951845
Bitterroot,1993-07-31,7,-0.3243877065409211
Bitterroot,1993-08-31,8,-0.024575734121238257
Bitterroot,1993-09-30,9,-0.0821531260494377
Bitterroot,1993-10-31,10,-0.12500994621214967
Bitterroot,1993-11-30,11,-0.33679659144861174
Bitterroot,1993-12-31,12,-1.0942164963822303
Bitterroot,1994-01-31,1,-1.0481550382877607
Bitterroot,1994-02-28,2,-0.6644777233668322
Bitterroot,1994-03-31,3,-0.7011341375198543
Bitterroot,1994-04-30,4,-0.3676833910003394
Bitterroot,1994-05-31,5,-0.5330859357698106
Bitterroot,1994-06-30,6,-0.3246045149624188
Bitterroot,1994-07-31,7,-0.2909071238067247
Bitterroot,1994-08-31,8,-0.6351234728383119
Bitterroot,1994-09-30,9,-0.7312421654945451
Bitterroot,1994-10-31,10,-0.8183756043577747
Bitterroot,1994-11-30,11,-0.5855930489877121
Bitterroot,1994-12-31,12,-0.7055499754619081
Bitterroot,1995-01-31,1,-1.0617923205628619
Bitterroot,1995-02-28,2,-0.8417804685900468
Bitterroot,1995-03-31,3,-0.63326838683105
Bitterroot,1995-04-30,4,-0.5157322815795133
Bitterroot,1995-05-31,5,-0.7376026579011499
Bitterroot,1995-06-30,6,-0.6294417982826557
Bitterroot,1995-07-31,7,-0.6746717862415844
Bitterroot,1995-08-31,8,-0.9643696779695591
Bitterroot,1995-09-30,9,-0.9299683017477053
Bitterroot,1995-10-31,10,-0.6819327395507648
Bitterroot,1995-11-30,11,0.15254255939264705
Bitterroot,1995-12-31,12,0.47662811767237057
Bitterroot,1996-01-31,1,1.0327175804249382
Bitterroot,1996-02-29,2,1.4079146289190625
Bitterroot,1996-03-31,3,1.2582056007672198
Bitterroot,1996-04-30,4,1.6332121128307961
Bitterroot,1996-05-31,5,1.8216960417133747
