area,end_date,month,SPI
Bitterroot,1991-01-31,1,-0.2138639690559585
Bitterroot,1991-02-28,2,-0.3106035548243813
Bitterroot,1991-03-31,3,-0.27498513936699
Bitterroot,1991-04-30,4,-0.36426854395089125
Bitterroot,1991-05-31,5,-0.06054939382381863
Bitterroot,1991-06-30,6,-0.32814263026848556
Bitterroot,1991-07-31,7,-0.6743110274039124
Bitterroot,1991-08-31,8,-0.4235476017967901
Bitterroot,1991-09-30,9,-0.49718703021235466
Bitterroot,1991-10-31,10,-0.42821489453980854
Bitterroot,1991-11-30,11,0.6206525590934941
Bitterroot,1991-12-31,12,0.3081176395965419
Bitterroot,1992-01-31,1,-0.42963804272650585
Bitterroot,1992-02-29,2,-0.8858843925956129
Bitterroot,1992-03-31,3,-1.0432297331472253
Bitterroot,1992-04-30,4,-0.7170357374861961
Bitterroot,1992-05-31,5,-0.9949401669836555
Bitterroot,1992-06-30,6,-0.7868236300473485
Bitterroot,1992-07-31,7,-1.2746849672989513
Bitterroot,1992-08-31,8,-1.294667865482353
Bitterroot,1992-09-30,9,-0.5875049941461297
Bitterroot,1992-10-31,10,-0.4556324239414016
Bitterroot,1992-11-30,11,0.19987336196647565
Bitterroot,1992-12-31,12,0.030775953497561792
Bitterroot,1993-01-31,1,0.1317229426650408
Bitterroot,1993-02-28,2,-0.21730741547924404
Bitterroot,1993-03-31,3,-0.5439649457357205
Bitterroot,1993-04-30,4,-0.21983697280565662
Bitterroot,1993-05-31,5,-0.5464509356156744
Bitterroot,1993-06-30,6,0.09639753528470574
Bitterroot,1993-07-31,7,0.6608351579511142
Bitterroot,1993-08-31,8,0.9034577871568467
Bitterroot,1993-09-30,9,1.2957782746728508
Bitterroot,1993-10-31,10,1.6763464633950333
Bitterroot,1993-11-30,11,0.8781358304635439
Bitterroot,1993-12-31,12,-0.23288357408176164
Bitterroot,1994-01-31,1,-0.09695518320499685
Bitterroot,1994-02-28,2,-0.5785050104692995
Bitterroot,1994-03-31,3,-1.3500247662788385
Bitterroot,1994-04-30,4,-1.5627680548949554
Bitterroot,1994-05-31,5,-1.4592656470969985
Bitterroot,1994-06-30,6,-1.3335222172152517
