area,end_date,month,SPI
Bitterroot,1991-01-31,1,0.14290110971851555
Bitterroot,1991-02-28,2,-0.013004690189015511
Bitterroot,1991-03-31,3,-0.13345106829583453
Bitterroot,1991-04-30,4,0.04746480040667467
Bitterroot,1991-05-31,5,0.09636607270291786
Bitterroot,1991-06-30,6,-0.12997657669488372
Bitterroot,1991-07-31,7,-0.12981163417810793
Bitterroot,1991-08-31,8,-0.003686282189074408
Bitterroot,1991-09-30,9,-0.1944649599949122
Bitterroot,1991-10-31,10,-0.14314984098079164
Bitterroot,1991-11-30,11,0.10495743790310597
Bitterroot,1991-12-31,12,-0.04865701073195905
Bitterroot,1992-01-31,1,-0.14311240093787791
Bitterroot,1992-02-29,2,-0.444647057822378
Bitterroot,1992-03-31,3,-0.9725882093571075
Bitterroot,1992-04-30,4,-0.667675225123007
Bitterroot,1992-05-31,5,-0.9088357022384118
Bitterroot,1992-06-30,6,-1.0843950381765644
Bitterroot,1992-07-31,7,-0.7554433650101062
Bitterroot,1992-08-31,8,-1.0251794919491541
Bitterroot,1992-09-30,9,-0.9920523612097011
Bitterroot,1992-10-31,10,-0.9736192799603508
Bitterroot,1992-11-30,11,-0.8157829277150761
Bitterroot,1992-12-31,12,-0.5014069309068705
Bitterroot,1993-01-31,1,-0.640773760308423
Bitterroot,1993-02-28,2,-0.9801619327634916
Bitterroot,1993-03-31,3,-1.0569507894969679
Bitterroot,1993-04-30,4,-0.9252644840311481
Bitterroot,1993-05-31,5,-0.8637081161393034
Bitterroot,1993-06-30,6,-0.4906797462411574
Bitterroot,1993-07-31,7,-0.1141584275319365
Bitterroot,1993-08-31,8,0.24488766872466505
Bitterroot,1993-09-30,9,-0.31990219781579854
Bitterroot,1993-10-31,10,-0.3705838729788633
Bitterroot,1993-11-30,11,-0.42514308471422035
Bitterroot,1993-12-31,12,-0.5522394957421579
Bitterroot,1994-01-31,1,-0.22728038740674905
Bitterroot,1994-02-28,2,-0.33070946626244724
Bitterroot,1994-03-31,3,-0.2813417714927229
Bitterroot,1994-04-30,4,-0.24275837336733663
Bitterroot,1994-05-31,5,-0.48475428398897735
Bitterroot,1994-06-30,6,-0.4675037484884863
Bitterroot,1994-07-31,7,-0.6681201234280945
Bitterroot,1994-08-31,8,-0.6630779953141239
Bitterroot,1994-09-30,9,-0.8145151729509957
Bitterroot,1994-10-31,10,-0.8230890567500336
Bitterroot,1994-11-30,11,-0.4372720498200682
Bitterroot,1994-12-31,12,-0.38921051050227096
Bitterroot,1995-01-31,1,-0.6142318836062659
Bitterroot,1995-02-28,2,-0.8307761585387287
Bitterroot,1995-03-31,3,-0.71792363796901
Bitterroot,1995-04-30,4,-0.9963226452986073
Bitterroot,1995-05-31,5,-1.3746942614378428
Bitterroot,1995-06-30,6,-1.4523539736188837
Bitterroot,1995-07-31,7,-1.123283183555999
Bitterroot,1995-08-31,8,-0.9782964577323372
Bitterroot,1995-09-30,9,-0.40309578586316275
Bitterroot,1995-10-31,10,0.13075278871902585
Bitterroot,1995-11-30,11,0.9233118512586659
Bitterroot,1995-12-31,12,0.8234689608907788
Bitterroot,1996-01-31,1,1.2252328204290601
Bitterroot,1996-02-29,2,1.5923076588707783
Bitterroot,1996-03-31,3,1.4482054937192699
Bitterroot,1996-04-30,4,1.6923646417329867
Bitterroot,1996-05-31,5,1.8813780627720558
Bitterroot,1996-06-30,6,1.7870050411460334
Bitterroot,1996-07-31,7,1.915119526082166
Bitterroot,1996-08-31,8,1.850190149469618
Bitterroot,1996-09-30,9,1.881312671743512
Bitterroot,1996-10-31,10,2.190006842872509
Bitterroot,1996-11-30,11,2.393259645740978
Bitterroot,1996-12-31,12,2.9881711804849775
Bitterroot,1997-01-31,1,2.8755983955042708
Bitterroot,1997-02-28,2,2.844235168655457
Bitterroot,1997-03-31,3,3.0383919191123363
Bitterroot,1997-04-30,4,3.084903049826205
Bitterroot,1997-05-31,5,2.7646810262565626
Bitterroot,1997-06-30,6,2.676780870897778
Bitterroot,1997-07-31,7,2.861042113681707
Bitterroot,1997-08-31,8,2.766201122936486
Bitterroot,1997-09-30,9,2.3275547332636464
Bitterroot,1997-10-31,10,2.6735999756310838
Bitterroot,1997-11-30,11,2.096820187931871
Bitterroot,1997-12-31,12,1.4622441799956782
Bitterroot,1998-01-31,1,1.608077363248916
Bitterroot,1998-02-28,2,1.1644342046146132
Bitterroot,1998-03-31,3,0.8542922719446656
Bitterroot,1998-04-30,4,1.0466322548895222
Bitterroot,1998-05-31,5,1.2666854456487462
Bitterroot,1998-06-30,6,1.4988232326085724
Bitterroot,1998-07-31,7,1.7376993370617524
Bitterroot,1998-08-31,8,1.6192945237006664
Bitterroot,1998-09-30,9,1.7407091744454173
Bitterroot,1998-10-31,10,0.9801452991563969
Bitterroot,1998-11-30,11,1.0154860309091154
Bitterroot,1998-12-31,12,1.2519352484581447
Bitterroot,1999-01-31,1,1.0505073153917257
Bitterroot,1999-02-28,2,1.155052012944605
Bitterroot,1999-03-31,3,1.1389364757478817
Bitterroot,1999-04-30,4,0.9164367025875765
Bitterroot,1999-05-31,5,0.6628862021350043
Bitterroot,1999-06-30,6,0.6179725551902056
Bitterroot,1999-07-31,7,0.4646515868992931
Bitterroot,1999-08-31,8,0.4209553377349575
Bitterroot,1999-09-30,9,0.47890610638787834
Bitterroot,1999-10-31,10,0.5982380554650824
Bitterroot,1999-11-30,11,0.5221613313600428
Bitterroot,1999-12-31,12,0.8802076799226399
Bitterroot,2000-01-31,1,0.984872939907812
Bitterroot,2000-02-29,2,0.9504792540848791
Bitterroot,2000-03-31,3,0.7029499512711574
Bitterroot,2000-04-30,4,0.2276639792076196
Bitterroot,2000-05-31,5,0.022784468864655905
Bitterroot,2000-06-30,6,-0.03205473016313665
Bitterroot,2000-07-31,7,-0.2432405495302179
Bitterroot,2000-08-31,8,-0.17273191904926377
Bitterroot,2000-09-30,9,-0.35817148978384816
Bitterroot,2000-10-31,10,-0.4812504863112437
Bitterroot,2000-11-30,11,-0.908205772476872
Bitterroot,2000-12-31,12,-1.4500449948929321
Bitterroot,2001-01-31,1,-1.6782945405154854
Bitterroot,2001-02-28,2,-1.613004989302939
Bitterroot,2001-03-31,3,-1.6489343395349998
Bitterroot,2001-04-30,4,-1.7113101938521262
Bitterroot,2001-05-31,5,-1.7635522811519553
Bitterroot,2001-06-30,6,-1.6356461608435613
Bitterroot,2001-07-31,7,-1.5154670090558913
Bitterroot,2001-08-31,8,-1.4995922504363488
Bitterroot,2001-09-30,9,-1.7758469101627867
Bitterroot,2001-10-31,10,-1.6947751745603603
Bitterroot,2001-11-30,11,-1.9819096916374965
Bitterroot,2001-12-31,12,-2.020794423987142
Bitterroot,2002-01-31,1,-1.5888464770179827
Bitterroot,2002-02-28,2,-1.630029996469942
Bitterroot,2002-03-31,3,-1.5272587206336343
Bitterroot,2002-04-30,4,-1.397858511216203
Bitterroot,2002-05-31,5,-1.2167922646372953
Bitterroot,2002-06-30,6,-0.934217251415662
Bitterroot,2002-07-31,7,-1.114069946801478
Bitterroot,2002-08-31,8,-1.239245534504968
Bitterroot,2002-09-30,9,-0.9922047823950806
Bitterroot,2002-10-31,10,-1.0741780916228343
Bitterroot,2002-11-30,11,-0.7730413321359562
Bitterroot,2002-12-31,12,-0.8552686253601137
Bitterroot,2003-01-31,1,-0.45136294846894387
Bitterroot,2003-02-28,2,-0.29620600175927425
Bitterroot,2003-03-31,3,0.41478288650584894
Bitterroot,2003-04-30,4,0.18265424835875033
Bitterroot,2003-05-31,5,0.12382559511080471
Bitterroot,2003-06-30,6,0.03816016349513385
Bitterroot,2003-07-31,7,0.05403567363866646
Bitterroot,2003-08-31,8,-0.20819867227064948
Bitterroot,2003-09-30,9,-0.011443746824604695
Bitterroot,2003-10-31,10,-0.09517243073481807
Bitterroot,2003-11-30,11,-0.06073520839987334
Bitterroot,2003-12-31,12,0.18562833908742493
Bitterroot,2004-01-31,1,0.16842497985161287
Bitterroot,2004-02-29,2,0.028867075261378217
Bitterroot,2004-03-31,3,-0.1752350470296533
