area,end_date,month,SPI
Bitterroot,1991-01-31,1,0.056745098693596896
Bitterroot,1991-02-28,2,-0.04611470264155093
Bitterroot,1991-03-31,3,0.056373916076831954
Bitterroot,1991-04-30,4,0.1561604285245446
Bitterroot,1991-05-31,5,0.30053209839602446
Bitterroot,1991-06-30,6,0.044854622293772906
Bitterroot,1991-07-31,7,0.16409723289934175
Bitterroot,1991-08-31,8,-0.030298810748160765
Bitterroot,1991-09-30,9,0.09454074804103119
Bitterroot,1991-10-31,10,-0.2650419283396219
Bitterroot,1991-11-30,11,0.21701265098707
Bitterroot,1991-12-31,12,0.04919389207741798
Bitterroot,1992-01-31,1,-0.1432843308851277
Bitterroot,1992-02-29,2,-0.34460955859383446
Bitterroot,1992-03-31,3,-0.8756008699129966
Bitterroot,1992-04-30,4,-0.6481867815198209
Bitterroot,1992-05-31,5,-0.7334575824981148
Bitterroot,1992-06-30,6,-0.8816822095683421
Bitterroot,1992-07-31,7,-0.46977062844796036
Bitterroot,1992-08-31,8,-0.6685911170473248
Bitterroot,1992-09-30,9,-0.6147580379325288
Bitterroot,1992-10-31,10,-0.5339919854505559
Bitterroot,1992-11-30,11,-0.6335711745077066
Bitterroot,1992-12-31,12,-0.7637553631140932
Bitterroot,1993-01-31,1,-0.7815717372575549
Bitterroot,1993-02-28,2,-1.0202957254836513
Bitterroot,1993-03-31,3,-1.1820897960794865
Bitterroot,1993-04-30,4,-0.8747784714302735
Bitterroot,1993-05-31,5,-1.1718280687231952
Bitterroot,1993-06-30,6,-0.948144832485819
Bitterroot,1993-07-31,7,-0.4547551377135941
Bitterroot,1993-08-31,8,-0.15475816878724813
Bitterroot,1993-09-30,9,-0.0560296638854032
Bitterroot,1993-10-31,10,-0.1203765000847159
Bitterroot,1993-11-30,11,-0.556525341002533
Bitterroot,1993-12-31,12,-0.8935000077699983
Bitterroot,1994-01-31,1,-0.9594501788923121
Bitterroot,1994-02-28,2,-0.8336476386930203
Bitterroot,1994-03-31,3,-0.971292132652833
Bitterroot,1994-04-30,4,-0.9261242286944198
Bitterroot,1994-05-31,5,-0.7989658400803387
Bitterroot,1994-06-30,6,-1.235509141955672
Bitterroot,1994-07-31,7,-1.226119264449029
Bitterroot,1994-08-31,8,-0.9952923385741174
Bitterroot,1994-09-30,9,-0.9540728736103776
Bitterroot,1994-10-31,10,-0.5394541624883515
Bitterroot,1994-11-30,11,-0.571703214060286
Bitterroot,1994-12-31,12,-0.5051055930955675
Bitterroot,1995-01-31,1,-0.7267118709688134
Bitterroot,1995-02-28,2,-0.9524051304583269
Bitterroot,1995-03-31,3,-0.8981529078795318
Bitterroot,1995-04-30,4,-1.0041217934410755
Bitterroot,1995-05-31,5,-0.9214647435324539
