area,end_date,month,SPI
Bitterroot,1991-01-31,1,-0.013872407783628748
Bitterroot,1991-02-28,2,-0.06207138566690884
Bitterroot,1991-03-31,3,-0.171630403039164
Bitterroot,1991-04-30,4,-0.35860510080121144
Bitterroot,1991-05-31,5,-0.05196579362512921
Bitterroot,1991-06-30,6,-0.002258022702707141
Bitterroot,1991-07-31,7,-0.3503392434745345
Bitterroot,1991-08-31,8,-0.1721649578666986
Bitterroot,1991-09-30,9,-0.6031329202261517
Bitterroot,1991-10-31,10,-1.0910246790981721
Bitterroot,1991-11-30,11,-0.0573472592157509
Bitterroot,1991-12-31,12,-0.01635234467685609
Bitterroot,1992-01-31,1,-0.13469181025106725
Bitterroot,1992-02-29,2,-0.4471345660532715
Bitterroot,1992-03-31,3,-1.007339858236494
Bitterroot,1992-04-30,4,-0.8493319570147344
Bitterroot,1992-05-31,5,-1.313897317592175
Bitterroot,1992-06-30,6,-1.1605971782158404
Bitterroot,1992-07-31,7,-0.7637102882825247
Bitterroot,1992-08-31,8,-0.6871495068768902
Bitterroot,1992-09-30,9,-0.22646648887929333
Bitterroot,1992-10-31,10,-1.1874202265109162
Bitterroot,1992-11-30,11,-1.110713146454748
Bitterroot,1992-12-31,12,-0.5717239750471141
Bitterroot,1993-01-31,1,-0.5347505712284815
Bitterroot,1993-02-28,2,-0.39992886901247493
Bitterroot,1993-03-31,3,-0.6159149204525505
Bitterroot,1993-04-30,4,0.015161415695425395
Bitterroot,1993-05-31,5,-0.02482305502500126
Bitterroot,1993-06-30,6,0.09326499053160497
Bitterroot,1993-07-31,7,0.5477347832402926
Bitterroot,1993-08-31,8,0.5988873525413201
Bitterroot,1993-09-30,9,0.6489772928941022
Bitterroot,1993-10-31,10,0.6085972752940572
Bitterroot,1993-11-30,11,-0.028133389656576524
Bitterroot,1993-12-31,12,-0.24618966556250466
Bitterroot,1994-01-31,1,0.08007624385874412
Bitterroot,1994-02-28,2,0.17812922202075665
Bitterroot,1994-03-31,3,-0.3721538345963469
Bitterroot,1994-04-30,4,-0.26217532661639664
Bitterroot,1994-05-31,5,-0.7785851398249806
Bitterroot,1994-06-30,6,-1.2754848925303366
Bitterroot,1994-07-31,7,-1.51913151774013
Bitterroot,1994-08-31,8,-1.5752311813621112
Bitterroot,1994-09-30,9,-1.693366720124157
Bitterroot,1994-10-31,10,-1.0126294291477702
Bitterroot,1994-11-30,11,-0.33988191757475117
Bitterroot,1994-12-31,12,-0.6270043755478976
Bitterroot,1995-01-31,1,-1.2010218946531168
Bitterroot,1995-02-28,2,-0.8318296952247043
Bitterroot,1995-03-31,3,-0.727869854857677
Bitterroot,1995-04-30,4,-0.5708515977027786
Bitterroot,1995-05-31,5,-0.6135285074742052
Bitterroot,1995-06-30,6,-0.5047092301632361
Bitterroot,1995-07-31,7,0.06993564460225632
Bitterroot,1995-08-31,8,0.332914085907269
Bitterroot,1995-09-30,9,0.4154071581274499
Bitterroot,1995-10-31,10,0.5470836906665637
Bitterroot,1995-11-30,11,1.7645023170947305
Bitterroot,1995-12-31,12,2.1929616146221225
Bitterroot,1996-01-31,1,2.631396537305247
Bitterroot,1996-02-29,2,2.946847040689324
Bitterroot,1996-03-31,3,2.5397735504417973
Bitterroot,1996-04-30,4,2.77109620337196
Bitterroot,1996-05-31,5,2.9649842813854117
Bitterroot,1996-06-30,6,2.3550553930202165
Bitterroot,1996-07-31,7,2.153011644176747
Bitterroot,1996-08-31,8,2.0378809215278766
Bitterroot,1996-09-30,9,1.8853396147944204
Bitterroot,1996-10-31,10,1.1255916425361066
Bitterroot,1996-11-30,11,1.3169237195882386
Bitterroot,1996-12-31,12,1.8431253939369814
Bitterroot,1997-01-31,1,1.530189552677891
Bitterroot,1997-02-28,2,1.7346968156143054
Bitterroot,1997-03-31,3,1.62792349146313
Bitterroot,1997-04-30,4,1.389842405127891
Bitterroot,1997-05-31,5,1.5222391677323257
Bitterroot,1997-06-30,6,1.6114293718954253
Bitterroot,1997-07-31,7,1.792779055997699
Bitterroot,1997-08-31,8,1.8615362620693836
Bitterroot,1997-09-30,9,1.9451357674071688
Bitterroot,1997-10-31,10,2.19705201429448
Bitterroot,1997-11-30,11,1.236058694390052
Bitterroot,1997-12-31,12,0.6719754617871995
Bitterroot,1998-01-31,1,0.7824801411400595
Bitterroot,1998-02-28,2,0.07175800892301898
Bitterroot,1998-03-31,3,-0.1825171333613138
Bitterroot,1998-04-30,4,-0.047661518370634814
Bitterroot,1998-05-31,5,0.11097696196281381
Bitterroot,1998-06-30,6,0.2640693601930668
Bitterroot,1998-07-31,7,0.45361877982530396
Bitterroot,1998-08-31,8,0.21612286352315735
Bitterroot,1998-09-30,9,0.1307735720359402
Bitterroot,1998-10-31,10,0.05667980387332561
Bitterroot,1998-11-30,11,0.8240977594842583
Bitterroot,1998-12-31,12,1.1158538057972724
Bitterroot,1999-01-31,1,1.6099670876621532
Bitterroot,1999-02-28,2,1.9160179255088812
Bitterroot,1999-03-31,3,1.7062264622185017
Bitterroot,1999-04-30,4,1.2058086300751643
Bitterroot,1999-05-31,5,0.7047662019470601
Bitterroot,1999-06-30,6,0.44074867818704133
Bitterroot,1999-07-31,7,0.4543361727869011
Bitterroot,1999-08-31,8,0.49298532075209445
Bitterroot,1999-09-30,9,0.5934413409951567
Bitterroot,1999-10-31,10,-0.009609204792347947
Bitterroot,1999-11-30,11,-0.3150455913339969
Bitterroot,1999-12-31,12,-0.3375072959948584
Bitterroot,2000-01-31,1,-0.5430453627141263
Bitterroot,2000-02-29,2,-0.3866327738816402
Bitterroot,2000-03-31,3,-0.2023150735494328
Bitterroot,2000-04-30,4,-0.35369453870392364
Bitterroot,2000-05-31,5,-0.4119046775767643
Bitterroot,2000-06-30,6,-0.5006669931552681
Bitterroot,2000-07-31,7,-0.7829344518684969
Bitterroot,2000-08-31,8,-0.7922896921333155
Bitterroot,2000-09-30,9,-0.4058528142966644
Bitterroot,2000-10-31,10,-0.2541545773177105
Bitterroot,2000-11-30,11,-0.9183470087996894
Bitterroot,2000-12-31,12,-1.5955484667851816
Bitterroot,2001-01-31,1,-2.380733368732611
Bitterroot,2001-02-28,2,-2.323710476017932
Bitterroot,2001-03-31,3,-2.0746882216322713
Bitterroot,2001-04-30,4,-2.0160969968412688
Bitterroot,2001-05-31,5,-2.0386690737909445
Bitterroot,2001-06-30,6,-1.4947542041499071
Bitterroot,2001-07-31,7,-1.140065699289524
Bitterroot,2001-08-31,8,-1.5413285275531954
Bitterroot,2001-09-30,9,-2.0697393295883995
Bitterroot,2001-10-31,10,-1.230366784676534
Bitterroot,2001-11-30,11,-1.2345718242356423
Bitterroot,2001-12-31,12,-0.6573171695266895
Bitterroot,2002-01-31,1,-0.21409524822303339
Bitterroot,2002-02-28,2,-0.3522674219580171
Bitterroot,2002-03-31,3,-0.19837699645104112
Bitterroot,2002-04-30,4,0.0046808369927433535
Bitterroot,2002-05-31,5,-0.1929529567387822
Bitterroot,2002-06-30,6,-0.1564851588523648
Bitterroot,2002-07-31,7,0.053181255409684214
Bitterroot,2002-08-31,8,0.3140767180326993
Bitterroot,2002-09-30,9,-0.11110725293967971
Bitterroot,2002-10-31,10,-0.1366399980890407
Bitterroot,2002-11-30,11,-0.4252749306456407
Bitterroot,2002-12-31,12,-1.029110640634864
Bitterroot,2003-01-31,1,-0.32769672809281447
Bitterroot,2003-02-28,2,-0.18963269155157514
Bitterroot,2003-03-31,3,0.6539049917735225
Bitterroot,2003-04-30,4,0.49412192773875985
Bitterroot,2003-05-31,5,0.36980588116354696
Bitterroot,2003-06-30,6,0.02996772248004209
Bitterroot,2003-07-31,7,-0.18210897734011144
Bitterroot,2003-08-31,8,-0.09493197662898556
Bitterroot,2003-09-30,9,0.15405952249403576
Bitterroot,2003-10-31,10,0.342856966961258
Bitterroot,2003-11-30,11,0.8254325302683101
Bitterroot,2003-12-31,12,0.6222408862495912
Bitterroot,2004-01-31,1,0.4956356585540427
Bitterroot,2004-02-29,2,-0.6279853165026512
Bitterroot,2004-03-31,3,-0.747702270937283
Bitterroot,2004-04-30,4,-1.02111602641259
Bitterroot,2004-05-31,5,-0.13171125664399752
Bitterroot,2004-06-30,6,-0.13434002941854528
