area,end_date,month,SPI
Bitterroot,1991-01-31,1,0.0992477468072992
Bitterroot,1991-02-28,2,-0.3417044436352843
Bitterroot,1991-03-31,3,-0.059291344554703196
Bitterroot,1991-04-30,4,-0.048784683366942305
Bitterroot,1991-05-31,5,-0.2657036468148877
Bitterroot,1991-06-30,6,0.012769832832530081
Bitterroot,1991-07-31,7,-0.14823042053185254
Bitterroot,1991-08-31,8,-0.3602556127679464
Bitterroot,1991-09-30,9,-0.2782417787132552
Bitterroot,1991-10-31,10,-0.8575304931655937
Bitterroot,1991-11-30,11,-0.32624822230361694
Bitterroot,1991-12-31,12,-0.15878623796961167
Bitterroot,1992-01-31,1,-0.4263462500905053
Bitterroot,1992-02-29,2,-0.4295708589164109
Bitterroot,1992-03-31,3,-0.8239950832164153
Bitterroot,1992-04-30,4,-0.7662964951069344
Bitterroot,1992-05-31,5,-1.1677305629654948
Bitterroot,1992-06-30,6,-1.3090912349256105
Bitterroot,1992-07-31,7,-0.8492889664535198
Bitterroot,1992-08-31,8,-0.7233793976546593
Bitterroot,1992-09-30,9,-0.4880144000365192
Bitterroot,1992-10-31,10,-0.4176956673039167
Bitterroot,1992-11-30,11,-1.1024902654110036
Bitterroot,1992-12-31,12,-0.9714422140919979
Bitterroot,1993-01-31,1,-0.759069788418853
Bitterroot,1993-02-28,2,-0.8264120511545049
Bitterroot,1993-03-31,3,-0.38709352295833765
Bitterroot,1993-04-30,4,-0.3207771717804302
Bitterroot,1993-05-31,5,-0.06969759428242872
Bitterroot,1993-06-30,6,0.3781097871213577
Bitterroot,1993-07-31,7,0.5491407060223159
Bitterroot,1993-08-31,8,0.7413113044592853
Bitterroot,1993-09-30,9,0.4717326666848032
Bitterroot,1993-10-31,10,0.5168575623473242
Bitterroot,1993-11-30,11,0.06754070506824505
Bitterroot,1993-12-31,12,-0.4955374167424471
Bitterroot,1994-01-31,1,-0.2380299645309516
Bitterroot,1994-02-28,2,0.13683449783154145
Bitterroot,1994-03-31,3,-0.09195899359061355
Bitterroot,1994-04-30,4,-0.35815107568512405
Bitterroot,1994-05-31,5,-0.29010003388693817
Bitterroot,1994-06-30,6,-0.7582141850290739
Bitterroot,1994-07-31,7,-1.2996377647481847
Bitterroot,1994-08-31,8,-1.606503634468224
Bitterroot,1994-09-30,9,-1.8437256948299783
Bitterroot,1994-10-31,10,-1.4945520662667988
Bitterroot,1994-11-30,11,-0.753127744218355
Bitterroot,1994-12-31,12,-0.5982602099369756
Bitterroot,1995-01-31,1,-0.9499547098201014
Bitterroot,1995-02-28,2,-1.0803623621348712
Bitterroot,1995-03-31,3,-0.6835999374093267
Bitterroot,1995-04-30,4,-0.6159512510407914
Bitterroot,1995-05-31,5,-0.5940674747140331
Bitterroot,1995-06-30,6,-0.4982791062261418
Bitterroot,1995-07-31,7,-0.1059873152955535
Bitterroot,1995-08-31,8,0.14322690398282045
