area,end_date,month,SPI
Bitterroot,1991-01-31,1,0.193097045624826
Bitterroot,1991-02-28,2,-0.17866396273226148
Bitterroot,1991-03-31,3,0.08430575160472054
Bitterroot,1991-04-30,4,-0.093121837331551
Bitterroot,1991-05-31,5,-0.11812707605111816
Bitterroot,1991-06-30,6,0.1747722151318447
Bitterroot,1991-07-31,7,-0.04523544997093931
Bitterroot,1991-08-31,8,-0.34749219770520434
Bitterroot,1991-09-30,9,-0.25611618411030834
Bitterroot,1991-10-31,10,-0.520407367852618
Bitterroot,1991-11-30,11,-0.09504133109375013
Bitterroot,1991-12-31,12,0.005419723709794821
Bitterroot,1992-01-31,1,-0.6096439198142909
Bitterroot,1992-02-29,2,-0.9549824485869446
Bitterroot,1992-03-31,3,-1.1165981853089566
Bitterroot,1992-04-30,4,-0.8329754499894694
Bitterroot,1992-05-31,5,-0.8727838104157077
Bitterroot,1992-06-30,6,-0.9077302579927753
Bitterroot,1992-07-31,7,-0.7940468854243662
Bitterroot,1992-08-31,8,-0.82894819604393
Bitterroot,1992-09-30,9,-0.7609834296079788
Bitterroot,1992-10-31,10,-0.8022704272089596
Bitterroot,1992-11-30,11,-0.680749095243742
Bitterroot,1992-12-31,12,-0.5326266846503169
Bitterroot,1993-01-31,1,-0.5209935854230967
Bitterroot,1993-02-28,2,-1.3377369337813043
Bitterroot,1993-03-31,3,-1.3387071880009263
Bitterroot,1993-04-30,4,-0.7307294168063538
Bitterroot,1993-05-31,5,-0.5654584087243484
Bitterroot,1993-06-30,6,0.18651564438330426
Bitterroot,1993-07-31,7,0.4672849032044901
Bitterroot,1993-08-31,8,0.9386298417442354
Bitterroot,1993-09-30,9,0.9058697554089699
Bitterroot,1993-10-31,10,0.50858011967183
Bitterroot,1993-11-30,11,0.0443212521159948
Bitterroot,1993-12-31,12,-0.5216900832504616
Bitterroot,1994-01-31,1,-0.37509574925754197
Bitterroot,1994-02-28,2,-0.2776875883452472
Bitterroot,1994-03-31,3,-0.6012855009305034
Bitterroot,1994-04-30,4,-0.3791091942715885
Bitterroot,1994-05-31,5,-0.14050799614180165
Bitterroot,1994-06-30,6,-0.12755585722144924
Bitterroot,1994-07-31,7,-0.38746095924515256
Bitterroot,1994-08-31,8,-0.43177530470052417
Bitterroot,1994-09-30,9,-1.1300134354387765
Bitterroot,1994-10-31,10,-1.4774111739549065
Bitterroot,1994-11-30,11,-1.3740557583807491
Bitterroot,1994-12-31,12,-1.4977382030611501
Bitterroot,1995-01-31,1,-1.662929992556387
Bitterroot,1995-02-28,2,-1.1851195623944615
Bitterroot,1995-03-31,3,-0.7863963504209784
Bitterroot,1995-04-30,4,-0.695623575252266
Bitterroot,1995-05-31,5,-0.8225985904622152
Bitterroot,1995-06-30,6,-0.4879501839299396
