area,end_date,month,SPI
Bitterroot,1991-01-31,1,0.10394752622971382
Bitterroot,1991-02-28,2,-0.026452226156317815
Bitterroot,1991-03-31,3,-0.042590643348269674
Bitterroot,1991-04-30,4,-0.2297855218439424
Bitterroot,1991-05-31,5,-0.06341150119074901
Bitterroot,1991-06-30,6,0.1262474323959697
Bitterroot,1991-07-31,7,-0.09491514555614478
Bitterroot,1991-08-31,8,0.14478295599021052
Bitterroot,1991-09-30,9,-0.19667076200494016
Bitterroot,1991-10-31,10,-0.5453107072887295
Bitterroot,1991-11-30,11,0.2396775506142419
Bitterroot,1991-12-31,12,0.08447154809630719
Bitterroot,1992-01-31,1,-0.47700629252005333
Bitterroot,1992-02-29,2,-0.5046849872883765
Bitterroot,1992-03-31,3,-0.8320239627816763
Bitterroot,1992-04-30,4,-0.8050149084000016
Bitterroot,1992-05-31,5,-0.8970427945572467
Bitterroot,1992-06-30,6,-1.2698612949049162
Bitterroot,1992-07-31,7,-1.194567049102079
Bitterroot,1992-08-31,8,-0.9725509651418024
Bitterroot,1992-09-30,9,-0.6778083442555299
Bitterroot,1992-10-31,10,-0.6350715675337577
Bitterroot,1992-11-30,11,-0.5805446842412474
Bitterroot,1992-12-31,12,-0.6139408400434225
Bitterroot,1993-01-31,1,-0.8460742260374969
Bitterroot,1993-02-28,2,-1.1129341142801097
Bitterroot,1993-03-31,3,-1.0249795406276485
Bitterroot,1993-04-30,4,-0.7397339177525466
Bitterroot,1993-05-31,5,-0.7515220522031705
Bitterroot,1993-06-30,6,-0.29256290135912955
Bitterroot,1993-07-31,7,-0.42077471991439963
Bitterroot,1993-08-31,8,-0.13636852785228526
Bitterroot,1993-09-30,9,0.08474374599500822
Bitterroot,1993-10-31,10,0.22366658017996577
Bitterroot,1993-11-30,11,0.11976812845635876
Bitterroot,1993-12-31,12,-0.390258748032527
Bitterroot,1994-01-31,1,-0.14449045798156646
Bitterroot,1994-02-28,2,-0.05302848502677282
Bitterroot,1994-03-31,3,-0.47318031460347254
Bitterroot,1994-04-30,4,-0.4272316120582731
Bitterroot,1994-05-31,5,-0.620834194578678
Bitterroot,1994-06-30,6,-0.5429238391876166
Bitterroot,1994-07-31,7,-0.5351457701977995
Bitterroot,1994-08-31,8,-0.7584374807996839
Bitterroot,1994-09-30,9,-0.7121632446429318
Bitterroot,1994-10-31,10,-0.36450083878930184
Bitterroot,1994-11-30,11,-0.17165695973755168
Bitterroot,1994-12-31,12,-0.5974686989164033
Bitterroot,1995-01-31,1,-0.8004703380323112
Bitterroot,1995-02-28,2,-1.1123346612905245
Bitterroot,1995-03-31,3,-1.450748373356976
Bitterroot,1995-04-30,4,-1.4994231604393264
Bitterroot,1995-05-31,5,-1.4416340056306973
Bitterroot,1995-06-30,6,-1.3691455920180233
Bitterroot,1995-07-31,7,-0.6666942163203966
Bitterroot,1995-08-31,8,-0.24259299906348875
Bitterroot,1995-09-30,9,-0.029925187448816004
Bitterroot,1995-10-31,10,0.1131798578230363
Bitterroot,1995-11-30,11,1.097120738981428
Bitterroot,1995-12-31,12,1.0601222196194222
Bitterroot,1996-01-31,1,1.3167871363328638
Bitterroot,1996-02-29,2,1.6420413677015784
Bitterroot,1996-03-31,3,1.4801827065685167
Bitterroot,1996-04-30,4,1.7468722901289842
Bitterroot,1996-05-31,5,2.0718440167387047
Bitterroot,1996-06-30,6,1.9196337882213461
Bitterroot,1996-07-31,7,1.8857194995295643
Bitterroot,1996-08-31,8,2.111056064206593
Bitterroot,1996-09-30,9,2.4054560507682394
Bitterroot,1996-10-31,10,2.644995528434384
Bitterroot,1996-11-30,11,2.4269245844933214
Bitterroot,1996-12-31,12,3.0126782593230765
Bitterroot,1997-01-31,1,3.000853308948789
Bitterroot,1997-02-28,2,2.8336174505971052
Bitterroot,1997-03-31,3,2.7956983509427404
Bitterroot,1997-04-30,4,2.715932559439284
Bitterroot,1997-05-31,5,2.54453359502587
Bitterroot,1997-06-30,6,2.5434883467866642
Bitterroot,1997-07-31,7,2.2490002566200142
Bitterroot,1997-08-31,8,2.3880216616046583
Bitterroot,1997-09-30,9,2.1787283162257065
Bitterroot,1997-10-31,10,2.084649922562954
Bitterroot,1997-11-30,11,1.924227936679605
Bitterroot,1997-12-31,12,1.4636733591825855
Bitterroot,1998-01-31,1,1.2345932457952418
Bitterroot,1998-02-28,2,1.1252303352603334
Bitterroot,1998-03-31,3,1.1399085502160289
Bitterroot,1998-04-30,4,1.102741272711463
Bitterroot,1998-05-31,5,1.2138673910828095
Bitterroot,1998-06-30,6,1.5283454454451613
Bitterroot,1998-07-31,7,1.7730534120113421
Bitterroot,1998-08-31,8,1.064383592416918
Bitterroot,1998-09-30,9,0.9839011581631234
Bitterroot,1998-10-31,10,0.7914660278625755
Bitterroot,1998-11-30,11,0.7799258735695268
Bitterroot,1998-12-31,12,0.992707017194684
Bitterroot,1999-01-31,1,1.0975257086662875
Bitterroot,1999-02-28,2,1.2106049773948042
Bitterroot,1999-03-31,3,0.9520081702266453
Bitterroot,1999-04-30,4,0.6773425049564639
Bitterroot,1999-05-31,5,0.5272542061544019
Bitterroot,1999-06-30,6,0.3786041104843223
Bitterroot,1999-07-31,7,0.4777024757631785
Bitterroot,1999-08-31,8,0.9095396886965338
Bitterroot,1999-09-30,9,0.6726081700936417
Bitterroot,1999-10-31,10,0.7923047492002312
Bitterroot,1999-11-30,11,0.8828110853382425
Bitterroot,1999-12-31,12,1.005290111721711
Bitterroot,2000-01-31,1,0.8786584110893054
Bitterroot,2000-02-29,2,0.5223197218619171
Bitterroot,2000-03-31,3,0.21800383832608894
Bitterroot,2000-04-30,4,0.15081803749871958
Bitterroot,2000-05-31,5,0.017218916173644017
Bitterroot,2000-06-30,6,0.026837791273689904
Bitterroot,2000-07-31,7,-0.355142695446111
Bitterroot,2000-08-31,8,-0.8066278696630835
Bitterroot,2000-09-30,9,-0.8178960849582128
Bitterroot,2000-10-31,10,-0.9392081502003178
Bitterroot,2000-11-30,11,-1.0954431423509399
Bitterroot,2000-12-31,12,-1.1346573522144643
Bitterroot,2001-01-31,1,-1.4539361275225988
Bitterroot,2001-02-28,2,-1.5808055340178946
Bitterroot,2001-03-31,3,-1.5989052297925745
Bitterroot,2001-04-30,4,-1.679573241718594
Bitterroot,2001-05-31,5,-1.7535013257498457
Bitterroot,2001-06-30,6,-1.4522724001922853
Bitterroot,2001-07-31,7,-1.519026755258683
Bitterroot,2001-08-31,8,-1.8685717577569312
Bitterroot,2001-09-30,9,-2.155140093182789
Bitterroot,2001-10-31,10,-1.9719883952958042
Bitterroot,2001-11-30,11,-1.9126894137520072
Bitterroot,2001-12-31,12,-1.7412775674507128
Bitterroot,2002-01-31,1,-1.4722712743120774
Bitterroot,2002-02-28,2,-1.4489809895968904
Bitterroot,2002-03-31,3,-1.2878495438631767
Bitterroot,2002-04-30,4,-1.121522172909402
Bitterroot,2002-05-31,5,-1.185562444913561
Bitterroot,2002-06-30,6,-1.351168476931809
Bitterroot,2002-07-31,7,-1.060540128133681
Bitterroot,2002-08-31,8,-0.6864024681076493
Bitterroot,2002-09-30,9,-0.27919787016850117
Bitterroot,2002-10-31,10,-0.43902013089008896
Bitterroot,2002-11-30,11,-0.495025739244185
Bitterroot,2002-12-31,12,-0.734577015735286
Bitterroot,2003-01-31,1,-0.277421875098844
Bitterroot,2003-02-28,2,-0.3232224422091934
Bitterroot,2003-03-31,3,0.1439015843947724
Bitterroot,2003-04-30,4,0.24039785388576806
Bitterroot,2003-05-31,5,0.36117779116236526
Bitterroot,2003-06-30,6,-0.14022339138386042
