area,end_date,month,SPI
Bitterroot,1991-01-31,1,0.34543111646102886
Bitterroot,1991-02-28,2,-0.07814672362812947
Bitterroot,1991-03-31,3,-0.021607353537630658
Bitterroot,1991-04-30,4,-0.05337487467340374
Bitterroot,1991-05-31,5,0.10280292603645691
Bitterroot,1991-06-30,6,0.14079699172650884
Bitterroot,1991-07-31,7,-0.23872436212553794
Bitterroot,1991-08-31,8,-0.14932259682174354
Bitterroot,1991-09-30,9,-0.07546839242669123
Bitterroot,1991-10-31,10,-0.39606692839829694
Bitterroot,1991-11-30,11,0.3461217747228875
Bitterroot,1991-12-31,12,0.031326741175928374
Bitterroot,1992-01-31,1,-0.3637197211372243
Bitterroot,1992-02-29,2,-0.3420066344780326
Bitterroot,1992-03-31,3,-0.753815163577425
Bitterroot,1992-04-30,4,-0.8407131952306258
Bitterroot,1992-05-31,5,-0.882855115560233
Bitterroot,1992-06-30,6,-0.9810898291483949
Bitterroot,1992-07-31,7,-0.8851961653123035
Bitterroot,1992-08-31,8,-0.7360439038269686
Bitterroot,1992-09-30,9,-0.8632129640999888
Bitterroot,1992-10-31,10,-1.1527807481129857
Bitterroot,1992-11-30,11,-0.9262458016932315
Bitterroot,1992-12-31,12,-0.7161617154353789
Bitterroot,1993-01-31,1,-0.6768630459834788
Bitterroot,1993-02-28,2,-0.8454643742104738
Bitterroot,1993-03-31,3,-1.0089565484944185
Bitterroot,1993-04-30,4,-0.8700675875232031
Bitterroot,1993-05-31,5,-0.9595905438199523
Bitterroot,1993-06-30,6,-0.5618403423252041
Bitterroot,1993-07-31,7,-0.16407160804304888
Bitterroot,1993-08-31,8,0.07241963094077186
Bitterroot,1993-09-30,9,0.13929347405175085
Bitterroot,1993-10-31,10,-0.4246512637601978
Bitterroot,1993-11-30,11,-0.7546577366954671
Bitterroot,1993-12-31,12,-0.7482023235363293
Bitterroot,1994-01-31,1,-0.5559213401812431
Bitterroot,1994-02-28,2,-0.17633992066431303
Bitterroot,1994-03-31,3,-0.5273605037146232
Bitterroot,1994-04-30,4,-0.2841353158137343
Bitterroot,1994-05-31,5,-0.25989655316751636
Bitterroot,1994-06-30,6,-0.5150833465605031
Bitterroot,1994-07-31,7,-0.48010325726441616
Bitterroot,1994-08-31,8,-0.7690076897775967
Bitterroot,1994-09-30,9,-0.8177391999451494
Bitterroot,1994-10-31,10,-0.7026100212854667
Bitterroot,1994-11-30,11,-0.6416494271298608
Bitterroot,1994-12-31,12,-0.6100816968788325
Bitterroot,1995-01-31,1,-0.6687177454477296
Bitterroot,1995-02-28,2,-0.5988684642633997
Bitterroot,1995-03-31,3,-0.7951623076841104
Bitterroot,1995-04-30,4,-0.6657087767552986
Bitterroot,1995-05-31,5,-0.9950783773371037
Bitterroot,1995-06-30,6,-1.341101131733113
Bitterroot,1995-07-31,7,-1.183757358493764
Bitterroot,1995-08-31,8,-1.0273707065951296
Bitterroot,1995-09-30,9,-0.8039536848263114
Bitterroot,1995-10-31,10,-0.2149346176329352
Bitterroot,1995-11-30,11,0.8923622628753215
Bitterroot,1995-12-31,12,0.8361172070924571
Bitterroot,1996-01-31,1,1.0551259381749205
Bitterroot,1996-02-29,2,1.5439826845820455
Bitterroot,1996-03-31,3,1.4317601307949979
Bitterroot,1996-04-30,4,1.6943755453129103
Bitterroot,1996-05-31,5,1.8554464301984317
Bitterroot,1996-06-30,6,1.757173936550449
Bitterroot,1996-07-31,7,1.7499717086542725
Bitterroot,1996-08-31,8,1.8875718136558128
Bitterroot,1996-09-30,9,1.8660918842563312
Bitterroot,1996-10-31,10,1.9140926871784494
Bitterroot,1996-11-30,11,2.1343014065120176
Bitterroot,1996-12-31,12,2.86452601569261
Bitterroot,1997-01-31,1,2.9536399018221537
Bitterroot,1997-02-28,2,2.798697346326728
Bitterroot,1997-03-31,3,3.044172866014061
Bitterroot,1997-04-30,4,3.161042211825284
Bitterroot,1997-05-31,5,2.9553550619724787
Bitterroot,1997-06-30,6,2.8480992156669194
Bitterroot,1997-07-31,7,2.9256408907102416
Bitterroot,1997-08-31,8,2.8307472989821827
Bitterroot,1997-09-30,9,2.8444195107630224
Bitterroot,1997-10-31,10,2.488628210562747
Bitterroot,1997-11-30,11,2.381434893889109
Bitterroot,1997-12-31,12,1.7986516691399168
Bitterroot,1998-01-31,1,1.4534583111050288
Bitterroot,1998-02-28,2,1.3458753475755016
Bitterroot,1998-03-31,3,1.0787774284154512
Bitterroot,1998-04-30,4,0.8834643072326955
Bitterroot,1998-05-31,5,1.1507682920615672
Bitterroot,1998-06-30,6,1.5806080371367814
Bitterroot,1998-07-31,7,1.716445898860527
Bitterroot,1998-08-31,8,1.6066069355360373
Bitterroot,1998-09-30,9,1.7181254587775854
Bitterroot,1998-10-31,10,1.5511131952334152
Bitterroot,1998-11-30,11,1.1980383418411686
Bitterroot,1998-12-31,12,1.2355647013961708
Bitterroot,1999-01-31,1,1.259320943413233
Bitterroot,1999-02-28,2,1.1918910235974454
Bitterroot,1999-03-31,3,1.0786152470859274
Bitterroot,1999-04-30,4,0.9462783787547099
Bitterroot,1999-05-31,5,0.8328508158762661
Bitterroot,1999-06-30,6,0.6810164296203949
Bitterroot,1999-07-31,7,0.5487897061537728
Bitterroot,1999-08-31,8,0.5814989354801599
Bitterroot,1999-09-30,9,0.29831914520862046
Bitterroot,1999-10-31,10,0.29558957152692855
Bitterroot,1999-11-30,11,0.6253253741438878
Bitterroot,1999-12-31,12,0.6173397374120941
Bitterroot,2000-01-31,1,0.8941609312835626
Bitterroot,2000-02-29,2,0.9393601838237786
Bitterroot,2000-03-31,3,0.8397890468592633
Bitterroot,2000-04-30,4,0.5421984569691132
Bitterroot,2000-05-31,5,0.20510547719286953
Bitterroot,2000-06-30,6,-0.15189506529170438
Bitterroot,2000-07-31,7,-0.1139703976349069
Bitterroot,2000-08-31,8,-0.3502912170405019
Bitterroot,2000-09-30,9,-0.06764144634378022
Bitterroot,2000-10-31,10,-0.16256236446572658
Bitterroot,2000-11-30,11,-0.7826064030456473
Bitterroot,2000-12-31,12,-1.1402235583485765
Bitterroot,2001-01-31,1,-1.8205830752532317
Bitterroot,2001-02-28,2,-1.77831188390447
Bitterroot,2001-03-31,3,-1.73784309924884
Bitterroot,2001-04-30,4,-1.6959300488950313
Bitterroot,2001-05-31,5,-1.8393310127633709
Bitterroot,2001-06-30,6,-1.5866709802875354
Bitterroot,2001-07-31,7,-1.5864932020707212
Bitterroot,2001-08-31,8,-1.6196161880558986
Bitterroot,2001-09-30,9,-1.6269714421536157
Bitterroot,2001-10-31,10,-1.4590593765637128
Bitterroot,2001-11-30,11,-1.8570825915075198
Bitterroot,2001-12-31,12,-1.9247056990049334
Bitterroot,2002-01-31,1,-1.768404476526047
Bitterroot,2002-02-28,2,-1.7429140451358778
Bitterroot,2002-03-31,3,-1.5626517649143077
Bitterroot,2002-04-30,4,-1.5815186295828783
Bitterroot,2002-05-31,5,-1.2850506932119137
Bitterroot,2002-06-30,6,-1.1259613400464592
Bitterroot,2002-07-31,7,-0.9547775504910484
Bitterroot,2002-08-31,8,-0.9877037812565346
Bitterroot,2002-09-30,9,-1.2995789599068845
Bitterroot,2002-10-31,10,-1.2913588796140374
Bitterroot,2002-11-30,11,-1.2290589286627585
Bitterroot,2002-12-31,12,-0.9843984887501468
Bitterroot,2003-01-31,1,-0.5930383271631614
Bitterroot,2003-02-28,2,-0.2985298473016207
Bitterroot,2003-03-31,3,0.248589816971434
Bitterroot,2003-04-30,4,0.37471030421700346
Bitterroot,2003-05-31,5,0.2059428406614896
Bitterroot,2003-06-30,6,-0.11554616052310673
Bitterroot,2003-07-31,7,-0.042546310287466804
Bitterroot,2003-08-31,8,0.06945566160999239
Bitterroot,2003-09-30,9,-0.28219907827909374
Bitterroot,2003-10-31,10,-0.10782582321533996
Bitterroot,2003-11-30,11,0.05182685087497063
Bitterroot,2003-12-31,12,-0.027752482782878563
Bitterroot,2004-01-31,1,0.21379835407618653
Bitterroot,2004-02-29,2,0.006824745374055308
Bitterroot,2004-03-31,3,-0.12111747821432894
Bitterroot,2004-04-30,4,-0.3483125703308412
Bitterroot,2004-05-31,5,-0.08613692266194661
Bitterroot,2004-06-30,6,-0.19140114816768206
Bitterroot,2004-07-31,7,-0.24827903016816877
Bitterroot,2004-08-31,8,0.07192164985994154
Bitterroot,2004-09-30,9,0.5959915967772846
Bitterroot,2004-10-31,10,0.7168255835826757
Bitterroot,2004-11-30,11,0.70940594626628
Bitterroot,2004-12-31,12,0.3280206539310855
Bitterroot,2005-01-31,1,-0.048087932116015475
Bitterroot,2005-02-28,2,-0.9120489878179071
Bitterroot,2005-03-31,3,-1.031563901239633
Bitterroot,2005-04-30,4,-1.0097643491797248
Bitterroot,2005-05-31,5,-0.6313027047596491
Bitterroot,2005-06-30,6,-0.43963800413633214
Bitterroot,2005-07-31,7,-0.5605777943191512
Bitterroot,2005-08-31,8,-0.5794239631074012
Bitterroot,2005-09-30,9,-0.4836755147660714
Bitterroot,2005-10-31,10,-0.729399353909182
Bitterroot,2005-11-30,11,-0.5657988754207077
Bitterroot,2005-12-31,12,-0.583734354600733
Bitterroot,2006-01-31,1,-0.18206085711101627
Bitterroot,2006-02-28,2,-0.0600467997573777
Bitterroot,2006-03-31,3,0.023690109853559127
Bitterroot,2006-04-30,4,-0.28207673705255876
Bitterroot,2006-05-31,5,-0.2905647211621176
Bitterroot,2006-06-30,6,-0.3508299491922122
Bitterroot,2006-07-31,7,-0.6777254564596832
Bitterroot,2006-08-31,8,-1.0352983834880232
Bitterroot,2006-09-30,9,-0.9031974948400437
Bitterroot,2006-10-31,10,-0.7161800565042961
Bitterroot,2006-11-30,11,-0.12818998744053411
Bitterroot,2006-12-31,12,0.033247447446279166
Bitterroot,2007-01-31,1,0.21917010125446845
Bitterroot,2007-02-28,2,0.3972016192924528
Bitterroot,2007-03-31,3,0.20430092228695385
Bitterroot,2007-04-30,4,0.036939714730583884
Bitterroot,2007-05-31,5,-0.07656903226942058
Bitterroot,2007-06-30,6,-0.014486191005554261
Bitterroot,2007-07-31,7,-0.023886919903322257
Bitterroot,2007-08-31,8,-0.16238140685270697
Bitterroot,2007-09-30,9,0.0005399982107305856
Bitterroot,2007-10-31,10,-0.054317347719188724
Bitterroot,2007-11-30,11,-0.09265408512231699
Bitterroot,2007-12-31,12,-0.09124814135309989
Bitterroot,2008-01-31,1,0.0186069865741465
Bitterroot,2008-02-29,2,0.2647076291916568
Bitterroot,2008-03-31,3,0.3448759928099807
Bitterroot,2008-04-30,4,0.3721512609608999
Bitterroot,2008-05-31,5,0.3442752693794211
Bitterroot,2008-06-30,6,0.4837735704134398
Bitterroot,2008-07-31,7,0.4375974785949348
Bitterroot,2008-08-31,8,0.4852532392915636
Bitterroot,2008-09-30,9,0.5226315307353802
Bitterroot,2008-10-31,10,0.030020722874942063
Bitterroot,2008-11-30,11,0.2092068350208809
Bitterroot,2008-12-31,12,0.5187015841181759
Bitterroot,2009-01-31,1,0.85546156898526
Bitterroot,2009-02-28,2,0.7382247391349972
Bitterroot,2009-03-31,3,1.062661267689646
Bitterroot,2009-04-30,4,0.9327337628140919
Bitterroot,2009-05-31,5,1.0937473739357435
Bitterroot,2009-06-30,6,1.241720630939608
Bitterroot,2009-07-31,7,1.3171002745877212
Bitterroot,2009-08-31,8,1.3968591169625872
Bitterroot,2009-09-30,9,1.2212829407044175
Bitterroot,2009-10-31,10,1.3056782222104322
Bitterroot,2009-11-30,11,0.7315927134279827
Bitterroot,2009-12-31,12,0.2936592396454243
Bitterroot,2010-01-31,1,-0.17324149785438325
Bitterroot,2010-02-28,2,-0.6369247397576573
Bitterroot,2010-03-31,3,-0.7935516489951244
Bitterroot,2010-04-30,4,-0.8569523964499223
Bitterroot,2010-05-31,5,-0.9635074646877849
Bitterroot,2010-06-30,6,-0.8233850856699312
Bitterroot,2010-07-31,7,-0.9870102092250836
Bitterroot,2010-08-31,8,-0.9592604375524727
Bitterroot,2010-09-30,9,-0.8869555378257362
Bitterroot,2010-10-31,10,-1.0231389747742121
Bitterroot,2010-11-30,11,-1.2429510699944282
Bitterroot,2010-12-31,12,-1.6134684672528468
Bitterroot,2011-01-31,1,-0.9980553413439177
Bitterroot,2011-02-28,2,-1.2049850298559144
Bitterroot,2011-03-31,3,-0.9386620269512991
Bitterroot,2011-04-30,4,-0.8936724828169978
Bitterroot,2011-05-31,5,-0.7965600658331928
Bitterroot,2011-06-30,6,-0.6983033546504082
Bitterroot,2011-07-31,7,-0.8886591750961772
Bitterroot,2011-08-31,8,-0.8863135808227857
Bitterroot,2011-09-30,9,-1.0733953101673521
Bitterroot,2011-10-31,10,-0.567040387091043
Bitterroot,2011-11-30,11,-0.27097283413927054
Bitterroot,2011-12-31,12,-0.13145727431094079
Bitterroot,2012-01-31,1,0.344492503483224
Bitterroot,2012-02-29,2,0.6484642499258262
Bitterroot,2012-03-31,3,0.9393206544417503
Bitterroot,2012-04-30,4,0.9287121373140771
Bitterroot,2012-05-31,5,0.8360336394301591
Bitterroot,2012-06-30,6,0.8484632054141729
Bitterroot,2012-07-31,7,0.7868595259126312
Bitterroot,2012-08-31,8,0.672594782283819
Bitterroot,2012-09-30,9,0.469188049368485
Bitterroot,2012-10-31,10,0.7328262643326405
Bitterroot,2012-11-30,11,0.5392177412801089
Bitterroot,2012-12-31,12,0.3640971851105419
Bitterroot,2013-01-31,1,0.27550971062085217
Bitterroot,2013-02-28,2,-0.09658285045738912
Bitterroot,2013-03-31,3,-0.419131801658267
Bitterroot,2013-04-30,4,-0.5335871100624414
Bitterroot,2013-05-31,5,-0.7755308251394257
Bitterroot,2013-06-30,6,-0.8814167991686813
Bitterroot,2013-07-31,7,-0.8501623676083707
Bitterroot,2013-08-31,8,-0.7277477118435867
Bitterroot,2013-09-30,9,-0.7246845504332489
Bitterroot,2013-10-31,10,-0.9658084408661373
Bitterroot,2013-11-30,11,-1.0071630858539753
Bitterroot,2013-12-31,12,-1.0446795611635693
Bitterroot,2014-01-31,1,-1.1466750234067655
Bitterroot,2014-02-28,2,-0.7016699477143884
Bitterroot,2014-03-31,3,-0.27429790156810285
Bitterroot,2014-04-30,4,-0.3018363808084197
Bitterroot,2014-05-31,5,-0.34315307721338395
Bitterroot,2014-06-30,6,-0.45621879568330814
Bitterroot,2014-07-31,7,-0.3643683889019058
Bitterroot,2014-08-31,8,-0.022663960802917105
Bitterroot,2014-09-30,9,-0.3528024536182417
Bitterroot,2014-10-31,10,-0.22991068634237477
Bitterroot,2014-11-30,11,0.047530640469461094
Bitterroot,2014-12-31,12,0.14948420289120756
Bitterroot,2015-01-31,1,0.36231848739373884
Bitterroot,2015-02-28,2,0.3353705953994204
Bitterroot,2015-03-31,3,0.16750774627003961
Bitterroot,2015-04-30,4,0.12251032704720166
Bitterroot,2015-05-31,5,0.07625650828540098
Bitterroot,2015-06-30,6,-0.10213820678452246
Bitterroot,2015-07-31,7,0.030583386398947976
Bitterroot,2015-08-31,8,-0.2535483047942557
Bitterroot,2015-09-30,9,-0.024119896251629358
Bitterroot,2015-10-31,10,0.05047178434903277
Bitterroot,2015-11-30,11,-0.16532503501229012
Bitterroot,2015-12-31,12,0.12244378196425876
Bitterroot,2016-01-31,1,-0.6312078181638723
Bitterroot,2016-02-29,2,-0.8930357602840628
Bitterroot,2016-03-31,3,-0.8451997855229588
Bitterroot,2016-04-30,4,-0.8089289537299066
Bitterroot,2016-05-31,5,-0.7047314468510407
Bitterroot,2016-06-30,6,-0.9124437842282838
Bitterroot,2016-07-31,7,-0.9368746170321854
Bitterroot,2016-08-31,8,-0.9364088130128403
Bitterroot,2016-09-30,9,-0.9105189325792782
Bitterroot,2016-10-31,10,-1.2070384651628752
Bitterroot,2016-11-30,11,-1.5493679648404286
Bitterroot,2016-12-31,12,-1.2439461345787883
