area,end_date,month,SPI
Bitterroot,1991-01-31,1,0.07704618521672102
Bitterroot,1991-02-28,2,-0.5654017195734378
Bitterroot,1991-03-31,3,-0.2687316852379127
Bitterroot,1991-04-30,4,-0.47461657415337144
Bitterroot,1991-05-31,5,-0.5626424120731974
Bitterroot,1991-06-30,6,-0.19855199994301032
Bitterroot,1991-07-31,7,-0.28583086913489564
Bitterroot,1991-08-31,8,0.19907321374230036
Bitterroot,1991-09-30,9,0.05047798963297678
Bitterroot,1991-10-31,10,-0.7760620630237963
Bitterroot,1991-11-30,11,0.3963890517298312
Bitterroot,1991-12-31,12,0.07701590047732254
Bitterroot,1992-01-31,1,-0.353656223966087
Bitterroot,1992-02-29,2,-0.5650128468501023
Bitterroot,1992-03-31,3,-0.8847742217932294
Bitterroot,1992-04-30,4,-0.35201803408357146
Bitterroot,1992-05-31,5,-1.604489002014017
Bitterroot,1992-06-30,6,-1.8260049117203339
Bitterroot,1992-07-31,7,-0.9753239057771296
Bitterroot,1992-08-31,8,-0.4863306126613087
Bitterroot,1992-09-30,9,0.637166673202646
Bitterroot,1992-10-31,10,-0.07896888452083894
Bitterroot,1992-11-30,11,0.5015252454103949
Bitterroot,1992-12-31,12,0.7376511995320655
Bitterroot,1993-01-31,1,-0.2410226814527756
Bitterroot,1993-02-28,2,-0.5426143737931497
Bitterroot,1993-03-31,3,-0.7735202592394119
Bitterroot,1993-04-30,4,-0.24085207527396424
Bitterroot,1993-05-31,5,-0.31852576225887086
Bitterroot,1993-06-30,6,0.050558485092580874
Bitterroot,1993-07-31,7,1.1723948912878077
Bitterroot,1993-08-31,8,2.0941964491975105
Bitterroot,1993-09-30,9,2.0207422815805454
Bitterroot,1993-10-31,10,1.5782517511103955
Bitterroot,1993-11-30,11,0.7692841861702654
Bitterroot,1993-12-31,12,-0.9356345466347115
Bitterroot,1994-01-31,1,-1.619867276146385
Bitterroot,1994-02-28,2,-1.5031716633913412
Bitterroot,1994-03-31,3,-1.512903239763341
Bitterroot,1994-04-30,4,-1.2833677646656256
Bitterroot,1994-05-31,5,-0.7550968362641618
Bitterroot,1994-06-30,6,-0.31468492528796776
Bitterroot,1994-07-31,7,-0.3620457360800593
Bitterroot,1994-08-31,8,-0.8181761728260085
Bitterroot,1994-09-30,9,-0.7354787597444323
Bitterroot,1994-10-31,10,-0.5332611915190799
Bitterroot,1994-11-30,11,-0.12517372659858284
Bitterroot,1994-12-31,12,-0.5456022623681789
Bitterroot,1995-01-31,1,-1.0758521975018298
