area,end_date,month,SPI
Bitterroot,1991-01-31,1,-0.6281313607637804
Bitterroot,1991-02-28,2,-0.6683751398060691
Bitterroot,1991-03-31,3,-0.5852791191426436
Bitterroot,1991-04-30,4,-0.377409863796508
Bitterroot,1991-05-31,5,-0.28002412446501723
Bitterroot,1991-06-30,6,-0.16279219724920901
Bitterroot,1991-07-31,7,-0.373104988342144
Bitterroot,1991-08-31,8,-0.37299112666439127
Bitterroot,1991-09-30,9,-0.32891953666363216
Bitterroot,1991-10-31,10,-0.21323384924722566
Bitterroot,1991-11-30,11,0.3218311768242288
Bitterroot,1991-12-31,12,0.28461562349099534
Bitterroot,1992-01-31,1,0.11216048857448224
Bitterroot,1992-02-29,2,-0.16208010679713536
Bitterroot,1992-03-31,3,-0.45035194558121505
Bitterroot,1992-04-30,4,-0.48385432591684485
Bitterroot,1992-05-31,5,-0.6913698449481838
Bitterroot,1992-06-30,6,-0.6512263422688483
Bitterroot,1992-07-31,7,-0.41704168502828454
Bitterroot,1992-08-31,8,-0.3204984066084309
Bitterroot,1992-09-30,9,-0.20602034148781856
Bitterroot,1992-10-31,10,-0.23409996311290615
Bitterroot,1992-11-30,11,-0.5041055054407222
Bitterroot,1992-12-31,12,-0.30318150869270566
Bitterroot,1993-01-31,1,-0.5197555951964359
Bitterroot,1993-02-28,2,-0.5628104282899185
Bitterroot,1993-03-31,3,-0.7371572344890845
Bitterroot,1993-04-30,4,-0.5680971221769067
Bitterroot,1993-05-31,5,-0.6792717202690929
Bitterroot,1993-06-30,6,-0.3797911592030714
Bitterroot,1993-07-31,7,-0.13846912560524727
Bitterroot,1993-08-31,8,-0.20644708533898304
Bitterroot,1993-09-30,9,-0.21061368108855594
Bitterroot,1993-10-31,10,-0.17392654466819102
Bitterroot,1993-11-30,11,-0.5312125398493563
Bitterroot,1993-12-31,12,-0.6166702535506419
Bitterroot,1994-01-31,1,-0.7337197582466517
Bitterroot,1994-02-28,2,-0.7909607352847241
Bitterroot,1994-03-31,3,-0.7749827467179399
Bitterroot,1994-04-30,4,-0.8702457773018005
Bitterroot,1994-05-31,5,-1.0226753567292903
Bitterroot,1994-06-30,6,-0.902193151032962
Bitterroot,1994-07-31,7,-0.9351968485455381
Bitterroot,1994-08-31,8,-1.1277005872672006
Bitterroot,1994-09-30,9,-1.1753877865127011
Bitterroot,1994-10-31,10,-1.259394863653848
Bitterroot,1994-11-30,11,-1.2219402621264732
Bitterroot,1994-12-31,12,-1.2479251606930124
Bitterroot,1995-01-31,1,-1.2872762782720975
Bitterroot,1995-02-28,2,-1.1593674733579258
Bitterroot,1995-03-31,3,-1.1087480299834842
Bitterroot,1995-04-30,4,-1.1750812477257155
Bitterroot,1995-05-31,5,-1.1994909498425976
Bitterroot,1995-06-30,6,-1.1802900082556527
Bitterroot,1995-07-31,7,-0.9119165684911923
Bitterroot,1995-08-31,8,-0.8254614129768285
Bitterroot,1995-09-30,9,-0.6943277349182626
Bitterroot,1995-10-31,10,-0.4257233247012764
Bitterroot,1995-11-30,11,-0.18923916400177743
Bitterroot,1995-12-31,12,-0.1982502916712845
Bitterroot,1996-01-31,1,0.3119560142874789
Bitterroot,1996-02-29,2,0.7390964955481322
Bitterroot,1996-03-31,3,0.8036300356530256
Bitterroot,1996-04-30,4,0.8979460085381946
Bitterroot,1996-05-31,5,1.209620534588848
Bitterroot,1996-06-30,6,1.0685792947916006
Bitterroot,1996-07-31,7,0.8900288811280694
Bitterroot,1996-08-31,8,0.9136410284959668
Bitterroot,1996-09-30,9,0.8413547168647999
Bitterroot,1996-10-31,10,0.9177523539010133
Bitterroot,1996-11-30,11,1.0048089459586036
Bitterroot,1996-12-31,12,1.4244144935795555
Bitterroot,1997-01-31,1,1.6941017131385965
Bitterroot,1997-02-28,2,1.8532119483389042
Bitterroot,1997-03-31,3,1.9884671697662362
Bitterroot,1997-04-30,4,1.9670241370640291
Bitterroot,1997-05-31,5,1.9160929488195992
Bitterroot,1997-06-30,6,1.665752415034159
Bitterroot,1997-07-31,7,1.6449699550615384
Bitterroot,1997-08-31,8,1.5509554991006493
Bitterroot,1997-09-30,9,1.7373662959130567
Bitterroot,1997-10-31,10,1.8451248074815179
Bitterroot,1997-11-30,11,2.00657500409912
Bitterroot,1997-12-31,12,2.0953722676618756
Bitterroot,1998-01-31,1,2.1743733874455855
Bitterroot,1998-02-28,2,1.9713841188732357
Bitterroot,1998-03-31,3,2.0025965306201043
Bitterroot,1998-04-30,4,2.064757370563585
Bitterroot,1998-05-31,5,2.130378061561182
Bitterroot,1998-06-30,6,2.2741640599861057
Bitterroot,1998-07-31,7,2.5001676804511095
Bitterroot,1998-08-31,8,2.4988210070988615
Bitterroot,1998-09-30,9,2.7600532289458606
Bitterroot,1998-10-31,10,2.463675471508588
Bitterroot,1998-11-30,11,2.574520562235152
Bitterroot,1998-12-31,12,2.9366521385370823
Bitterroot,1999-01-31,1,3.149064615714572
Bitterroot,1999-02-28,2,3.2789852546417078
