gwicid,date,daily_average,method,agency
99215,1991-06-18,,DAILY AVERAGE,MBMG
99215,1992-11-02,20.29,DAILY AVERAGE,MBMG
99215,1993-01-05,19.87,DAILY AVERAGE,MBMG
99215,1993-02-02,19.46,DAILY AVERAGE,MBMG
99215,1993-02-25,19.94,DAILY AVERAGE,MBMG
99215,1993-04-15,18.21,DAILY AVERAGE,MBMG
99215,1993-05-03,17.42,DAILY AVERAGE,MBMG
99215,1993-06-11,15.86,DAILY AVERAGE,MBMG
99215,1993-07-09,16.3,DAILY AVERAGE,MBMG
99215,1993-08-03,14.29,DAILY AVERAGE,MBMG
99215,1993-09-08,16.31,DAILY AVERAGE,MBMG
99215,1994-02-11,19.86,DAILY AVERAGE,MBMG
99215,1994-05-20,15.37,DAILY AVERAGE,MBMG
99215,1994-08-18,19.19,DAILY AVERAGE,MBMG
99215,1994-11-22,19.57,DAILY AVERAGE,MBMG
99215,1995-02-16,19.33,DAILY AVERAGE,MBMG
99215,1995-06-01,13.67,DAILY AVERAGE,MBMG
99215,1995-10-16,18.47,DAILY AVERAGE,MBMG
99215,1996-01-04,18.78,DAILY AVERAGE,MBMG
99215,1996-04-19,17.81,DAILY AVERAGE,MBMG
99215,1997-02-11,19.08,DAILY AVERAGE,MBMG
99215,1997-04-07,17.7,DAILY AVERAGE,MBMG
99215,1997-07-02,15.19,DAILY AVERAGE,MBMG
99215,1997-10-04,18.49,DAILY AVERAGE,MBMG
99215,1998-01-16,19.21,DAILY AVERAGE,MBMG
99215,1998-04-04,18.02,DAILY AVERAGE,MBMG
99215,1998-07-07,13.8,DAILY AVERAGE,MBMG
99215,1999-01-20,17.47,DAILY AVERAGE,MBMG
99215,1999-04-17,17.51,DAILY AVERAGE,MBMG
99215,1999-07-17,18.51,DAILY AVERAGE,MBMG
99215,1999-10-16,18.64,DAILY AVERAGE,MBMG
99215,2000-01-11,18.61,DAILY AVERAGE,MBMG
99215,2000-04-29,17.09,DAILY AVERAGE,MBMG
99215,2000-10-28,17.55,DAILY AVERAGE,MBMG
99215,2001-05-14,18.54,DAILY AVERAGE,MBMG
99215,2001-07-27,20.11,DAILY AVERAGE,MBMG
99215,2001-10-05,19.96,DAILY AVERAGE,MBMG
99215,2002-01-13,20.21,DAILY AVERAGE,MBMG
99215,2002-04-24,19.55,DAILY AVERAGE,MBMG
99215,2002-05-14,19.24,DAILY AVERAGE,MBMG
99215,2002-07-16,19.1,DAILY AVERAGE,MBMG
99215,2002-10-17,21.05,DAILY AVERAGE,MBMG
99215,2003-01-06,16.52,DAILY AVERAGE,MBMG
99215,2003-04-18,19.12,DAILY AVERAGE,MBMG
99215,2003-07-19,19.82,DAILY AVERAGE,MBMG
99215,2003-10-12,20.38,DAILY AVERAGE,MBMG
99215,2004-01-24,20.39,DAILY AVERAGE,MBMG
99215,2004-04-17,20.05,DAILY AVERAGE,MBMG
99215,2004-07-21,20.35,DAILY AVERAGE,MBMG
99215,2004-10-17,19.55,DAILY AVERAGE,MBMG
99215,2005-01-11,21.14,DAILY AVERAGE,MBMG
99215,2005-04-30,18.31,DAILY AVERAGE,MBMG
99215,2005-07-19,20.06,DAILY AVERAGE,MBMG
99215,2005-10-09,20.13,DAILY AVERAGE,MBMG
99215,2006-01-08,20.17,DAILY AVERAGE,MBMG
99215,2006-04-09,18.69,DAILY AVERAGE,MBMG
99215,2006-06-16,19.01,DAILY AVERAGE,MBMG
99215,2006-10-22,21.03,DAILY AVERAGE,MBMG
99215,2007-01-22,23.35,DAILY AVERAGE,MBMG
99215,2007-03-31,19.91,DAILY AVERAGE,MBMG
99215,2007-07-13,20.67,DAILY AVERAGE,MBMG
99215,2007-10-01,19.67,DAILY AVERAGE,MBMG
99215,2008-01-09,21.62,DAILY AVERAGE,MBMG
99215,2008-04-02,24.19,DAILY AVERAGE,MBMG
99215,2008-05-07,20.02,DAILY AVERAGE,MBMG
99215,2008-06-02,18.31,DAILY AVERAGE,MBMG
99215,2008-06-30,18.29,DAILY AVERAGE,MBMG
99215,2008-12-01,21.37,DAILY AVERAGE,MBMG
99215,2009-01-02,21.33,DAILY AVERAGE,MBMG
99215,2009-02-02,21.74,DAILY AVERAGE,MBMG
99215,2009-03-02,21.31,DAILY AVERAGE,MBMG
