gwicid,date,daily_average,method,agency
99787,1993-01-20,38.77,DAILY AVERAGE,MBMG
99787,1993-04-14,39.85,DAILY AVERAGE,MBMG
99787,1993-07-07,31.72,DAILY AVERAGE,MBMG
99787,1993-09-22,33.71,DAILY AVERAGE,MBMG
99787,1993-12-30,38.62,DAILY AVERAGE,MBMG
99787,1994-03-29,39.52,DAILY AVERAGE,MBMG
99787,1994-06-30,33.43,DAILY AVERAGE,MBMG
99787,1994-09-30,31.44,DAILY AVERAGE,MBMG
99787,1994-12-23,37.84,DAILY AVERAGE,MBMG
99787,1995-03-31,41.44,DAILY AVERAGE,MBMG
99787,1995-07-06,31.5,DAILY AVERAGE,MBMG
99787,1995-10-16,37.25,DAILY AVERAGE,MBMG
99787,1996-01-10,42.34,DAILY AVERAGE,MBMG
99787,1996-04-12,40.14,DAILY AVERAGE,MBMG
99787,1996-07-06,31.84,DAILY AVERAGE,MBMG
99787,1996-10-10,34.04,DAILY AVERAGE,MBMG
99787,1997-02-01,39.09,DAILY AVERAGE,MBMG
99787,1997-04-04,38.83,DAILY AVERAGE,MBMG
99787,1997-07-01,30.39,DAILY AVERAGE,MBMG
99787,1997-10-07,34.67,DAILY AVERAGE,MBMG
99787,1998-01-13,38.6,DAILY AVERAGE,MBMG
99787,1998-04-03,39.34,DAILY AVERAGE,MBMG
99787,1998-07-08,29.18,DAILY AVERAGE,MBMG
99787,1999-01-18,39.14,DAILY AVERAGE,MBMG
99787,1999-04-03,40.2,DAILY AVERAGE,MBMG
99787,1999-07-25,30.63,DAILY AVERAGE,MBMG
99787,1999-10-27,36.35,DAILY AVERAGE,MBMG
99787,2000-01-29,39.7,DAILY AVERAGE,MBMG
99787,2000-04-24,40.43,DAILY AVERAGE,MBMG
99787,2000-11-18,38.14,DAILY AVERAGE,MBMG
99787,2001-07-26,34.42,DAILY AVERAGE,MBMG
99787,2001-10-06,34.99,DAILY AVERAGE,MBMG
99787,2002-04-29,40.55,DAILY AVERAGE,MBMG
99787,2002-05-16,39.76,DAILY AVERAGE,MBMG
99787,2002-07-23,36.07,DAILY AVERAGE,MBMG
99787,2002-10-17,37.61,DAILY AVERAGE,MBMG
99787,2003-04-19,39.43,DAILY AVERAGE,MBMG
99787,2003-07-18,29.35,DAILY AVERAGE,MBMG
99787,2003-10-11,37.3,DAILY AVERAGE,MBMG
99787,2004-01-23,41.48,DAILY AVERAGE,MBMG
99787,2004-04-17,40.28,DAILY AVERAGE,MBMG
99787,2004-07-20,34.46,DAILY AVERAGE,MBMG
99787,2004-10-16,36.12,DAILY AVERAGE,MBMG
99787,2005-01-10,39.45,DAILY AVERAGE,MBMG
