gwicid,date,daily_average,method,agency
167347,2001-07-05,0.85,DAILY AVERAGE,MBMG
167347,2001-10-13,2.72,DAILY AVERAGE,MBMG
167347,2004-04-20,2.3,DAILY AVERAGE,MBMG
167347,2004-06-28,0.18,DAILY AVERAGE,MBMG
167347,2004-09-07,2.32,DAILY AVERAGE,MBMG
167347,2004-12-20,1.81,DAILY AVERAGE,MBMG
167347,2005-03-31,3.13,DAILY AVERAGE,MBMG
167347,2005-06-02,-0.84,DAILY AVERAGE,MBMG
167347,2005-09-12,2.22,DAILY AVERAGE,MBMG
167347,2005-11-29,2.85,DAILY AVERAGE,MBMG
167347,2006-03-17,2.17,DAILY AVERAGE,MBMG
167347,2006-06-12,-1.58,DAILY AVERAGE,MBMG
167347,2006-09-05,2.22,DAILY AVERAGE,MBMG
167347,2006-12-07,1.8,DAILY AVERAGE,MBMG
167347,2007-03-28,2.5,DAILY AVERAGE,MBMG
167347,2007-05-31,0.04,DAILY AVERAGE,MBMG
167347,2007-11-29,2.56,DAILY AVERAGE,MBMG
167347,2008-03-25,2.26,DAILY AVERAGE,MBMG
167347,2008-08-12,0.36,DAILY AVERAGE,MBMG
167347,2008-09-03,0.98,DAILY AVERAGE,MBMG
167347,2008-10-08,1.73,DAILY AVERAGE,MBMG
167347,2008-11-03,2.08,DAILY AVERAGE,MBMG
167347,2008-12-01,2.42,DAILY AVERAGE,MBMG
167347,2009-01-07,1.52,DAILY AVERAGE,MBMG
167347,2009-02-04,1.89,DAILY AVERAGE,MBMG
167347,2009-03-03,1.79,DAILY AVERAGE,MBMG
167347,2009-04-07,2.77,DAILY AVERAGE,MBMG
167347,2009-05-05,1.82,DAILY AVERAGE,MBMG
167347,2009-07-06,-0.48,DAILY AVERAGE,MBMG
167347,2009-08-11,0.89,DAILY AVERAGE,MBMG
167347,2009-09-01,1.49,DAILY AVERAGE,MBMG
167347,2009-10-07,2.0,DAILY AVERAGE,MBMG
167347,2009-11-03,2.32,DAILY AVERAGE,MBMG
167347,2009-11-30,2.6,DAILY AVERAGE,MBMG
167347,2010-01-07,0.37,DAILY AVERAGE,MBMG
167347,2010-02-03,1.32,DAILY AVERAGE,MBMG
167347,2010-03-02,1.98,DAILY AVERAGE,MBMG
167347,2010-04-07,2.95,DAILY AVERAGE,MBMG
167347,2010-05-03,2.04,DAILY AVERAGE,MBMG
167347,2010-06-02,-1.69,DAILY AVERAGE,MBMG
167347,2010-07-07,0.02,DAILY AVERAGE,MBMG
167347,2010-08-04,1.05,DAILY AVERAGE,MBMG
167347,2010-09-07,1.81,DAILY AVERAGE,MBMG
167347,2010-10-06,2.25,DAILY AVERAGE,MBMG
167347,2010-11-01,2.47,DAILY AVERAGE,MBMG
167347,2010-12-08,1.81,DAILY AVERAGE,MBMG
167347,2011-01-04,2.16,DAILY AVERAGE,MBMG
167347,2011-02-02,2.19,DAILY AVERAGE,MBMG
167347,2011-03-01,2.23,DAILY AVERAGE,MBMG
