area,end_date,month,SPEI
Bitterroot,1991-01-31,1,0.24094297896170058
Bitterroot,1991-02-28,2,0.10550997343845969
Bitterroot,1991-03-31,3,0.47576445338369755
Bitterroot,1991-04-30,4,0.6280796768137948
Bitterroot,1991-05-31,5,0.7554090292404358
Bitterroot,1991-06-30,6,0.8352663800385249
Bitterroot,1991-07-31,7,0.6662123123203048
Bitterroot,1991-08-31,8,0.5765443952476281
Bitterroot,1991-09-30,9,0.431073038803061
Bitterroot,1991-10-31,10,0.22024364380730788
Bitterroot,1991-11-30,11,0.6435779863121496
Bitterroot,1991-12-31,12,0.8028197860869402
Bitterroot,1992-01-31,1,0.8931350784145377
Bitterroot,1992-02-29,2,0.6748461158236108
Bitterroot,1992-03-31,3,0.5592587077817599
Bitterroot,1992-04-30,4,0.2830557397031246
Bitterroot,1992-05-31,5,0.21586761573515778
Bitterroot,1992-06-30,6,0.05639875057934263
Bitterroot,1992-07-31,7,0.3603081008617355
Bitterroot,1992-08-31,8,0.22222896998119857
Bitterroot,1992-09-30,9,0.3966908949095864
Bitterroot,1992-10-31,10,0.1846191076417234
Bitterroot,1992-11-30,11,0.3127434563629161
Bitterroot,1992-12-31,12,0.5048601223820355
Bitterroot,1993-01-31,1,0.04182019897135647
Bitterroot,1993-02-28,2,-0.0764809715776007
Bitterroot,1993-03-31,3,-0.020692953735710784
Bitterroot,1993-04-30,4,0.04065139484331204
Bitterroot,1993-05-31,5,0.13149801713370857
Bitterroot,1993-06-30,6,0.39555818254132236
Bitterroot,1993-07-31,7,0.5591350018445724
Bitterroot,1993-08-31,8,0.8556390051986084
Bitterroot,1993-09-30,9,0.7413494080671996
Bitterroot,1993-10-31,10,0.4957296716899202
Bitterroot,1993-11-30,11,0.4142681153296317
Bitterroot,1993-12-31,12,0.2722801337544174
Bitterroot,1994-01-31,1,0.24706402235801228
Bitterroot,1994-02-28,2,0.3443441949754942
Bitterroot,1994-03-31,3,-0.1056507634286803
Bitterroot,1994-04-30,4,-0.2302620085375029
Bitterroot,1994-05-31,5,-0.12476368284402817
Bitterroot,1994-06-30,6,-0.07107462213680993
Bitterroot,1994-07-31,7,0.040407094667592736
Bitterroot,1994-08-31,8,-0.0857640634805148
Bitterroot,1994-09-30,9,-0.3156596735854338
Bitterroot,1994-10-31,10,-0.3048990760015482
Bitterroot,1994-11-30,11,-0.2876434851094396
Bitterroot,1994-12-31,12,-0.3752081630462991
Bitterroot,1995-01-31,1,-0.5682380385682833
Bitterroot,1995-02-28,2,-0.37779793480018564
Bitterroot,1995-03-31,3,-0.09305882522210118
Bitterroot,1995-04-30,4,-0.4056762473469362
Bitterroot,1995-05-31,5,-0.3577312075417005
Bitterroot,1995-06-30,6,0.10007629457864331
Bitterroot,1995-07-31,7,0.4190209061191297
Bitterroot,1995-08-31,8,0.7067222820105601
Bitterroot,1995-09-30,9,0.7168403128606786
Bitterroot,1995-10-31,10,0.9155191661648361
Bitterroot,1995-11-30,11,1.1028771683822862
Bitterroot,1995-12-31,12,1.0407733796849994
Bitterroot,1996-01-31,1,1.0364361415711993
Bitterroot,1996-02-29,2,1.0951942052653103
Bitterroot,1996-03-31,3,1.0821724522751848
Bitterroot,1996-04-30,4,1.1370143535373511
Bitterroot,1996-05-31,5,1.2064323746144425
Bitterroot,1996-06-30,6,1.1933316576779516
Bitterroot,1996-07-31,7,1.246045955247986
Bitterroot,1996-08-31,8,1.2226461316476671
Bitterroot,1996-09-30,9,1.2478160377559353
Bitterroot,1996-10-31,10,1.3211765491591416
Bitterroot,1996-11-30,11,1.2302201321964414
Bitterroot,1996-12-31,12,1.2359597596674008
Bitterroot,1997-01-31,1,1.1919326672564332
Bitterroot,1997-02-28,2,1.221112366265981
Bitterroot,1997-03-31,3,1.3043828599375962
Bitterroot,1997-04-30,4,1.4293100133809067
Bitterroot,1997-05-31,5,1.4493407449812472
Bitterroot,1997-06-30,6,1.5315393911760147
Bitterroot,1997-07-31,7,1.6095826510786115
Bitterroot,1997-08-31,8,1.627889479967224
Bitterroot,1997-09-30,9,1.6711031169534736
Bitterroot,1997-10-31,10,1.7456716261054532
Bitterroot,1997-11-30,11,1.709488195656753
Bitterroot,1997-12-31,12,1.6738401447082074
Bitterroot,1998-01-31,1,1.6452662321567961
Bitterroot,1998-02-28,2,1.722885088523455
Bitterroot,1998-03-31,3,1.7484872289381972
Bitterroot,1998-04-30,4,1.9394036886917454
Bitterroot,1998-05-31,5,2.0330017061751455
Bitterroot,1998-06-30,6,2.1284864582812864
Bitterroot,1998-07-31,7,2.123232972924711
Bitterroot,1998-08-31,8,2.086839148064729
Bitterroot,1998-09-30,9,2.043699584722594
Bitterroot,1998-10-31,10,1.934201246365677
Bitterroot,1998-11-30,11,1.9951050714274308
Bitterroot,1998-12-31,12,2.062748477651307
Bitterroot,1999-01-31,1,2.1283518932017502
Bitterroot,1999-02-28,2,1.974494296756527
Bitterroot,1999-03-31,3,1.9350856892451664
Bitterroot,1999-04-30,4,1.6295824569807795
Bitterroot,1999-05-31,5,1.5583329028591935
Bitterroot,1999-06-30,6,1.4705038349151365
Bitterroot,1999-07-31,7,1.3421700012052398
Bitterroot,1999-08-31,8,1.3678578297992188
Bitterroot,1999-09-30,9,1.3216602383139047
Bitterroot,1999-10-31,10,1.2176915243638975
Bitterroot,1999-11-30,11,1.241081923389729
Bitterroot,1999-12-31,12,1.3184979623592041
Bitterroot,2000-01-31,1,1.3832253025223022
Bitterroot,2000-02-29,2,1.268803677836004
Bitterroot,2000-03-31,3,1.2040367498165292
Bitterroot,2000-04-30,4,1.1024565442154586
Bitterroot,2000-05-31,5,1.023525417599528
Bitterroot,2000-06-30,6,0.9851934289599983
Bitterroot,2000-07-31,7,0.8928696115362088
Bitterroot,2000-08-31,8,0.7028942915921049
