area,end_date,month,SPEI
Bitterroot,1991-01-31,1,0.6185572856140711
Bitterroot,1991-02-28,2,0.5428490720623818
Bitterroot,1991-03-31,3,0.45156967260105296
Bitterroot,1991-04-30,4,0.6770240594191733
Bitterroot,1991-05-31,5,0.8184754642683931
Bitterroot,1991-06-30,6,0.5652630961338836
Bitterroot,1991-07-31,7,0.5603196565611488
Bitterroot,1991-08-31,8,0.6035698034066865
Bitterroot,1991-09-30,9,0.41092785973991086
Bitterroot,1991-10-31,10,0.3949290298847563
Bitterroot,1991-11-30,11,0.5111072642983581
Bitterroot,1991-12-31,12,0.4216302221987718
Bitterroot,1992-01-31,1,0.31619685773589734
Bitterroot,1992-02-29,2,0.10285209086062741
Bitterroot,1992-03-31,3,-0.5686385831754108
Bitterroot,1992-04-30,4,-0.23719584542367755
Bitterroot,1992-05-31,5,-0.7226375224115039
Bitterroot,1992-06-30,6,-1.0833467217697255
Bitterroot,1992-07-31,7,-0.33906978316680125
Bitterroot,1992-08-31,8,-0.6288045093303591
Bitterroot,1992-09-30,9,-0.5682192750515707
Bitterroot,1992-10-31,10,-0.5039969633243027
Bitterroot,1992-11-30,11,-0.370905325443589
Bitterroot,1992-12-31,12,-0.004668850349527354
Bitterroot,1993-01-31,1,-0.18160146436675184
Bitterroot,1993-02-28,2,-0.5458620098429678
Bitterroot,1993-03-31,3,-0.7935199598282103
Bitterroot,1993-04-30,4,-0.6217341364606452
Bitterroot,1993-05-31,5,-0.6228423989868672
Bitterroot,1993-06-30,6,-0.059155085011869835
Bitterroot,1993-07-31,7,0.5956815584675295
Bitterroot,1993-08-31,8,0.9877774768758593
Bitterroot,1993-09-30,9,0.5816017230574395
Bitterroot,1993-10-31,10,0.5876248416996328
Bitterroot,1993-11-30,11,0.41159989537593944
Bitterroot,1993-12-31,12,0.37320605588818845
Bitterroot,1994-01-31,1,0.6071176199219854
Bitterroot,1994-02-28,2,0.5848131981510698
Bitterroot,1994-03-31,3,0.7045223661435315
Bitterroot,1994-04-30,4,0.7604440715281767
Bitterroot,1994-05-31,5,0.4170516283374004
Bitterroot,1994-06-30,6,0.3179008952642479
Bitterroot,1994-07-31,7,0.17208673802629804
Bitterroot,1994-08-31,8,0.10263164357555254
Bitterroot,1994-09-30,9,-0.16302925152462988
Bitterroot,1994-10-31,10,-0.091412347627287
Bitterroot,1994-11-30,11,0.17386848812376687
Bitterroot,1994-12-31,12,0.2699768480722782
Bitterroot,1995-01-31,1,0.07592889830383087
Bitterroot,1995-02-28,2,-0.1533468297376137
Bitterroot,1995-03-31,3,0.10911725767742464
Bitterroot,1995-04-30,4,-0.1728921829415302
Bitterroot,1995-05-31,5,-0.919653827593567
Bitterroot,1995-06-30,6,-1.0609332223924557
Bitterroot,1995-07-31,7,-0.4855267028517629
Bitterroot,1995-08-31,8,-0.31104575120148126
Bitterroot,1995-09-30,9,0.29451666972152735
Bitterroot,1995-10-31,10,0.781951583861827
Bitterroot,1995-11-30,11,1.237409495448703
Bitterroot,1995-12-31,12,1.1890154525947567
Bitterroot,1996-01-31,1,1.4173468758560728
