area,end_date,month,SPEI
Bitterroot,1991-01-31,1,0.666830809303815
Bitterroot,1991-02-28,2,0.6255546545520276
Bitterroot,1991-03-31,3,0.8264429560502692
Bitterroot,1991-04-30,4,0.8164797340395049
Bitterroot,1991-05-31,5,0.9482892066673868
Bitterroot,1991-06-30,6,0.7853958652575318
Bitterroot,1991-07-31,7,0.9055135000121934
Bitterroot,1991-08-31,8,0.643983287052355
Bitterroot,1991-09-30,9,0.6392198951979022
Bitterroot,1991-10-31,10,0.29488924518688364
Bitterroot,1991-11-30,11,0.7003872923022987
Bitterroot,1991-12-31,12,0.6818828290596423
Bitterroot,1992-01-31,1,0.6302252184343866
Bitterroot,1992-02-29,2,0.5300869512387134
Bitterroot,1992-03-31,3,-0.1833936984805462
Bitterroot,1992-04-30,4,-0.08309817247306173
Bitterroot,1992-05-31,5,-0.27565871250309315
Bitterroot,1992-06-30,6,-0.45563881371386983
Bitterroot,1992-07-31,7,0.062339565378566775
Bitterroot,1992-08-31,8,-0.10679441415661661
Bitterroot,1992-09-30,9,-0.04657740864893656
Bitterroot,1992-10-31,10,-0.006555650378410327
Bitterroot,1992-11-30,11,-0.020478369392785467
Bitterroot,1992-12-31,12,-0.1613678643882801
Bitterroot,1993-01-31,1,-0.18868509860197014
Bitterroot,1993-02-28,2,-0.5585426930159045
Bitterroot,1993-03-31,3,-0.9628729266097452
Bitterroot,1993-04-30,4,-0.26147778341516315
Bitterroot,1993-05-31,5,-0.6144761944549848
Bitterroot,1993-06-30,6,-0.2855207210801731
Bitterroot,1993-07-31,7,0.4157330445727758
Bitterroot,1993-08-31,8,0.6526969830946915
Bitterroot,1993-09-30,9,0.6762165150872169
Bitterroot,1993-10-31,10,0.6024856288858775
Bitterroot,1993-11-30,11,0.29538910745287783
Bitterroot,1993-12-31,12,0.03808633776261039
Bitterroot,1994-01-31,1,-0.08177196938429998
Bitterroot,1994-02-28,2,0.16261704134233446
Bitterroot,1994-03-31,3,0.09298077341279098
Bitterroot,1994-04-30,4,-0.08344525067822661
Bitterroot,1994-05-31,5,0.09154526016433362
Bitterroot,1994-06-30,6,-0.39407210738409026
Bitterroot,1994-07-31,7,-0.37162775296822326
Bitterroot,1994-08-31,8,-0.2275735278824862
Bitterroot,1994-09-30,9,-0.21247335636255227
Bitterroot,1994-10-31,10,0.12965093521434978
Bitterroot,1994-11-30,11,0.1650304374042355
Bitterroot,1994-12-31,12,0.44817552087278023
Bitterroot,1995-01-31,1,0.35580264496342373
Bitterroot,1995-02-28,2,0.05262920102596347
Bitterroot,1995-03-31,3,0.24942427990835547
Bitterroot,1995-04-30,4,-0.055674615996232246
Bitterroot,1995-05-31,5,0.08177241337573071
Bitterroot,1995-06-30,6,0.19461313807564729
Bitterroot,1995-07-31,7,0.4721026865639706
Bitterroot,1995-08-31,8,0.5997580904050113
Bitterroot,1995-09-30,9,0.7911352377515113
Bitterroot,1995-10-31,10,0.9187210049797164
Bitterroot,1995-11-30,11,1.130113297473345
Bitterroot,1995-12-31,12,1.1546626330465095
Bitterroot,1996-01-31,1,1.1574149700313714
Bitterroot,1996-02-29,2,1.1840575350013007
Bitterroot,1996-03-31,3,1.1914270017436428
Bitterroot,1996-04-30,4,1.145200542827141
Bitterroot,1996-05-31,5,1.182178221673513
Bitterroot,1996-06-30,6,1.2030167451328604
Bitterroot,1996-07-31,7,1.2955550562890337
Bitterroot,1996-08-31,8,1.309758358018352
Bitterroot,1996-09-30,9,1.3566445944875216
Bitterroot,1996-10-31,10,1.4343391636770515
Bitterroot,1996-11-30,11,1.4546342289813856
Bitterroot,1996-12-31,12,1.6117604887263686
Bitterroot,1997-01-31,1,1.6265948109190953
Bitterroot,1997-02-28,2,1.635240599261315
Bitterroot,1997-03-31,3,2.1271551191864697
Bitterroot,1997-04-30,4,2.0619458564602318
Bitterroot,1997-05-31,5,1.9938858687964072
