area,end_date,month,SPEI
Bitterroot,1991-01-31,1,0.6315428871728175
Bitterroot,1991-02-28,2,-0.358535680661465
Bitterroot,1991-03-31,3,-0.10042412730752903
Bitterroot,1991-04-30,4,0.10048800042280148
Bitterroot,1991-05-31,5,-0.018961749057226696
Bitterroot,1991-06-30,6,0.4292761021753646
Bitterroot,1991-07-31,7,-0.05494003952812787
Bitterroot,1991-08-31,8,-0.2954851723076086
Bitterroot,1991-09-30,9,-0.19124772112526123
Bitterroot,1991-10-31,10,-0.45186986433007825
Bitterroot,1991-11-30,11,0.8143876085838141
Bitterroot,1991-12-31,12,0.7788569997991475
Bitterroot,1992-01-31,1,0.06302399791683322
Bitterroot,1992-02-29,2,-0.6782534296531063
Bitterroot,1992-03-31,3,-1.3999274851068801
Bitterroot,1992-04-30,4,-0.9566948615613803
Bitterroot,1992-05-31,5,-1.2646550061256354
Bitterroot,1992-06-30,6,-1.2769673656272444
Bitterroot,1992-07-31,7,-0.389834912453213
Bitterroot,1992-08-31,8,-1.0354552311431244
Bitterroot,1992-09-30,9,-0.8107535089983293
Bitterroot,1992-10-31,10,-0.5952960707504404
Bitterroot,1992-11-30,11,-0.06283557461975997
Bitterroot,1992-12-31,12,0.6909301540968461
Bitterroot,1993-01-31,1,0.19040841459957059
Bitterroot,1993-02-28,2,0.36237019687958627
Bitterroot,1993-03-31,3,0.3477590615781321
Bitterroot,1993-04-30,4,0.20834601123663732
Bitterroot,1993-05-31,5,-0.06121498658083424
Bitterroot,1993-06-30,6,0.20441854698216333
Bitterroot,1993-07-31,7,1.143170057121009
Bitterroot,1993-08-31,8,1.4664382488684202
Bitterroot,1993-09-30,9,1.4551204634211958
Bitterroot,1993-10-31,10,1.6195298227046326
Bitterroot,1993-11-30,11,1.4174477768400515
Bitterroot,1993-12-31,12,1.183484829003039
Bitterroot,1994-01-31,1,0.811313089302023
Bitterroot,1994-02-28,2,0.981770356722563
Bitterroot,1994-03-31,3,-0.04105050792543952
Bitterroot,1994-04-30,4,-1.03221393687407
Bitterroot,1994-05-31,5,-1.4686232802079544
Bitterroot,1994-06-30,6,-1.4332436247470965
Bitterroot,1994-07-31,7,-1.399214542661876
Bitterroot,1994-08-31,8,-1.0888386634976275
Bitterroot,1994-09-30,9,-1.0706309280258908
Bitterroot,1994-10-31,10,-0.9064307946577909
Bitterroot,1994-11-30,11,-0.6501045703765121
Bitterroot,1994-12-31,12,-0.434098959133316
Bitterroot,1995-01-31,1,-0.8729735247045749
Bitterroot,1995-02-28,2,-0.7020244088237669
Bitterroot,1995-03-31,3,-0.4561917465478411
Bitterroot,1995-04-30,4,-0.190446216781047
Bitterroot,1995-05-31,5,0.07164955107143367
Bitterroot,1995-06-30,6,0.5008886055550639
Bitterroot,1995-07-31,7,0.8418636947079343
Bitterroot,1995-08-31,8,0.7875291358660518
Bitterroot,1995-09-30,9,1.3665120333113099
Bitterroot,1995-10-31,10,1.8918090327555286
Bitterroot,1995-11-30,11,2.320563061385442
Bitterroot,1995-12-31,12,2.1433635777036724
Bitterroot,1996-01-31,1,2.218420250287079
Bitterroot,1996-02-29,2,2.460889646091733
Bitterroot,1996-03-31,3,2.408758052322814
Bitterroot,1996-04-30,4,2.143912663442924
Bitterroot,1996-05-31,5,2.2822057623938647
Bitterroot,1996-06-30,6,2.0968780583660402
Bitterroot,1996-07-31,7,1.8132323069283047
Bitterroot,1996-08-31,8,1.2064648780208507
Bitterroot,1996-09-30,9,1.568739335652812
Bitterroot,1996-10-31,10,1.2859709191086077
Bitterroot,1996-11-30,11,0.9120526916805992
Bitterroot,1996-12-31,12,1.714298404175865
Bitterroot,1997-01-31,1,1.60577751200793
Bitterroot,1997-02-28,2,1.2781453761532047
Bitterroot,1997-03-31,3,1.7013500600496436
Bitterroot,1997-04-30,4,1.7998936954567302
Bitterroot,1997-05-31,5,1.6418617572214873
Bitterroot,1997-06-30,6,1.6617844539297892
Bitterroot,1997-07-31,7,1.890405729262865
Bitterroot,1997-08-31,8,1.950100813907109
Bitterroot,1997-09-30,9,1.7155112804416452
Bitterroot,1997-10-31,10,1.7632446982895025
Bitterroot,1997-11-30,11,1.530890808931093
Bitterroot,1997-12-31,12,1.0900254493525434
Bitterroot,1998-01-31,1,1.0112494926863254
Bitterroot,1998-02-28,2,0.8402383473469855
Bitterroot,1998-03-31,3,0.524231445173968
Bitterroot,1998-04-30,4,0.06238681129488799
Bitterroot,1998-05-31,5,0.19831210274015154
Bitterroot,1998-06-30,6,0.5827801587110755
Bitterroot,1998-07-31,7,0.6023060299525989
Bitterroot,1998-08-31,8,0.5885891602354898
Bitterroot,1998-09-30,9,1.1236927438436737
Bitterroot,1998-10-31,10,0.7940388240626395
Bitterroot,1998-11-30,11,1.3926986050219017
Bitterroot,1998-12-31,12,1.6793192197484268
Bitterroot,1999-01-31,1,1.7132777365047316
Bitterroot,1999-02-28,2,1.7177031382156556
Bitterroot,1999-03-31,3,1.1852561387830887
Bitterroot,1999-04-30,4,0.6207031506655281
Bitterroot,1999-05-31,5,0.6690547367733888
Bitterroot,1999-06-30,6,0.5978948857832165
Bitterroot,1999-07-31,7,0.7471279519433084
Bitterroot,1999-08-31,8,0.5763734795136082
Bitterroot,1999-09-30,9,0.012578441020357989
Bitterroot,1999-10-31,10,-0.5851886075916743
Bitterroot,1999-11-30,11,-0.9863539646450565
Bitterroot,1999-12-31,12,-0.5655970678782793
Bitterroot,2000-01-31,1,0.08731059327023094
Bitterroot,2000-02-29,2,0.06018480318085784
Bitterroot,2000-03-31,3,-0.3237595266950668
Bitterroot,2000-04-30,4,-0.5005108816825732
Bitterroot,2000-05-31,5,-0.739999145539433
Bitterroot,2000-06-30,6,-0.9346181221811682
Bitterroot,2000-07-31,7,-0.722993417644608
Bitterroot,2000-08-31,8,-0.9884268801457715
Bitterroot,2000-09-30,9,-1.0813319288702532
Bitterroot,2000-10-31,10,-1.0037693692885417
Bitterroot,2000-11-30,11,-1.4629924335854771
Bitterroot,2000-12-31,12,-2.053443049264418
Bitterroot,2001-01-31,1,-2.2324657164919635
Bitterroot,2001-02-28,2,-2.16196155261149
Bitterroot,2001-03-31,3,-1.7041772198100062
Bitterroot,2001-04-30,4,-1.5605881368189074
Bitterroot,2001-05-31,5,-1.4214554988568282
Bitterroot,2001-06-30,6,-1.3576635745135315
Bitterroot,2001-07-31,7,-1.428319445275425
Bitterroot,2001-08-31,8,-1.315121058581187
Bitterroot,2001-09-30,9,-1.4235912428269097
Bitterroot,2001-10-31,10,-0.3979199525007595
Bitterroot,2001-11-30,11,-0.5950365595901346
Bitterroot,2001-12-31,12,-0.34816028298827084
Bitterroot,2002-01-31,1,-0.11811964932897423
Bitterroot,2002-02-28,2,-0.08980295417852013
Bitterroot,2002-03-31,3,-0.3556970632215184
Bitterroot,2002-04-30,4,-0.6025076495948434
Bitterroot,2002-05-31,5,-0.07461822444411692
Bitterroot,2002-06-30,6,0.2993311845639002
Bitterroot,2002-07-31,7,-0.011173826073888282
Bitterroot,2002-08-31,8,0.5152625420379306
Bitterroot,2002-09-30,9,0.5318051645687749
Bitterroot,2002-10-31,10,0.0010863314755897857
Bitterroot,2002-11-30,11,0.02433776135013699
Bitterroot,2002-12-31,12,-0.5219432386741356
Bitterroot,2003-01-31,1,-0.06709754774316412
Bitterroot,2003-02-28,2,-0.004913907957283525
Bitterroot,2003-03-31,3,0.5651190625453615
Bitterroot,2003-04-30,4,0.5216481609398997
Bitterroot,2003-05-31,5,0.35050035039248106
Bitterroot,2003-06-30,6,-0.042959582484540126
Bitterroot,2003-07-31,7,0.10493199507894935
Bitterroot,2003-08-31,8,0.353614953522269
Bitterroot,2003-09-30,9,0.575961472173875
Bitterroot,2003-10-31,10,0.052995519002640545
Bitterroot,2003-11-30,11,0.01998839473744085
Bitterroot,2003-12-31,12,-1.0336679935796782
Bitterroot,2004-01-31,1,-0.7161705711616997
Bitterroot,2004-02-29,2,-1.082431252911183
Bitterroot,2004-03-31,3,-0.9281604808441831
Bitterroot,2004-04-30,4,-0.9438084004036056
Bitterroot,2004-05-31,5,-0.1818372111868305
Bitterroot,2004-06-30,6,-0.21290224523848478
Bitterroot,2004-07-31,7,0.040714598267234337
Bitterroot,2004-08-31,8,0.36337428157389406
Bitterroot,2004-09-30,9,0.9125234231848132
Bitterroot,2004-10-31,10,0.7376578869397701
Bitterroot,2004-11-30,11,0.6679409738385038
Bitterroot,2004-12-31,12,0.8355511254488164
Bitterroot,2005-01-31,1,0.7639290569769317
Bitterroot,2005-02-28,2,-0.6343080246212034
Bitterroot,2005-03-31,3,-0.7349072911844099
Bitterroot,2005-04-30,4,-0.5946319503630646
Bitterroot,2005-05-31,5,-0.85023280324593
Bitterroot,2005-06-30,6,-1.1262479605829512
Bitterroot,2005-07-31,7,-1.2628752593921178
Bitterroot,2005-08-31,8,-1.0761587007823779
Bitterroot,2005-09-30,9,-0.9014628840861709
Bitterroot,2005-10-31,10,-0.6807346774109204
Bitterroot,2005-11-30,11,0.3708815528184295
Bitterroot,2005-12-31,12,0.641151873320752
Bitterroot,2006-01-31,1,0.8261328952613091
Bitterroot,2006-02-28,2,0.4681467618496329
Bitterroot,2006-03-31,3,-0.036624521053119086
Bitterroot,2006-04-30,4,0.37517093285478054
Bitterroot,2006-05-31,5,0.2455716907851695
Bitterroot,2006-06-30,6,-0.013073594162870572
Bitterroot,2006-07-31,7,-0.1323293738575857
Bitterroot,2006-08-31,8,-0.4767726079454644
Bitterroot,2006-09-30,9,-0.5351258952875293
Bitterroot,2006-10-31,10,-1.0899753483953933
Bitterroot,2006-11-30,11,-0.23662180506514763
Bitterroot,2006-12-31,12,-0.23929682866803126
Bitterroot,2007-01-31,1,-0.643297757649047
Bitterroot,2007-02-28,2,-0.1869270521702493
Bitterroot,2007-03-31,3,-0.41741790382612987
Bitterroot,2007-04-30,4,-0.2579491936780327
Bitterroot,2007-05-31,5,-0.25628744479672716
Bitterroot,2007-06-30,6,-0.5287412870398451
Bitterroot,2007-07-31,7,-0.7507387564481345
Bitterroot,2007-08-31,8,-1.396641251521838
Bitterroot,2007-09-30,9,-1.345775995997616
Bitterroot,2007-10-31,10,-1.0657769812235633
Bitterroot,2007-11-30,11,-1.2770105540584256
Bitterroot,2007-12-31,12,-0.4164131055922189
Bitterroot,2008-01-31,1,-0.07184373757880569
Bitterroot,2008-02-29,2,0.2521943894753409
Bitterroot,2008-03-31,3,0.6394991056710638
Bitterroot,2008-04-30,4,0.820533063631074
Bitterroot,2008-05-31,5,0.7893676107751597
Bitterroot,2008-06-30,6,0.7196317457587466
Bitterroot,2008-07-31,7,0.41889961964948497
Bitterroot,2008-08-31,8,0.595164756851102
Bitterroot,2008-09-30,9,0.35722583722802015
Bitterroot,2008-10-31,10,0.09917633071495424
Bitterroot,2008-11-30,11,0.007687646509096924
Bitterroot,2008-12-31,12,0.05138223852299029
Bitterroot,2009-01-31,1,0.7614840219852411
Bitterroot,2009-02-28,2,0.46537870066999476
Bitterroot,2009-03-31,3,0.7156028387189017
Bitterroot,2009-04-30,4,0.7390980732324743
Bitterroot,2009-05-31,5,0.6457337744703366
Bitterroot,2009-06-30,6,0.6299322910670593
Bitterroot,2009-07-31,7,0.8117045513704712
Bitterroot,2009-08-31,8,1.0018184877759806
Bitterroot,2009-09-30,9,0.512399635660701
Bitterroot,2009-10-31,10,-0.07409823577759811
Bitterroot,2009-11-30,11,-0.18978829832482114
Bitterroot,2009-12-31,12,-1.6334814374068451
Bitterroot,2010-01-31,1,-1.7629672978160673
Bitterroot,2010-02-28,2,-2.4028600504822695
Bitterroot,2010-03-31,3,-2.4233634863172995
Bitterroot,2010-04-30,4,-2.6870700339084217
Bitterroot,2010-05-31,5,-2.4771066056546696
Bitterroot,2010-06-30,6,-1.9417909502821056
Bitterroot,2010-07-31,7,-2.1791959291232224
Bitterroot,2010-08-31,8,-1.5640670978877542
Bitterroot,2010-09-30,9,-1.2959871508722263
Bitterroot,2010-10-31,10,-0.9641315620534919
Bitterroot,2010-11-30,11,-0.29704880500725284
Bitterroot,2010-12-31,12,0.34990399865857014
Bitterroot,2011-01-31,1,0.9003997309937977
Bitterroot,2011-02-28,2,0.7871303903294729
Bitterroot,2011-03-31,3,0.826759414174378
Bitterroot,2011-04-30,4,1.2316183321120513
Bitterroot,2011-05-31,5,1.2813696433762072
Bitterroot,2011-06-30,6,1.479828848365385
Bitterroot,2011-07-31,7,1.4829334078597087
Bitterroot,2011-08-31,8,1.3831849533557383
Bitterroot,2011-09-30,9,1.164989830805645
Bitterroot,2011-10-31,10,1.027603532475088
Bitterroot,2011-11-30,11,0.935843367057919
Bitterroot,2011-12-31,12,0.5574818669667256
Bitterroot,2012-01-31,1,0.21812396621144647
Bitterroot,2012-02-29,2,0.1401009501421704
Bitterroot,2012-03-31,3,0.04376052488685245
Bitterroot,2012-04-30,4,-0.029928750975236618
Bitterroot,2012-05-31,5,0.2622341814010156
Bitterroot,2012-06-30,6,0.412499196937576
Bitterroot,2012-07-31,7,0.1499112767983921
Bitterroot,2012-08-31,8,-0.06850778936526836
Bitterroot,2012-09-30,9,-0.4671932854847445
Bitterroot,2012-10-31,10,-0.41411403685014103
Bitterroot,2012-11-30,11,-0.9265479473852509
Bitterroot,2012-12-31,12,-1.1580403250765876
Bitterroot,2013-01-31,1,-0.9876268692584226
Bitterroot,2013-02-28,2,-1.3887627808332779
Bitterroot,2013-03-31,3,-1.2185630259086788
Bitterroot,2013-04-30,4,-0.9732892467903447
Bitterroot,2013-05-31,5,-0.8457288167540908
Bitterroot,2013-06-30,6,-0.5957916370191914
Bitterroot,2013-07-31,7,-1.2044433395065282
Bitterroot,2013-08-31,8,-1.0816415404398154
Bitterroot,2013-09-30,9,-1.0805191386055524
Bitterroot,2013-10-31,10,-1.5333614104219575
Bitterroot,2013-11-30,11,-1.4477338778536055
