area,end_date,month,SPEI
Bitterroot,1991-01-31,1,-0.7109793041172981
Bitterroot,1991-02-28,2,-0.697304319446466
Bitterroot,1991-03-31,3,-0.4209890530969087
Bitterroot,1991-04-30,4,0.44798092361646824
Bitterroot,1991-05-31,5,1.216028520852052
Bitterroot,1991-06-30,6,0.7162911130744963
Bitterroot,1991-07-31,7,0.11707246972321306
Bitterroot,1991-08-31,8,-0.42035344012899256
Bitterroot,1991-09-30,9,-0.4633938359616614
Bitterroot,1991-10-31,10,-1.1988571354296664
Bitterroot,1991-11-30,11,0.8708664300717128
Bitterroot,1991-12-31,12,0.940748235011872
Bitterroot,1992-01-31,1,-0.842142851608736
Bitterroot,1992-02-29,2,-1.0581401130657275
Bitterroot,1992-03-31,3,-1.2193614544957783
Bitterroot,1992-04-30,4,-0.5357021049208928
Bitterroot,1992-05-31,5,-0.8625973375627805
Bitterroot,1992-06-30,6,-1.1079515527780106
Bitterroot,1992-07-31,7,0.8154251041601
Bitterroot,1992-08-31,8,1.2510250243788317
Bitterroot,1992-09-30,9,0.8283729640834923
Bitterroot,1992-10-31,10,0.22300333254114446
Bitterroot,1992-11-30,11,-0.30075948724211465
Bitterroot,1992-12-31,12,0.23124963936885168
Bitterroot,1993-01-31,1,-0.22560852149243082
Bitterroot,1993-02-28,2,-0.7992815902036564
Bitterroot,1993-03-31,3,-0.49494264407706456
Bitterroot,1993-04-30,4,0.5990893438645193
Bitterroot,1993-05-31,5,0.5582749996412195
Bitterroot,1993-06-30,6,0.6950663160942461
Bitterroot,1993-07-31,7,2.0949359075687166
Bitterroot,1993-08-31,8,2.1283551029264007
Bitterroot,1993-09-30,9,0.8706159237163027
Bitterroot,1993-10-31,10,-0.47449087666738343
Bitterroot,1993-11-30,11,-1.3309328288663806
Bitterroot,1993-12-31,12,-1.413699943104271
Bitterroot,1994-01-31,1,-0.7593277163019465
Bitterroot,1994-02-28,2,0.09776907827905235
Bitterroot,1994-03-31,3,-0.3766263641860028
Bitterroot,1994-04-30,4,-0.7174290490732282
Bitterroot,1994-05-31,5,-0.201647093588885
Bitterroot,1994-06-30,6,-0.2997645138448337
Bitterroot,1994-07-31,7,-0.002469485011516781
Bitterroot,1994-08-31,8,-0.3183777252255624
Bitterroot,1994-09-30,9,-1.1127104690229466
Bitterroot,1994-10-31,10,-0.0579552472192979
Bitterroot,1994-11-30,11,1.0952688173772076
Bitterroot,1994-12-31,12,-0.007487241180763826
Bitterroot,1995-01-31,1,-0.9707664215459044
Bitterroot,1995-02-28,2,-0.49613099807601935
Bitterroot,1995-03-31,3,0.2810785323292413
Bitterroot,1995-04-30,4,0.6079710945840691
Bitterroot,1995-05-31,5,0.6203288203514756
Bitterroot,1995-06-30,6,0.45744078928675114
Bitterroot,1995-07-31,7,1.3211417916081385
Bitterroot,1995-08-31,8,1.4658852783119292
Bitterroot,1995-09-30,9,1.184789765236821
Bitterroot,1995-10-31,10,1.540701886095901
Bitterroot,1995-11-30,11,2.1284573819395036
Bitterroot,1995-12-31,12,1.583769854858099
Bitterroot,1996-01-31,1,0.7748926486570676
Bitterroot,1996-02-29,2,1.6038108920467207
Bitterroot,1996-03-31,3,0.5526978609914519
Bitterroot,1996-04-30,4,0.29935654671958956
Bitterroot,1996-05-31,5,2.1056145141783116
Bitterroot,1996-06-30,6,0.473780981335574
Bitterroot,1996-07-31,7,-0.9163608827125207
Bitterroot,1996-08-31,8,-0.09139214797430117
Bitterroot,1996-09-30,9,0.6325103732712278
Bitterroot,1996-10-31,10,0.5918593471955715
Bitterroot,1996-11-30,11,0.5517480574307447
Bitterroot,1996-12-31,12,1.6169830100863478
Bitterroot,1997-01-31,1,1.9884413125494347
Bitterroot,1997-02-28,2,0.5718726154641742
Bitterroot,1997-03-31,3,0.7014059446433492
Bitterroot,1997-04-30,4,1.0233449933048728
Bitterroot,1997-05-31,5,0.2653811250599576
Bitterroot,1997-06-30,6,0.03544581225469079
Bitterroot,1997-07-31,7,1.0988247261674813
Bitterroot,1997-08-31,8,1.2635016782801962
Bitterroot,1997-09-30,9,0.7880911496551531
Bitterroot,1997-10-31,10,1.1495283154970193
Bitterroot,1997-11-30,11,0.390969663525369
Bitterroot,1997-12-31,12,-0.7353160870815211
Bitterroot,1998-01-31,1,-0.25423423091098374
Bitterroot,1998-02-28,2,-0.1422263040986096
Bitterroot,1998-03-31,3,-0.5263614485002925
Bitterroot,1998-04-30,4,-0.16530183124042308
Bitterroot,1998-05-31,5,0.8433909885619996
Bitterroot,1998-06-30,6,1.7029244147268174
Bitterroot,1998-07-31,7,1.4834614114694529
Bitterroot,1998-08-31,8,0.4826815101595696
Bitterroot,1998-09-30,9,-0.05277781702524709
Bitterroot,1998-10-31,10,-0.1884515716790618
Bitterroot,1998-11-30,11,0.4691739819180285
Bitterroot,1998-12-31,12,1.2388366982420138
Bitterroot,1999-01-31,1,0.9729652770539319
Bitterroot,1999-02-28,2,0.6897846672511049
Bitterroot,1999-03-31,3,0.32258595768188236
Bitterroot,1999-04-30,4,-0.8940000405808702
Bitterroot,1999-05-31,5,-1.0645266290007975
Bitterroot,1999-06-30,6,0.07697446246214357
Bitterroot,1999-07-31,7,0.09128240234318952
Bitterroot,1999-08-31,8,0.483418219528869
Bitterroot,1999-09-30,9,0.14352901524439843
