area,end_date,month,SPEI
Bitterroot,1991-01-31,1,0.37462782849867793
Bitterroot,1991-02-28,2,0.4528197020138631
Bitterroot,1991-03-31,3,0.6011218551201705
Bitterroot,1991-04-30,4,0.66985866879928
Bitterroot,1991-05-31,5,0.8169988822611339
Bitterroot,1991-06-30,6,0.8226224358736228
Bitterroot,1991-07-31,7,0.7277004739351042
Bitterroot,1991-08-31,8,0.5457895821579333
Bitterroot,1991-09-30,9,0.3950113811948093
Bitterroot,1991-10-31,10,0.3337146486367868
Bitterroot,1991-11-30,11,0.7162386052745215
Bitterroot,1991-12-31,12,0.8734252501901514
Bitterroot,1992-01-31,1,0.8769333813005211
Bitterroot,1992-02-29,2,0.7358629502151605
Bitterroot,1992-03-31,3,0.2480129612311175
Bitterroot,1992-04-30,4,0.44234152854495523
Bitterroot,1992-05-31,5,0.13280133080324297
Bitterroot,1992-06-30,6,0.1614064965830413
Bitterroot,1992-07-31,7,0.33050639422775574
Bitterroot,1992-08-31,8,0.3025595640305019
Bitterroot,1992-09-30,9,0.28578382880429287
Bitterroot,1992-10-31,10,0.2579985497576174
Bitterroot,1992-11-30,11,0.31731627059504164
Bitterroot,1992-12-31,12,0.1831240409635666
Bitterroot,1993-01-31,1,0.09288287491727854
Bitterroot,1993-02-28,2,0.0018582431766873686
Bitterroot,1993-03-31,3,-0.143017070298892
Bitterroot,1993-04-30,4,0.199495795702048
Bitterroot,1993-05-31,5,-0.03091147650364423
Bitterroot,1993-06-30,6,0.2938673497610287
Bitterroot,1993-07-31,7,0.8244596534743744
Bitterroot,1993-08-31,8,0.8628751230358256
Bitterroot,1993-09-30,9,0.5632059998150509
Bitterroot,1993-10-31,10,0.5764553651190423
Bitterroot,1993-11-30,11,0.37736300126893374
Bitterroot,1993-12-31,12,0.08563552238558292
Bitterroot,1994-01-31,1,0.37416405441225353
Bitterroot,1994-02-28,2,0.09200301304442493
Bitterroot,1994-03-31,3,-0.19558682587000376
Bitterroot,1994-04-30,4,-0.1148629849454379
Bitterroot,1994-05-31,5,-0.0007138453180042248
Bitterroot,1994-06-30,6,0.042731899963056375
Bitterroot,1994-07-31,7,0.09561833824852561
Bitterroot,1994-08-31,8,-0.2227204525719546
Bitterroot,1994-09-30,9,-0.4123862418895814
Bitterroot,1994-10-31,10,-0.4036649021671632
Bitterroot,1994-11-30,11,-0.24010496805153436
Bitterroot,1994-12-31,12,-0.3557165840090242
Bitterroot,1995-01-31,1,-0.4911839882151343
Bitterroot,1995-02-28,2,-0.18596997679470073
Bitterroot,1995-03-31,3,-0.5362847694031407
Bitterroot,1995-04-30,4,-0.4105256760861362
Bitterroot,1995-05-31,5,-0.0874967860255158
Bitterroot,1995-06-30,6,0.30357112747056125
Bitterroot,1995-07-31,7,0.7671393377866392
Bitterroot,1995-08-31,8,0.6635398313616159
Bitterroot,1995-09-30,9,0.8798079827220148
Bitterroot,1995-10-31,10,0.9447657190356323
Bitterroot,1995-11-30,11,1.0784474705544804
Bitterroot,1995-12-31,12,1.0417807624641653
Bitterroot,1996-01-31,1,1.0380552455046452
Bitterroot,1996-02-29,2,1.1153939112822884
Bitterroot,1996-03-31,3,1.0809363201182811
Bitterroot,1996-04-30,4,1.1712880163968826
Bitterroot,1996-05-31,5,1.2188399624884032
Bitterroot,1996-06-30,6,1.1962835598615829
Bitterroot,1996-07-31,7,1.1948774397602229
Bitterroot,1996-08-31,8,1.2203514952321226
Bitterroot,1996-09-30,9,1.3027084389181933
Bitterroot,1996-10-31,10,1.2491295414509662
Bitterroot,1996-11-30,11,1.1419432164148189
Bitterroot,1996-12-31,12,1.1929224470870885
Bitterroot,1997-01-31,1,1.2306826854828103
Bitterroot,1997-02-28,2,1.2250379183767852
Bitterroot,1997-03-31,3,1.3801807294248105
Bitterroot,1997-04-30,4,1.4886867238984518
Bitterroot,1997-05-31,5,1.4979108862401096
Bitterroot,1997-06-30,6,1.6443561162279923
Bitterroot,1997-07-31,7,1.6451999744129449
Bitterroot,1997-08-31,8,1.6582291836189906
Bitterroot,1997-09-30,9,1.6816170959760246
Bitterroot,1997-10-31,10,1.7883089623807362
Bitterroot,1997-11-30,11,1.7772407397304244
Bitterroot,1997-12-31,12,1.6813086128002843
Bitterroot,1998-01-31,1,1.8250874167609985
Bitterroot,1998-02-28,2,1.7425458523021908
Bitterroot,1998-03-31,3,1.9058691460195791
Bitterroot,1998-04-30,4,1.958931894398316
Bitterroot,1998-05-31,5,2.1258690741610997
Bitterroot,1998-06-30,6,2.1284881504019406
Bitterroot,1998-07-31,7,2.128488127719599
Bitterroot,1998-08-31,8,2.0711080902612107
Bitterroot,1998-09-30,9,2.040680281676038
Bitterroot,1998-10-31,10,1.8835715007276783
Bitterroot,1998-11-30,11,1.8967106553871762
Bitterroot,1998-12-31,12,2.048454413505091
Bitterroot,1999-01-31,1,1.8437214070596337
Bitterroot,1999-02-28,2,1.9442537951270404
Bitterroot,1999-03-31,3,1.7229949828292273
Bitterroot,1999-04-30,4,1.578349595867417
Bitterroot,1999-05-31,5,1.4662545736994703
Bitterroot,1999-06-30,6,1.3782754713418321
Bitterroot,1999-07-31,7,1.3794904056805422
Bitterroot,1999-08-31,8,1.354849710574154
Bitterroot,1999-09-30,9,1.2590649941497642
Bitterroot,1999-10-31,10,1.2883290758632935
Bitterroot,1999-11-30,11,1.3418801485962502
Bitterroot,1999-12-31,12,1.3719475320565147
Bitterroot,2000-01-31,1,1.3340249329518359
Bitterroot,2000-02-29,2,1.2408559675558455
Bitterroot,2000-03-31,3,1.1623402440253596
Bitterroot,2000-04-30,4,1.0435974736373463
Bitterroot,2000-05-31,5,1.0218236362639588
Bitterroot,2000-06-30,6,1.0332618106223688
Bitterroot,2000-07-31,7,0.9858142035540715
Bitterroot,2000-08-31,8,0.6402964503385481
