area,end_date,month,SPEI
Bitterroot,1991-01-31,1,0.7998469623752771
Bitterroot,1991-02-28,2,0.6875199401392414
Bitterroot,1991-03-31,3,0.7486315234280685
Bitterroot,1991-04-30,4,0.8955228972754692
Bitterroot,1991-05-31,5,0.8272340460935116
Bitterroot,1991-06-30,6,0.9376493312780217
Bitterroot,1991-07-31,7,0.7155465382471589
Bitterroot,1991-08-31,8,0.6920169829551887
Bitterroot,1991-09-30,9,0.47534770336298604
Bitterroot,1991-10-31,10,0.38217795401047816
Bitterroot,1991-11-30,11,0.5983776781906465
Bitterroot,1991-12-31,12,0.7922634448187263
Bitterroot,1992-01-31,1,0.6547451450325403
Bitterroot,1992-02-29,2,0.08349377413991665
Bitterroot,1992-03-31,3,-0.19844611697379722
Bitterroot,1992-04-30,4,0.02285766430696845
Bitterroot,1992-05-31,5,-0.4677958981746255
Bitterroot,1992-06-30,6,-0.292983888467764
Bitterroot,1992-07-31,7,-0.14424147726745495
Bitterroot,1992-08-31,8,-0.202924229070633
Bitterroot,1992-09-30,9,0.08792294599315298
Bitterroot,1992-10-31,10,-0.05282687102983652
Bitterroot,1992-11-30,11,-0.2489065517282969
Bitterroot,1992-12-31,12,0.06782320895747995
Bitterroot,1993-01-31,1,-0.31388549795999166
Bitterroot,1993-02-28,2,-0.7545627359901157
Bitterroot,1993-03-31,3,-0.5448263039802235
Bitterroot,1993-04-30,4,-0.5156090749749542
Bitterroot,1993-05-31,5,-0.8123161969169489
Bitterroot,1993-06-30,6,-0.15013747935714705
Bitterroot,1993-07-31,7,0.446208418413651
Bitterroot,1993-08-31,8,0.730860745910675
Bitterroot,1993-09-30,9,0.6597070437359609
Bitterroot,1993-10-31,10,0.5513540584999721
Bitterroot,1993-11-30,11,0.19437955205467317
Bitterroot,1993-12-31,12,-0.03634103431443081
Bitterroot,1994-01-31,1,0.10655945972053149
Bitterroot,1994-02-28,2,0.14406094651574075
Bitterroot,1994-03-31,3,-0.05273835763102275
Bitterroot,1994-04-30,4,0.12326891430728892
Bitterroot,1994-05-31,5,-0.41759029660149594
Bitterroot,1994-06-30,6,-0.3882900074296898
Bitterroot,1994-07-31,7,-0.09452482833744758
Bitterroot,1994-08-31,8,-0.08965883189538859
Bitterroot,1994-09-30,9,0.031218424387665644
Bitterroot,1994-10-31,10,0.044655010757150615
Bitterroot,1994-11-30,11,0.42762422514438825
Bitterroot,1994-12-31,12,0.5887829098852433
Bitterroot,1995-01-31,1,0.034386606951539944
Bitterroot,1995-02-28,2,-0.047749331460252176
Bitterroot,1995-03-31,3,-0.1889810536721055
Bitterroot,1995-04-30,4,0.043364795172119885
Bitterroot,1995-05-31,5,0.06866796059199887
Bitterroot,1995-06-30,6,0.11263773360889151
Bitterroot,1995-07-31,7,0.5536403124552669
Bitterroot,1995-08-31,8,0.6641010818128504
Bitterroot,1995-09-30,9,0.8128026541792651
Bitterroot,1995-10-31,10,0.8501459164150549
Bitterroot,1995-11-30,11,1.1785433804471688
Bitterroot,1995-12-31,12,1.132935400326039
Bitterroot,1996-01-31,1,1.1278480490826883
Bitterroot,1996-02-29,2,1.0892180715549633
Bitterroot,1996-03-31,3,1.08777412592275
Bitterroot,1996-04-30,4,1.136784718339153
Bitterroot,1996-05-31,5,1.2225504531766058
Bitterroot,1996-06-30,6,1.3055804210370276
Bitterroot,1996-07-31,7,1.3217215927754993
Bitterroot,1996-08-31,8,1.3192582773539903
Bitterroot,1996-09-30,9,1.4070011432453757
Bitterroot,1996-10-31,10,1.5000747125902518
Bitterroot,1996-11-30,11,1.5152424507007431
Bitterroot,1996-12-31,12,1.6404675399425928
Bitterroot,1997-01-31,1,1.6427412869239117
Bitterroot,1997-02-28,2,1.7497888952143525
Bitterroot,1997-03-31,3,2.0272100968037687
Bitterroot,1997-04-30,4,2.0625527712261467
Bitterroot,1997-05-31,5,2.1253664330925965
Bitterroot,1997-06-30,6,2.0889678528147795
Bitterroot,1997-07-31,7,2.1243398217933342
Bitterroot,1997-08-31,8,2.1274581806565944
Bitterroot,1997-09-30,9,2.123095892309279
Bitterroot,1997-10-31,10,2.1283598237491956
Bitterroot,1997-11-30,11,2.127189295911424
