area,end_date,month,SPEI
Bitterroot,1991-01-31,1,0.32089244168335807
Bitterroot,1991-02-28,2,0.19904847884579246
Bitterroot,1991-03-31,3,0.10211374804858653
Bitterroot,1991-04-30,4,0.5287047218874075
Bitterroot,1991-05-31,5,0.37272534463104967
Bitterroot,1991-06-30,6,0.35533639561141905
Bitterroot,1991-07-31,7,0.39078754760462453
Bitterroot,1991-08-31,8,0.4947788637060049
Bitterroot,1991-09-30,9,-0.013509572951615256
Bitterroot,1991-10-31,10,-0.0836393837193885
Bitterroot,1991-11-30,11,0.2636405177611838
Bitterroot,1991-12-31,12,0.044239583571641816
Bitterroot,1992-01-31,1,0.025304294496977686
Bitterroot,1992-02-29,2,-0.4060820392403597
Bitterroot,1992-03-31,3,-0.7592718678243809
Bitterroot,1992-04-30,4,-0.6862516800527427
Bitterroot,1992-05-31,5,-0.8654984663009715
Bitterroot,1992-06-30,6,-0.6390644865016772
Bitterroot,1992-07-31,7,-0.3050375211237506
Bitterroot,1992-08-31,8,-0.5532410222042983
Bitterroot,1992-09-30,9,-0.41206515925143594
Bitterroot,1992-10-31,10,-0.6278231057974748
Bitterroot,1992-11-30,11,-0.4251719691371705
Bitterroot,1992-12-31,12,-0.28527088506285514
Bitterroot,1993-01-31,1,-0.3760669259488243
Bitterroot,1993-02-28,2,-0.3446626323522679
Bitterroot,1993-03-31,3,-0.7952508185763497
Bitterroot,1993-04-30,4,-0.7175030183773308
Bitterroot,1993-05-31,5,-0.5020390315131429
Bitterroot,1993-06-30,6,0.11752211073758811
Bitterroot,1993-07-31,7,0.8699289314939921
Bitterroot,1993-08-31,8,1.1433529248806757
Bitterroot,1993-09-30,9,1.3086441186973277
Bitterroot,1993-10-31,10,1.2656037511292584
Bitterroot,1993-11-30,11,0.6779994526054233
Bitterroot,1993-12-31,12,0.4278584077483294
Bitterroot,1994-01-31,1,0.3112759189638341
Bitterroot,1994-02-28,2,0.4179603603503217
Bitterroot,1994-03-31,3,0.18311956739290403
Bitterroot,1994-04-30,4,0.163317243774169
Bitterroot,1994-05-31,5,0.19206451901139165
Bitterroot,1994-06-30,6,0.29024289574516726
Bitterroot,1994-07-31,7,0.3263832811634906
Bitterroot,1994-08-31,8,-0.060377617969840536
Bitterroot,1994-09-30,9,-0.050607738956027326
Bitterroot,1994-10-31,10,-0.29144530746419095
Bitterroot,1994-11-30,11,-0.6755856415398896
Bitterroot,1994-12-31,12,-1.0942661828142644
Bitterroot,1995-01-31,1,-1.327446602817832
Bitterroot,1995-02-28,2,-1.2214934555474466
Bitterroot,1995-03-31,3,-0.7584745059261707
Bitterroot,1995-04-30,4,-0.5214685781140997
Bitterroot,1995-05-31,5,-0.4781567772459032
Bitterroot,1995-06-30,6,-0.31094818267859137
Bitterroot,1995-07-31,7,0.2483060727212103
Bitterroot,1995-08-31,8,0.5705963077421949
Bitterroot,1995-09-30,9,0.7188544714936242
Bitterroot,1995-10-31,10,0.9087794430743044
Bitterroot,1995-11-30,11,1.3137791225792834
Bitterroot,1995-12-31,12,1.3699104865469192
Bitterroot,1996-01-31,1,1.5882585189819634
Bitterroot,1996-02-29,2,1.7264210326141536
Bitterroot,1996-03-31,3,1.6814943471977257
Bitterroot,1996-04-30,4,1.9438880598011972
Bitterroot,1996-05-31,5,2.1239600247333406
Bitterroot,1996-06-30,6,2.1088658051672176
Bitterroot,1996-07-31,7,2.0007421902893614
Bitterroot,1996-08-31,8,2.1276059391941
Bitterroot,1996-09-30,9,2.120996534947042
Bitterroot,1996-10-31,10,1.9849593194988766
Bitterroot,1996-11-30,11,1.8214004625181643
Bitterroot,1996-12-31,12,2.0334222451035755
Bitterroot,1997-01-31,1,1.9826950133692736
Bitterroot,1997-02-28,2,1.8638333868357448
Bitterroot,1997-03-31,3,1.7039246748867585
Bitterroot,1997-04-30,4,1.7431210343871437
Bitterroot,1997-05-31,5,1.6289958216063523
Bitterroot,1997-06-30,6,1.4247825342842624
Bitterroot,1997-07-31,7,1.6326522285287022
Bitterroot,1997-08-31,8,1.6452427942626149
Bitterroot,1997-09-30,9,1.5149585894576965
Bitterroot,1997-10-31,10,1.648579621579783
Bitterroot,1997-11-30,11,1.6502718448123908
Bitterroot,1997-12-31,12,1.4584669428561985
Bitterroot,1998-01-31,1,1.4115655745930344
Bitterroot,1998-02-28,2,1.2976907776140243
Bitterroot,1998-03-31,3,1.2041793424535272
Bitterroot,1998-04-30,4,1.0414345351409395
Bitterroot,1998-05-31,5,0.9927786981877662
Bitterroot,1998-06-30,6,1.1331219880226189
Bitterroot,1998-07-31,7,1.0841135403903053
Bitterroot,1998-08-31,8,0.9832506890776568
Bitterroot,1998-09-30,9,1.14666069957433
Bitterroot,1998-10-31,10,0.9118269198942375
Bitterroot,1998-11-30,11,0.8017149151311748
Bitterroot,1998-12-31,12,0.9173324874646372
Bitterroot,1999-01-31,1,0.9462173984001739
Bitterroot,1999-02-28,2,0.9031681221060653
Bitterroot,1999-03-31,3,0.8849786278460426
Bitterroot,1999-04-30,4,1.1581737770651717
Bitterroot,1999-05-31,5,0.9600543944013842
Bitterroot,1999-06-30,6,1.022894142640479
Bitterroot,1999-07-31,7,0.9828918949518299
Bitterroot,1999-08-31,8,1.2541347996204608
Bitterroot,1999-09-30,9,0.9715274563720464
Bitterroot,1999-10-31,10,0.3835351366638786
Bitterroot,1999-11-30,11,0.14210071970182514
Bitterroot,1999-12-31,12,0.35119673864397893
Bitterroot,2000-01-31,1,0.3744309585651402
Bitterroot,2000-02-29,2,0.45286833965993223
Bitterroot,2000-03-31,3,0.10567267311746398
Bitterroot,2000-04-30,4,-0.40544644418464504
Bitterroot,2000-05-31,5,-0.537477217987268
Bitterroot,2000-06-30,6,-0.8812930157072142
Bitterroot,2000-07-31,7,-0.8222660461543384
Bitterroot,2000-08-31,8,-0.8222957209326235
Bitterroot,2000-09-30,9,-0.7296152683110084
Bitterroot,2000-10-31,10,-0.5641806970156829
Bitterroot,2000-11-30,11,-0.6818708318354302
Bitterroot,2000-12-31,12,-1.0302969181642943
Bitterroot,2001-01-31,1,-1.382840375368243
Bitterroot,2001-02-28,2,-1.2346230657254194
Bitterroot,2001-03-31,3,-1.310658532724284
Bitterroot,2001-04-30,4,-1.6664966744933598
Bitterroot,2001-05-31,5,-1.7354060061026524
Bitterroot,2001-06-30,6,-1.5002486552574315
Bitterroot,2001-07-31,7,-1.1939661147337757
Bitterroot,2001-08-31,8,-1.3666431262086687
Bitterroot,2001-09-30,9,-1.5779609182111578
Bitterroot,2001-10-31,10,-1.018764194996256
Bitterroot,2001-11-30,11,-1.0747167822670545
Bitterroot,2001-12-31,12,-0.8794629544957047
Bitterroot,2002-01-31,1,-0.9821270113092753
Bitterroot,2002-02-28,2,-1.3474566450463308
Bitterroot,2002-03-31,3,-0.9672117295615941
Bitterroot,2002-04-30,4,-1.0411094070015612
Bitterroot,2002-05-31,5,-0.4160611675831132
Bitterroot,2002-06-30,6,-0.1324098771980058
Bitterroot,2002-07-31,7,-0.029236945323356522
Bitterroot,2002-08-31,8,0.151137071809754
Bitterroot,2002-09-30,9,0.35768407861612395
Bitterroot,2002-10-31,10,-0.09507405406261116
Bitterroot,2002-11-30,11,-0.44882638900691263
Bitterroot,2002-12-31,12,-0.4099366057229419
Bitterroot,2003-01-31,1,-0.0743949007211604
Bitterroot,2003-02-28,2,-0.1625948605992278
Bitterroot,2003-03-31,3,0.4812901656660049
Bitterroot,2003-04-30,4,0.6073259160181703
Bitterroot,2003-05-31,5,0.4703521888808997
Bitterroot,2003-06-30,6,0.32968049801276633
Bitterroot,2003-07-31,7,0.10218468790210355
Bitterroot,2003-08-31,8,0.15458844418595064
Bitterroot,2003-09-30,9,-0.04422161141146397
Bitterroot,2003-10-31,10,-0.30010202182204493
Bitterroot,2003-11-30,11,-0.17609856110416877
Bitterroot,2003-12-31,12,-0.2237702694799082
Bitterroot,2004-01-31,1,-0.14941241822889917
Bitterroot,2004-02-29,2,-0.090027770806973
Bitterroot,2004-03-31,3,-0.0923732175710279
Bitterroot,2004-04-30,4,-0.11267099692161686
Bitterroot,2004-05-31,5,0.05425578394558017
Bitterroot,2004-06-30,6,-0.1639500308194446
Bitterroot,2004-07-31,7,-0.6062465869745453
Bitterroot,2004-08-31,8,-0.4030760746015991
Bitterroot,2004-09-30,9,0.09276929962100522
Bitterroot,2004-10-31,10,0.24418713443926787
