area,end_date,month,SPEI
Bitterroot,1991-01-31,1,-0.18091891716745367
Bitterroot,1991-02-28,2,-0.2768478383787527
Bitterroot,1991-03-31,3,0.01256850670980203
Bitterroot,1991-04-30,4,0.20942488155545447
Bitterroot,1991-05-31,5,0.4630178418687465
Bitterroot,1991-06-30,6,0.2679633090733473
Bitterroot,1991-07-31,7,0.14078742334959626
Bitterroot,1991-08-31,8,0.2510774330532253
Bitterroot,1991-09-30,9,0.4931984361510986
Bitterroot,1991-10-31,10,0.44427231614869545
Bitterroot,1991-11-30,11,0.629271704266914
Bitterroot,1991-12-31,12,0.7084133025407656
Bitterroot,1992-01-31,1,0.5890174918640851
Bitterroot,1992-02-29,2,0.4499625441863444
Bitterroot,1992-03-31,3,0.13529403869687506
Bitterroot,1992-04-30,4,0.19742912230283305
Bitterroot,1992-05-31,5,0.053085197691624675
Bitterroot,1992-06-30,6,0.03797494663018308
Bitterroot,1992-07-31,7,0.3883763326394378
Bitterroot,1992-08-31,8,0.4215310616325316
Bitterroot,1992-09-30,9,0.6714155291455448
Bitterroot,1992-10-31,10,0.28514438895630145
Bitterroot,1992-11-30,11,0.36847812117532497
Bitterroot,1992-12-31,12,0.41338341402970813
Bitterroot,1993-01-31,1,0.474488671440626
Bitterroot,1993-02-28,2,0.2156808430566164
Bitterroot,1993-03-31,3,0.2553166878248381
Bitterroot,1993-04-30,4,0.35582285439141415
Bitterroot,1993-05-31,5,0.29836745020215805
Bitterroot,1993-06-30,6,0.5239996345898699
Bitterroot,1993-07-31,7,0.5649295188457617
Bitterroot,1993-08-31,8,0.7696489000684654
Bitterroot,1993-09-30,9,0.852980446842328
Bitterroot,1993-10-31,10,0.6501333071998693
Bitterroot,1993-11-30,11,0.5219945459273556
Bitterroot,1993-12-31,12,0.3361971977634637
Bitterroot,1994-01-31,1,0.31938835405146504
Bitterroot,1994-02-28,2,0.5513606658133838
Bitterroot,1994-03-31,3,0.33214549019468054
Bitterroot,1994-04-30,4,0.05757876538335771
Bitterroot,1994-05-31,5,0.13322916668431928
Bitterroot,1994-06-30,6,0.0056755760026734325
Bitterroot,1994-07-31,7,-0.1390455081253228
Bitterroot,1994-08-31,8,-0.08989576079501882
Bitterroot,1994-09-30,9,-0.35475412238192305
Bitterroot,1994-10-31,10,-0.3787405944874387
Bitterroot,1994-11-30,11,-0.16858249266907754
Bitterroot,1994-12-31,12,-0.16867423005414173
Bitterroot,1995-01-31,1,-0.17945333046090872
Bitterroot,1995-02-28,2,-0.15778854549362054
Bitterroot,1995-03-31,3,-0.22787435010329382
Bitterroot,1995-04-30,4,-0.2766644927994111
Bitterroot,1995-05-31,5,-0.32626867589054154
Bitterroot,1995-06-30,6,-0.1094238698313903
Bitterroot,1995-07-31,7,0.20642641055812683
Bitterroot,1995-08-31,8,0.3206676266749535
Bitterroot,1995-09-30,9,0.6164301502228815
Bitterroot,1995-10-31,10,0.4023338239959042
Bitterroot,1995-11-30,11,0.7331838731799541
Bitterroot,1995-12-31,12,0.9207620083450734
Bitterroot,1996-01-31,1,1.0315090798185251
Bitterroot,1996-02-29,2,1.0524398030145794
Bitterroot,1996-03-31,3,1.0561710897420484
Bitterroot,1996-04-30,4,1.1722113255800508
Bitterroot,1996-05-31,5,1.2281178548802494
Bitterroot,1996-06-30,6,1.1848658063849435
Bitterroot,1996-07-31,7,1.1678417145778566
Bitterroot,1996-08-31,8,1.1677867497170022
Bitterroot,1996-09-30,9,1.1887796443760772
Bitterroot,1996-10-31,10,1.1772387950003513
Bitterroot,1996-11-30,11,1.2035031580736324
Bitterroot,1996-12-31,12,1.321766735786684
Bitterroot,1997-01-31,1,1.423412002915592
Bitterroot,1997-02-28,2,1.4289604107844447
Bitterroot,1997-03-31,3,1.4501301500628863
Bitterroot,1997-04-30,4,1.4904487443407943
Bitterroot,1997-05-31,5,1.3451805059022603
Bitterroot,1997-06-30,6,1.3209895862702967
Bitterroot,1997-07-31,7,1.3310607208334493
Bitterroot,1997-08-31,8,1.372188455583157
Bitterroot,1997-09-30,9,1.3828253439224358
Bitterroot,1997-10-31,10,1.6103123147607197
Bitterroot,1997-11-30,11,1.6018549152873374
Bitterroot,1997-12-31,12,1.5476504204935626
Bitterroot,1998-01-31,1,1.5385957291787022
Bitterroot,1998-02-28,2,1.5345702495410194
Bitterroot,1998-03-31,3,1.5445597419329258
Bitterroot,1998-04-30,4,1.5121566748357995
Bitterroot,1998-05-31,5,1.6255238869706345
Bitterroot,1998-06-30,6,1.777517159977764
Bitterroot,1998-07-31,7,1.9211611900061647
Bitterroot,1998-08-31,8,1.9688997465411922
Bitterroot,1998-09-30,9,2.117543503963256
Bitterroot,1998-10-31,10,2.039049348868061
Bitterroot,1998-11-30,11,2.0377493091523764
Bitterroot,1998-12-31,12,2.1245893096601574
Bitterroot,1999-01-31,1,2.125520554960537
Bitterroot,1999-02-28,2,2.127829416030893
Bitterroot,1999-03-31,3,2.1267601596612873
Bitterroot,1999-04-30,4,2.124778022489213
Bitterroot,1999-05-31,5,2.0777115078925124
Bitterroot,1999-06-30,6,1.8944764448084466
Bitterroot,1999-07-31,7,1.7550651478167998
Bitterroot,1999-08-31,8,1.7237188017961125
Bitterroot,1999-09-30,9,1.6488515877159924
Bitterroot,1999-10-31,10,1.4099737127208796
Bitterroot,1999-11-30,11,1.4001072251461553
Bitterroot,1999-12-31,12,1.305717630199954
Bitterroot,2000-01-31,1,1.2191627584642981
Bitterroot,2000-02-29,2,1.202298946566223
Bitterroot,2000-03-31,3,1.1760821079408297
Bitterroot,2000-04-30,4,1.0541561605206815
Bitterroot,2000-05-31,5,1.0504269751209634
Bitterroot,2000-06-30,6,1.0849868251548322
Bitterroot,2000-07-31,7,1.0841261256167507
Bitterroot,2000-08-31,8,1.0518329199319472
Bitterroot,2000-09-30,9,1.039580028356201
Bitterroot,2000-10-31,10,1.0508456683972733
Bitterroot,2000-11-30,11,0.8020392767719834
Bitterroot,2000-12-31,12,0.7323604407821087
Bitterroot,2001-01-31,1,0.5563188925014348
Bitterroot,2001-02-28,2,0.38603798860533955
Bitterroot,2001-03-31,3,0.16965191500714583
Bitterroot,2001-04-30,4,0.2817507510144879
Bitterroot,2001-05-31,5,-0.033418358144429616
Bitterroot,2001-06-30,6,-0.16918751631383566
Bitterroot,2001-07-31,7,-0.07732692908695027
Bitterroot,2001-08-31,8,-0.32045722545354893
Bitterroot,2001-09-30,9,-0.7104277260544726
Bitterroot,2001-10-31,10,-0.3762133322385852
Bitterroot,2001-11-30,11,-0.4073151208528283
Bitterroot,2001-12-31,12,-0.5263957344452825
Bitterroot,2002-01-31,1,-0.2985831619456565
Bitterroot,2002-02-28,2,-0.38949610828419234
Bitterroot,2002-03-31,3,-0.3509550414740761
Bitterroot,2002-04-30,4,-0.5772979854407279
Bitterroot,2002-05-31,5,-0.8262097318376423
Bitterroot,2002-06-30,6,-0.8853767337345088
Bitterroot,2002-07-31,7,-0.697019451019587
Bitterroot,2002-08-31,8,-0.6950440435130211
Bitterroot,2002-09-30,9,-0.6162120781172826
Bitterroot,2002-10-31,10,-1.072606955622669
Bitterroot,2002-11-30,11,-1.3140414649029082
Bitterroot,2002-12-31,12,-1.74833718016707
Bitterroot,2003-01-31,1,-1.7375838713467924
Bitterroot,2003-02-28,2,-1.5830855959288792
Bitterroot,2003-03-31,3,-0.9643369917284615
Bitterroot,2003-04-30,4,-1.0102954530172867
Bitterroot,2003-05-31,5,-0.9827328312958665
Bitterroot,2003-06-30,6,-1.1374127609843225
Bitterroot,2003-07-31,7,-1.3287900044734815
Bitterroot,2003-08-31,8,-1.3442670093770648
Bitterroot,2003-09-30,9,-1.5053518713161955
Bitterroot,2003-10-31,10,-1.3003046300637788
Bitterroot,2003-11-30,11,-1.1247335318071314
Bitterroot,2003-12-31,12,-1.3011028499759405
Bitterroot,2004-01-31,1,-1.2256438782060846
Bitterroot,2004-02-29,2,-1.3017111998958684
Bitterroot,2004-03-31,3,-1.4312648188507895
Bitterroot,2004-04-30,4,-1.6092627651642375
Bitterroot,2004-05-31,5,-0.9326508682216738
Bitterroot,2004-06-30,6,-0.8936983970262703
Bitterroot,2004-07-31,7,-0.6377692136558463
Bitterroot,2004-08-31,8,-0.4767451319736098
Bitterroot,2004-09-30,9,-0.2722580375889392
Bitterroot,2004-10-31,10,-0.2516758293357293
Bitterroot,2004-11-30,11,-0.2643376024149622
Bitterroot,2004-12-31,12,-0.06654132658386747
Bitterroot,2005-01-31,1,-0.13816067523970776
Bitterroot,2005-02-28,2,-0.316623156587831
Bitterroot,2005-03-31,3,-0.4581811229750903
Bitterroot,2005-04-30,4,-0.21678488611090607
Bitterroot,2005-05-31,5,-0.229853678173785
Bitterroot,2005-06-30,6,-0.23492274175861727
Bitterroot,2005-07-31,7,-0.17952303274490244
