area,end_date,month,SPEI
Bitterroot,1991-01-31,1,0.4065868006908824
Bitterroot,1991-02-28,2,-0.05443304939891691
Bitterroot,1991-03-31,3,-0.014273929113858719
Bitterroot,1991-04-30,4,0.22017866651691254
Bitterroot,1991-05-31,5,0.7177161340520543
Bitterroot,1991-06-30,6,0.7228666278133966
Bitterroot,1991-07-31,7,0.6579710221808919
Bitterroot,1991-08-31,8,0.6416212022547938
Bitterroot,1991-09-30,9,0.514596842320173
Bitterroot,1991-10-31,10,0.3079044500262029
Bitterroot,1991-11-30,11,0.6302776363019216
Bitterroot,1991-12-31,12,0.6366225169632002
Bitterroot,1992-01-31,1,0.6152883263053563
Bitterroot,1992-02-29,2,0.5761468429643339
Bitterroot,1992-03-31,3,0.49528314261167616
Bitterroot,1992-04-30,4,0.5183007321603939
Bitterroot,1992-05-31,5,0.39205213222508895
Bitterroot,1992-06-30,6,-0.00044494653709215015
Bitterroot,1992-07-31,7,0.3476555108972077
Bitterroot,1992-08-31,8,0.26783158855237765
Bitterroot,1992-09-30,9,0.454562209240192
Bitterroot,1992-10-31,10,0.23298561236374837
Bitterroot,1992-11-30,11,0.38179204470486283
Bitterroot,1992-12-31,12,0.3960001630701344
Bitterroot,1993-01-31,1,0.384734661325983
Bitterroot,1993-02-28,2,0.26369523790743976
Bitterroot,1993-03-31,3,-0.11766990566917879
Bitterroot,1993-04-30,4,0.10000516018360472
Bitterroot,1993-05-31,5,0.0906707802227944
Bitterroot,1993-06-30,6,0.2519250155912218
Bitterroot,1993-07-31,7,0.6822818947048964
Bitterroot,1993-08-31,8,0.7390569569532818
Bitterroot,1993-09-30,9,0.6311222033919859
Bitterroot,1993-10-31,10,0.7010088368687603
Bitterroot,1993-11-30,11,0.5554035627573055
Bitterroot,1993-12-31,12,0.19628823202103063
Bitterroot,1994-01-31,1,0.34461638019664687
Bitterroot,1994-02-28,2,0.3691160565494527
Bitterroot,1994-03-31,3,0.0050847464072580895
Bitterroot,1994-04-30,4,0.09880121067043768
Bitterroot,1994-05-31,5,-0.14811506136065788
Bitterroot,1994-06-30,6,-0.28289690999476336
Bitterroot,1994-07-31,7,-0.15459076479316458
Bitterroot,1994-08-31,8,-0.1923963739427461
Bitterroot,1994-09-30,9,-0.19706496092344494
